#YY,MM,DD,hh,mm,WDIR,WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2012,8,22,7,0,NAN,3.8,NAN,0.11,NAN,NAN,NAN,NAN,20.8,23.4,NAN,NAN,NAN
2012,8,22,8,0,NAN,4,NAN,0.14,NAN,NAN,NAN,NAN,20.9,23.4,NAN,NAN,NAN
2012,8,22,9,0,NAN,3.8,NAN,0.13,NAN,NAN,NAN,NAN,20.9,23.4,NAN,NAN,NAN
2012,8,22,10,0,NAN,2.3,NAN,0.1,NAN,NAN,NAN,NAN,21.3,23.4,NAN,NAN,NAN
2012,8,22,11,0,NAN,4.1,NAN,0.12,NAN,NAN,NAN,NAN,20.1,23.4,NAN,NAN,NAN
2012,8,22,12,0,NAN,3.5,NAN,0.12,NAN,NAN,NAN,NAN,20,23.4,NAN,NAN,NAN
2012,8,22,13,0,NAN,4.5,NAN,0.11,NAN,NAN,NAN,NAN,20.2,23.4,NAN,NAN,NAN
2012,8,22,14,0,NAN,3.6,NAN,0.12,NAN,NAN,NAN,NAN,20.8,23.4,NAN,NAN,NAN
2012,8,22,15,0,NAN,2.5,NAN,0.14,NAN,NAN,NAN,NAN,21.4,23.6,NAN,NAN,NAN
2012,8,22,16,0,NAN,1.8,NAN,0.12,NAN,NAN,NAN,NAN,22.1,23.8,NAN,NAN,NAN
2012,8,22,17,0,NAN,1.2,NAN,0.14,NAN,NAN,NAN,NAN,22.6,24,NAN,NAN,NAN
2012,8,22,18,0,NAN,0,NAN,0.13,NAN,NAN,NAN,NAN,24.2,24.2,NAN,NAN,NAN
2012,8,22,19,0,NAN,0.8,NAN,0.11,NAN,NAN,NAN,NAN,25.6,24.5,NAN,NAN,NAN
2012,8,22,20,0,NAN,2.5,NAN,0.13,NAN,NAN,NAN,NAN,24.9,24.5,NAN,NAN,NAN
2012,8,22,21,0,NAN,2.5,NAN,0.11,NAN,NAN,NAN,NAN,25.8,24.9,NAN,NAN,NAN
2012,8,22,22,0,NAN,2.3,NAN,0.15,NAN,NAN,NAN,NAN,26.9,24.7,NAN,NAN,NAN
2012,8,22,23,0,NAN,1.5,NAN,0.12,NAN,NAN,NAN,NAN,27.2,24.6,NAN,NAN,NAN
2012,8,23,2,0,NAN,3.3,NAN,0.13,NAN,NAN,NAN,NAN,23.8,24.1,NAN,NAN,NAN
2012,8,23,3,0,NAN,4.3,NAN,0.12,NAN,NAN,NAN,NAN,23.8,23.9,NAN,NAN,NAN
2012,8,23,4,0,NAN,4.2,NAN,0.12,NAN,NAN,NAN,NAN,23.5,23.8,NAN,NAN,NAN
2012,8,23,5,0,NAN,3.6,NAN,0.12,NAN,NAN,NAN,NAN,23.1,23.7,NAN,NAN,NAN
2012,8,23,6,0,NAN,2.6,NAN,0.13,NAN,NAN,NAN,NAN,22.8,23.6,NAN,NAN,NAN
2012,8,23,7,0,NAN,2.7,NAN,0.12,NAN,NAN,NAN,NAN,22.6,23.6,NAN,NAN,NAN
2012,8,23,8,0,NAN,3.6,NAN,0.13,NAN,NAN,NAN,NAN,22.6,23.5,NAN,NAN,NAN
2012,8,23,9,0,NAN,4.1,NAN,0.15,NAN,NAN,NAN,NAN,22.1,23.5,NAN,NAN,NAN
2012,8,23,10,0,NAN,4.1,NAN,0.13,NAN,NAN,NAN,NAN,21.8,23.4,NAN,NAN,NAN
2012,8,23,11,0,NAN,3.1,NAN,0.11,NAN,NAN,NAN,NAN,21.8,23.4,NAN,NAN,NAN
2012,8,23,12,0,NAN,3.6,NAN,0.13,NAN,NAN,NAN,NAN,21.9,23.4,NAN,NAN,NAN
2012,8,23,13,0,NAN,3.9,NAN,0.11,NAN,NAN,NAN,NAN,21.8,23.4,NAN,NAN,NAN
2012,8,23,14,0,NAN,3.1,NAN,0.12,NAN,NAN,NAN,NAN,22.2,23.4,NAN,NAN,NAN
2012,8,23,15,0,NAN,2.9,NAN,0.14,NAN,NAN,NAN,NAN,22.8,23.6,NAN,NAN,NAN
2012,8,23,16,0,NAN,1.9,NAN,0.11,NAN,NAN,NAN,NAN,22.9,23.8,NAN,NAN,NAN
2012,8,23,17,0,NAN,2,NAN,0.11,NAN,NAN,NAN,NAN,23.5,24.1,NAN,NAN,NAN
2012,8,23,18,0,NAN,2,NAN,0.14,NAN,NAN,NAN,NAN,24.2,24.4,NAN,NAN,NAN
2012,8,23,19,0,NAN,2.6,NAN,0.14,NAN,NAN,NAN,NAN,25.1,24.6,NAN,NAN,NAN
2012,8,23,20,0,NAN,3,NAN,0.11,NAN,NAN,NAN,NAN,25.7,24.6,NAN,NAN,NAN
2012,8,23,21,0,NAN,2,NAN,0.15,NAN,NAN,NAN,NAN,26.8,24.7,NAN,NAN,NAN
2012,8,23,22,0,NAN,2.5,NAN,0.11,NAN,NAN,NAN,NAN,27.2,24.6,NAN,NAN,NAN
2012,8,23,23,0,NAN,3,NAN,0.14,NAN,NAN,NAN,NAN,26.5,24.5,NAN,NAN,NAN
2012,8,24,0,0,NAN,3.7,NAN,0.03,NAN,NAN,NAN,NAN,24.5,24.2,NAN,NAN,NAN
2012,8,24,3,5,NAN,2.5,NAN,0.14,NAN,NAN,NAN,NAN,24.3,23.8,NAN,NAN,NAN
2012,8,24,4,0,NAN,2.9,NAN,0.11,NAN,NAN,NAN,NAN,24,23.8,NAN,NAN,NAN
2012,8,24,5,0,NAN,2.7,NAN,0.12,NAN,NAN,NAN,NAN,23.9,23.7,NAN,NAN,NAN
2012,8,24,8,0,NAN,3.9,NAN,0.13,NAN,NAN,NAN,NAN,23.5,23.6,NAN,NAN,NAN
2012,8,24,10,0,NAN,3.7,NAN,0.12,NAN,NAN,NAN,NAN,22.9,23.5,NAN,NAN,NAN
2012,8,24,11,0,NAN,3.9,NAN,0.09,NAN,NAN,NAN,NAN,22.3,23.5,NAN,NAN,NAN
2012,8,24,12,0,NAN,3.7,NAN,0.12,NAN,NAN,NAN,NAN,22.4,23.5,NAN,NAN,NAN
2012,8,24,13,0,NAN,4.1,NAN,0.12,NAN,NAN,NAN,NAN,22.8,23.6,NAN,NAN,NAN
2012,8,24,15,0,NAN,2.1,NAN,0.13,NAN,NAN,NAN,NAN,24.5,23.8,NAN,NAN,NAN
2012,8,24,18,0,NAN,2.8,NAN,0.13,NAN,NAN,NAN,NAN,26.5,24.6,NAN,NAN,NAN
2012,8,24,20,0,NAN,4.5,NAN,0.11,NAN,NAN,NAN,NAN,26,24.7,NAN,NAN,NAN
2012,8,24,21,0,NAN,4.7,NAN,0.11,NAN,NAN,NAN,NAN,26.2,24.6,NAN,NAN,NAN
2012,8,25,0,5,NAN,5.4,NAN,0.03,NAN,NAN,NAN,NAN,24.8,24.1,NAN,NAN,NAN
2012,8,25,5,5,NAN,4,NAN,0.2,NAN,NAN,NAN,NAN,24.9,23.8,NAN,NAN,NAN
2012,8,25,6,5,NAN,4.1,NAN,0.15,NAN,NAN,NAN,NAN,24.8,23.8,NAN,NAN,NAN
2012,8,25,7,5,NAN,5.3,NAN,0.16,NAN,NAN,NAN,NAN,24.7,23.8,NAN,NAN,NAN
2012,8,25,8,5,NAN,5.4,NAN,0.14,NAN,NAN,NAN,NAN,24.5,23.7,NAN,NAN,NAN
2012,8,25,9,5,NAN,6.8,NAN,0.19,NAN,NAN,NAN,NAN,24.1,23.7,NAN,NAN,NAN
2012,8,25,10,5,NAN,7.2,NAN,0.25,NAN,NAN,NAN,NAN,23.7,23.7,NAN,NAN,NAN
2012,8,25,11,5,NAN,6.7,NAN,0.28,NAN,NAN,NAN,NAN,23.3,23.6,NAN,NAN,NAN
2012,8,25,12,5,NAN,4.9,NAN,0.33,NAN,NAN,NAN,NAN,23,23.6,NAN,NAN,NAN
2012,8,25,13,5,NAN,5.2,NAN,0.22,NAN,NAN,NAN,NAN,23,23.6,NAN,NAN,NAN
2012,8,25,14,5,NAN,3.9,NAN,0.15,NAN,NAN,NAN,NAN,23.6,23.7,NAN,NAN,NAN
2012,8,25,15,5,NAN,1.9,NAN,0.14,NAN,NAN,NAN,NAN,24,23.9,NAN,NAN,NAN
2012,8,25,16,5,NAN,2.2,NAN,0.14,NAN,NAN,NAN,NAN,25,24.2,NAN,NAN,NAN
2012,8,25,18,5,NAN,3.6,NAN,0.14,NAN,NAN,NAN,NAN,26,24.8,NAN,NAN,NAN
2012,8,25,19,5,NAN,4.9,NAN,0.14,NAN,NAN,NAN,NAN,25.8,24.9,NAN,NAN,NAN
2012,8,25,20,5,NAN,4.4,NAN,0.14,NAN,NAN,NAN,NAN,26.4,24.9,NAN,NAN,NAN
2012,8,25,22,5,NAN,5.2,NAN,0.12,NAN,NAN,NAN,NAN,26.4,24.6,NAN,NAN,NAN
2012,8,26,2,0,NAN,4.9,NAN,0.03,NAN,NAN,NAN,NAN,24.8,22.8,NAN,NAN,NAN
2012,8,26,3,5,NAN,5.4,NAN,0.2,NAN,NAN,NAN,NAN,25.8,24.1,NAN,NAN,NAN
2012,8,26,4,0,NAN,5.1,NAN,0.19,NAN,NAN,NAN,NAN,25.5,24,NAN,NAN,NAN
2012,8,26,5,0,NAN,8.1,NAN,0.24,NAN,NAN,NAN,NAN,25.2,23.9,NAN,NAN,NAN
2012,8,26,6,0,NAN,8.5,NAN,0.42,NAN,NAN,NAN,NAN,24.6,23.8,NAN,NAN,NAN
2012,8,26,7,0,NAN,8.7,NAN,0.49,NAN,NAN,NAN,NAN,24,23.8,NAN,NAN,NAN
2012,8,26,8,0,NAN,7.8,NAN,0.54,NAN,NAN,NAN,NAN,23.6,23.7,NAN,NAN,NAN
2012,8,26,9,0,NAN,8.3,NAN,0.48,NAN,NAN,NAN,NAN,23.4,23.7,NAN,NAN,NAN
2012,8,26,10,0,NAN,6.5,NAN,0.45,NAN,NAN,NAN,NAN,23.1,23.6,NAN,NAN,NAN
2012,8,26,11,0,NAN,6.2,NAN,0.35,NAN,NAN,NAN,NAN,23,23.6,NAN,NAN,NAN
2012,8,26,12,0,NAN,5.7,NAN,0.29,NAN,NAN,NAN,NAN,22.8,23.6,NAN,NAN,NAN
2012,8,26,13,0,NAN,5.5,NAN,0.24,NAN,NAN,NAN,NAN,23.1,23.6,NAN,NAN,NAN
2012,8,26,14,0,NAN,5.4,NAN,0.22,NAN,NAN,NAN,NAN,23.5,23.6,NAN,NAN,NAN
2012,8,26,15,0,NAN,5.2,NAN,0.27,NAN,NAN,NAN,NAN,24.2,23.7,NAN,NAN,NAN
2012,8,26,16,0,NAN,2.9,NAN,0.23,NAN,NAN,NAN,NAN,24.8,23.8,NAN,NAN,NAN
2012,8,26,17,5,NAN,0.8,NAN,0.19,NAN,NAN,NAN,NAN,25.6,24.1,NAN,NAN,NAN
2012,8,26,18,5,NAN,1.7,NAN,0.14,NAN,NAN,NAN,NAN,27.8,24.2,NAN,NAN,NAN
2012,8,26,19,5,NAN,3.6,NAN,0.13,NAN,NAN,NAN,NAN,26.4,24.3,NAN,NAN,NAN
2012,8,26,21,5,NAN,4.9,NAN,0.11,NAN,NAN,NAN,NAN,26.2,24.7,NAN,NAN,NAN
2012,8,26,22,5,NAN,5.5,NAN,0.12,NAN,NAN,NAN,NAN,25.5,24.5,NAN,NAN,NAN
2012,8,27,2,0,NAN,3.2,NAN,0.76,NAN,NAN,NAN,NAN,22.1,23.2,NAN,NAN,NAN
2012,8,27,3,0,NAN,0.8,NAN,0.76,NAN,NAN,NAN,NAN,22,23.2,NAN,NAN,NAN
2012,8,27,4,0,NAN,0.1,NAN,0.76,NAN,NAN,NAN,NAN,22.4,23.3,NAN,NAN,NAN
2012,8,27,5,5,NAN,6.5,NAN,0.1,NAN,NAN,NAN,NAN,25,23.9,NAN,NAN,NAN
2012,8,27,6,5,NAN,6.9,NAN,0.13,NAN,NAN,NAN,NAN,24.8,23.9,NAN,NAN,NAN
2012,8,27,7,5,NAN,7.8,NAN,0.19,NAN,NAN,NAN,NAN,24.3,23.8,NAN,NAN,NAN
2012,8,27,8,5,NAN,6.9,NAN,0.34,NAN,NAN,NAN,NAN,23.9,23.7,NAN,NAN,NAN
2012,8,27,9,5,NAN,5.9,NAN,0.34,NAN,NAN,NAN,NAN,23.6,23.7,NAN,NAN,NAN
2012,8,27,10,5,NAN,6.5,NAN,0.26,NAN,NAN,NAN,NAN,24.3,23.7,NAN,NAN,NAN
2012,8,27,11,5,NAN,5.3,NAN,0.2,NAN,NAN,NAN,NAN,24.2,23.7,NAN,NAN,NAN
2012,8,27,12,5,NAN,3.4,NAN,0.15,NAN,NAN,NAN,NAN,23.6,23.7,NAN,NAN,NAN
2012,8,27,13,5,NAN,2,NAN,0.19,NAN,NAN,NAN,NAN,22.7,23.7,NAN,NAN,NAN
2012,8,27,14,5,NAN,4.7,NAN,0.19,NAN,NAN,NAN,NAN,22,23.7,NAN,NAN,NAN
2012,8,27,15,5,NAN,4.3,NAN,0.18,NAN,NAN,NAN,NAN,21.6,23.7,NAN,NAN,NAN
2012,8,27,16,5,NAN,4.3,NAN,0.22,NAN,NAN,NAN,NAN,22,23.7,NAN,NAN,NAN
2012,8,27,17,5,NAN,5.1,NAN,0.18,NAN,NAN,NAN,NAN,21.6,23.7,NAN,NAN,NAN
2012,8,27,18,5,NAN,7.7,NAN,0.14,NAN,NAN,NAN,NAN,21.7,23.6,NAN,NAN,NAN
2012,8,27,19,0,NAN,5.4,NAN,0.16,NAN,NAN,NAN,NAN,21.6,23.7,NAN,NAN,NAN
2012,8,27,19,5,NAN,4,NAN,0.16,NAN,NAN,NAN,NAN,21.6,23.6,NAN,NAN,NAN
2012,8,27,20,0,NAN,3.8,NAN,0.23,NAN,NAN,NAN,NAN,22.3,23.7,NAN,NAN,NAN
2012,8,27,20,55,NAN,2.4,NAN,0.2,NAN,NAN,NAN,NAN,23,23.7,NAN,NAN,NAN
2012,8,27,22,0,NAN,2.2,NAN,0.15,NAN,NAN,NAN,NAN,24.5,23.8,NAN,NAN,NAN
2012,8,27,23,0,NAN,1.9,NAN,0.12,NAN,NAN,NAN,NAN,23.3,23.8,NAN,NAN,NAN
2012,8,28,2,0,NAN,2.6,NAN,0.14,NAN,NAN,NAN,NAN,22.9,23.7,NAN,NAN,NAN
2012,8,28,3,0,NAN,1.7,NAN,0.12,NAN,NAN,NAN,NAN,23,23.7,NAN,NAN,NAN
2012,8,28,3,50,NAN,3.1,NAN,0.1,NAN,NAN,NAN,NAN,23.2,23.7,NAN,NAN,NAN
2012,8,28,4,50,NAN,3.4,NAN,0.13,NAN,NAN,NAN,NAN,23.3,23.6,NAN,NAN,NAN
2012,8,28,5,50,NAN,2.9,NAN,0.12,NAN,NAN,NAN,NAN,23.4,23.6,NAN,NAN,NAN
2012,8,28,6,50,NAN,4.1,NAN,0.1,NAN,NAN,NAN,NAN,23,23.6,NAN,NAN,NAN
2012,8,28,7,50,NAN,3.5,NAN,0.12,NAN,NAN,NAN,NAN,22.7,23.6,NAN,NAN,NAN
2012,8,28,8,50,NAN,4.8,NAN,0.15,NAN,NAN,NAN,NAN,23,23.6,NAN,NAN,NAN
2012,8,28,9,50,NAN,5.3,NAN,0.22,NAN,NAN,NAN,NAN,23.2,23.6,NAN,NAN,NAN
2012,8,28,11,0,NAN,5.6,NAN,0.31,NAN,NAN,NAN,NAN,22.6,23.6,NAN,NAN,NAN
2012,8,28,12,0,NAN,4.9,NAN,0.35,NAN,NAN,NAN,NAN,22.2,23.5,NAN,NAN,NAN
2012,8,28,13,0,NAN,4.2,NAN,0.34,NAN,NAN,NAN,NAN,22.6,23.6,NAN,NAN,NAN
2012,8,28,14,0,NAN,5,NAN,0.38,NAN,NAN,NAN,NAN,22.2,23.6,NAN,NAN,NAN
2012,8,28,15,0,NAN,4.7,NAN,0.42,NAN,NAN,NAN,NAN,21.9,23.7,NAN,NAN,NAN
2012,8,28,16,0,NAN,2.9,NAN,0.51,NAN,NAN,NAN,NAN,22.1,23.7,NAN,NAN,NAN
2012,8,28,17,0,NAN,3.6,NAN,0.46,NAN,NAN,NAN,NAN,21.7,23.9,NAN,NAN,NAN
2012,8,28,18,0,NAN,4.9,NAN,0.45,NAN,NAN,NAN,NAN,22.3,24,NAN,NAN,NAN
2012,8,28,19,0,NAN,5.7,NAN,0.44,NAN,NAN,NAN,NAN,22.7,24,NAN,NAN,NAN
2012,8,28,20,0,NAN,5.5,NAN,0.41,NAN,NAN,NAN,NAN,22.8,24,NAN,NAN,NAN
2012,8,28,21,0,NAN,6.2,NAN,0.39,NAN,NAN,NAN,NAN,23.2,24.1,NAN,NAN,NAN
2012,8,28,22,0,NAN,4.8,NAN,0.39,NAN,NAN,NAN,NAN,23.8,24,NAN,NAN,NAN
2012,8,28,23,0,NAN,4.8,NAN,0.42,NAN,NAN,NAN,NAN,24.3,24,NAN,NAN,NAN
2012,8,29,2,0,NAN,7.4,NAN,0.29,NAN,NAN,NAN,NAN,22.8,23.8,NAN,NAN,NAN
2012,8,29,3,0,NAN,7.2,NAN,0.42,NAN,NAN,NAN,NAN,22.3,23.7,NAN,NAN,NAN
2012,8,29,3,50,NAN,6.1,NAN,0.63,NAN,NAN,NAN,NAN,22.2,23.7,NAN,NAN,NAN
2012,8,29,4,50,NAN,6.2,NAN,0.58,NAN,NAN,NAN,NAN,22.2,23.6,NAN,NAN,NAN
2012,8,29,5,50,NAN,6.6,NAN,0.58,NAN,NAN,NAN,NAN,22,23.6,NAN,NAN,NAN
2012,8,29,6,50,NAN,6.8,NAN,0.53,NAN,NAN,NAN,NAN,21.6,23.6,NAN,NAN,NAN
2012,8,29,8,0,NAN,6.2,NAN,0.64,NAN,NAN,NAN,NAN,21.5,23.5,NAN,NAN,NAN
2012,8,29,9,0,NAN,5.6,NAN,0.52,NAN,NAN,NAN,NAN,21.3,23.5,NAN,NAN,NAN
2012,8,29,10,0,NAN,5.3,NAN,0.61,NAN,NAN,NAN,NAN,21,23.5,NAN,NAN,NAN
2012,8,29,11,0,NAN,4.5,NAN,0.64,NAN,NAN,NAN,NAN,20.8,23.4,NAN,NAN,NAN
2012,8,29,12,0,NAN,4.3,NAN,0.52,NAN,NAN,NAN,NAN,21.2,23.4,NAN,NAN,NAN
2012,8,29,13,0,NAN,2.9,NAN,0.45,NAN,NAN,NAN,NAN,21.5,23.4,NAN,NAN,NAN
2012,8,29,14,0,NAN,4,NAN,0.4,NAN,NAN,NAN,NAN,21.4,23.4,NAN,NAN,NAN
2012,8,29,15,0,NAN,4,NAN,0.41,NAN,NAN,NAN,NAN,21.4,23.6,NAN,NAN,NAN
2012,8,29,17,0,NAN,3.6,NAN,0.4,NAN,NAN,NAN,NAN,21,23.8,NAN,NAN,NAN
2012,8,29,18,0,NAN,2.8,NAN,0.34,NAN,NAN,NAN,NAN,21.4,23.9,NAN,NAN,NAN
2012,8,29,19,0,NAN,3.5,NAN,0.35,NAN,NAN,NAN,NAN,21.6,24.2,NAN,NAN,NAN
2012,8,29,20,0,NAN,2.4,NAN,0.3,NAN,NAN,NAN,NAN,22.1,24.2,NAN,NAN,NAN
2012,8,29,21,0,NAN,1.8,NAN,0.22,NAN,NAN,NAN,NAN,23.2,24.3,NAN,NAN,NAN
2012,8,29,22,0,NAN,1,NAN,0.25,NAN,NAN,NAN,NAN,21.7,24.2,NAN,NAN,NAN
2012,8,29,23,0,NAN,1.2,NAN,0.25,NAN,NAN,NAN,NAN,21.6,24.2,NAN,NAN,NAN
2012,8,30,2,0,NAN,2.4,NAN,0.17,NAN,NAN,NAN,NAN,21.5,23.8,NAN,NAN,NAN
2012,8,30,3,0,NAN,1.2,NAN,0.17,NAN,NAN,NAN,NAN,21.5,23.8,NAN,NAN,NAN
2012,8,30,3,50,NAN,1.4,NAN,0.16,NAN,NAN,NAN,NAN,21.5,23.7,NAN,NAN,NAN
2012,8,30,4,50,NAN,2.1,NAN,0.13,NAN,NAN,NAN,NAN,21.5,23.7,NAN,NAN,NAN
2012,8,30,6,0,NAN,2.7,NAN,0.12,NAN,NAN,NAN,NAN,21.3,23.6,NAN,NAN,NAN
2012,8,30,7,0,NAN,1.9,NAN,0.13,NAN,NAN,NAN,NAN,21.1,23.6,NAN,NAN,NAN
2012,8,30,8,0,NAN,2.4,NAN,0.12,NAN,NAN,NAN,NAN,21.1,23.5,NAN,NAN,NAN
2012,8,30,9,0,NAN,2.9,NAN,0.14,NAN,NAN,NAN,NAN,21.2,23.5,NAN,NAN,NAN
2012,8,30,10,0,NAN,3.7,NAN,0.13,NAN,NAN,NAN,NAN,20.2,23.5,NAN,NAN,NAN
2012,8,30,11,0,NAN,4.1,NAN,0.12,NAN,NAN,NAN,NAN,19.9,23.5,NAN,NAN,NAN
2012,8,30,12,0,NAN,5.2,NAN,0.11,NAN,NAN,NAN,NAN,19.6,23.5,NAN,NAN,NAN
2012,8,30,13,0,NAN,4.9,NAN,0.2,NAN,NAN,NAN,NAN,19.9,23.4,NAN,NAN,NAN
2012,8,30,14,0,NAN,6,NAN,0.19,NAN,NAN,NAN,NAN,20.1,23.5,NAN,NAN,NAN
2012,8,30,15,0,NAN,5.5,NAN,0.15,NAN,NAN,NAN,NAN,21,23.5,NAN,NAN,NAN
2012,8,30,16,0,NAN,3.4,NAN,0.16,NAN,NAN,NAN,NAN,21.6,23.6,NAN,NAN,NAN
2012,8,30,17,0,NAN,3.4,NAN,0.13,NAN,NAN,NAN,NAN,22.3,23.7,NAN,NAN,NAN
2012,8,30,18,0,NAN,3.6,NAN,0.13,NAN,NAN,NAN,NAN,23,24,NAN,NAN,NAN
2012,8,30,19,0,NAN,2.7,NAN,0.13,NAN,NAN,NAN,NAN,23.6,24.2,NAN,NAN,NAN
2012,8,30,20,0,NAN,2.8,NAN,0.11,NAN,NAN,NAN,NAN,23.8,24.3,NAN,NAN,NAN
2012,8,30,21,0,NAN,2.6,NAN,0.13,NAN,NAN,NAN,NAN,24.8,24.3,NAN,NAN,NAN
2012,8,30,22,0,NAN,1,NAN,0.12,NAN,NAN,NAN,NAN,26.9,24.3,NAN,NAN,NAN
2012,8,30,23,0,NAN,1.1,NAN,0.12,NAN,NAN,NAN,NAN,27.2,24.3,NAN,NAN,NAN
2012,8,31,0,0,NAN,2.2,NAN,0.7,NAN,NAN,NAN,NAN,23.7,24.2,NAN,NAN,NAN
2012,8,31,4,0,NAN,6.5,NAN,0.11,NAN,NAN,NAN,NAN,24.5,23.8,NAN,NAN,NAN
2012,8,31,5,0,NAN,6.3,NAN,0.15,NAN,NAN,NAN,NAN,24.3,23.7,NAN,NAN,NAN
2012,8,31,6,0,NAN,6.9,NAN,0.21,NAN,NAN,NAN,NAN,24.4,23.6,NAN,NAN,NAN
2012,8,31,7,0,NAN,6.4,NAN,0.29,NAN,NAN,NAN,NAN,23.9,23.5,NAN,NAN,NAN
2012,8,31,8,0,NAN,7.2,NAN,0.3,NAN,NAN,NAN,NAN,23.6,23.5,NAN,NAN,NAN
2012,8,31,9,0,NAN,6.7,NAN,0.42,NAN,NAN,NAN,NAN,23.6,23.4,NAN,NAN,NAN
2012,8,31,10,0,NAN,7.3,NAN,0.43,NAN,NAN,NAN,NAN,23.2,23.4,NAN,NAN,NAN
2012,8,31,11,0,NAN,8.1,NAN,0.45,NAN,NAN,NAN,NAN,23.1,23.4,NAN,NAN,NAN
2012,8,31,12,0,NAN,7.6,NAN,0.51,NAN,NAN,NAN,NAN,23.3,23.4,NAN,NAN,NAN
2012,8,31,13,0,NAN,7.4,NAN,0.48,NAN,NAN,NAN,NAN,23.3,23.4,NAN,NAN,NAN
2012,8,31,14,0,NAN,7.1,NAN,0.53,NAN,NAN,NAN,NAN,23.5,23.4,NAN,NAN,NAN
2012,8,31,15,0,NAN,8.3,NAN,0.55,NAN,NAN,NAN,NAN,24.1,23.4,NAN,NAN,NAN
2012,8,31,16,0,NAN,8.2,NAN,0.67,NAN,NAN,NAN,NAN,24.3,23.5,NAN,NAN,NAN
2012,8,31,17,0,NAN,7.5,NAN,0.79,NAN,NAN,NAN,NAN,25.6,23.5,NAN,NAN,NAN
2012,8,31,18,0,NAN,6.2,NAN,0.7,NAN,NAN,NAN,NAN,25.5,23.6,NAN,NAN,NAN
2012,8,31,19,0,NAN,5.9,NAN,0.6,NAN,NAN,NAN,NAN,25.7,23.8,NAN,NAN,NAN
2012,8,31,20,0,NAN,6.3,NAN,0.55,NAN,NAN,NAN,NAN,26.4,23.8,NAN,NAN,NAN
2012,8,31,21,0,NAN,4.8,NAN,0.51,NAN,NAN,NAN,NAN,26.6,23.9,NAN,NAN,NAN
2012,8,31,22,0,NAN,5.2,NAN,0.38,NAN,NAN,NAN,NAN,27.1,23.9,NAN,NAN,NAN
2012,8,31,23,0,NAN,5.7,NAN,0.33,NAN,NAN,NAN,NAN,26.9,23.9,NAN,NAN,NAN
2012,9,1,2,0,NAN,6.4,NAN,0.33,NAN,NAN,NAN,NAN,26,23.7,NAN,NAN,NAN
2012,9,1,3,0,NAN,6.7,NAN,0.33,NAN,NAN,NAN,NAN,25.6,23.7,NAN,NAN,NAN
2012,9,1,4,0,NAN,6.8,NAN,0.39,NAN,NAN,NAN,NAN,25.4,23.7,NAN,NAN,NAN
2012,9,1,5,0,NAN,5.1,NAN,0.4,NAN,NAN,NAN,NAN,24.8,23.7,NAN,NAN,NAN
2012,9,1,6,0,NAN,5.7,NAN,0.41,NAN,NAN,NAN,NAN,24.1,23.7,NAN,NAN,NAN
2012,9,1,7,0,NAN,3.6,NAN,0.35,NAN,NAN,NAN,NAN,23.8,23.7,NAN,NAN,NAN
2012,9,1,8,0,NAN,4.1,NAN,0.32,NAN,NAN,NAN,NAN,23.6,23.6,NAN,NAN,NAN
2012,9,1,9,0,NAN,4.1,NAN,0.32,NAN,NAN,NAN,NAN,23.6,23.6,NAN,NAN,NAN
2012,9,1,10,0,NAN,3.3,NAN,0.32,NAN,NAN,NAN,NAN,23.6,23.6,NAN,NAN,NAN
2012,9,1,11,0,NAN,2.6,NAN,0.4,NAN,NAN,NAN,NAN,23.5,23.6,NAN,NAN,NAN
2012,9,1,12,0,NAN,3.6,NAN,0.35,NAN,NAN,NAN,NAN,23.4,23.6,NAN,NAN,NAN
2012,9,1,13,0,NAN,2.7,NAN,0.35,NAN,NAN,NAN,NAN,23.4,23.6,NAN,NAN,NAN
2012,9,1,14,0,NAN,4.4,NAN,0.24,NAN,NAN,NAN,NAN,23.4,23.6,NAN,NAN,NAN
2012,9,1,15,0,NAN,3.2,NAN,0.25,NAN,NAN,NAN,NAN,23.8,23.7,NAN,NAN,NAN
2012,9,1,16,0,NAN,2.8,NAN,0.28,NAN,NAN,NAN,NAN,24.1,23.7,NAN,NAN,NAN
2012,9,1,17,0,NAN,2.5,NAN,0.2,NAN,NAN,NAN,NAN,23.9,23.8,NAN,NAN,NAN
2012,9,1,18,0,NAN,3.4,NAN,0.19,NAN,NAN,NAN,NAN,23.9,23.9,NAN,NAN,NAN
2012,9,1,19,0,NAN,3.4,NAN,0.16,NAN,NAN,NAN,NAN,23.9,24,NAN,NAN,NAN
2012,9,1,20,0,NAN,3.4,NAN,0.18,NAN,NAN,NAN,NAN,24.2,24,NAN,NAN,NAN
2012,9,1,21,0,NAN,4.2,NAN,0.17,NAN,NAN,NAN,NAN,24.4,24,NAN,NAN,NAN
2012,9,1,22,0,NAN,4.9,NAN,0.14,NAN,NAN,NAN,NAN,23.8,23.9,NAN,NAN,NAN
2012,9,1,23,0,NAN,4.4,NAN,0.16,NAN,NAN,NAN,NAN,23.8,23.9,NAN,NAN,NAN
2012,9,2,1,0,NAN,5.3,NAN,0.18,NAN,NAN,NAN,NAN,23.8,23.7,NAN,NAN,NAN
