Year,Month,Day,Inflow volume [m3 d-1],*Suspended sediment concentration[mg m-3]
1982,9,22,795137.0525,
1982,9,23,792690.4769,
1982,9,24,792690.4769,
1982,9,25,836728.8367,
1982,9,26,778011.0236,
1982,9,27,1000649.398,
1982,9,28,1237967.226,
1982,9,29,1715049.458,
1982,9,30,1590274.105,
1982,10,1,1480178.205,
1982,10,2,1230627.5,
1982,10,3,1127871.327,
1982,10,4,1056920.636,
1982,10,5,941931.5852,
1982,10,6,937038.4341,
1982,10,7,956611.0385,
1982,10,8,880767.1966,
1982,10,9,782904.1747,
1982,10,10,726632.9372,
1982,10,11,778011.0236,
1982,10,12,863641.1677,
1982,10,13,812263.0813,
1982,10,14,790243.9014,
1982,10,15,765778.1459,
1982,10,16,672808.2752,
1982,10,17,650789.0952,
1982,10,18,704613.7572,
1982,10,19,802476.7791,
1982,10,20,912572.6787,
1982,10,21,1039794.607,
1982,10,22,883213.7721,
1982,10,23,667915.1241,
1982,10,24,680148.0018,
1982,10,25,702167.1817,
1982,10,26,760884.9948,
1982,10,27,778011.0236,
1982,10,28,753545.2682,
1982,10,29,760884.9948,
1982,10,30,751098.6926,
1982,10,31,853854.8656,
1982,11,1,1044687.758,
1982,11,2,9248055.564,
1982,11,3,25199728.12,
1982,11,4,20282111.28,
1982,11,5,16856905.51,
1982,11,6,13407233.99,
1982,11,7,10544740.6,
1982,11,8,7951370.525,
1982,11,9,6214301.887,
1982,11,10,5015479.869,
1982,11,11,3645397.564,
1982,11,12,3694329.074,
1982,11,13,3792192.096,
1982,11,14,4183644.184,
1982,11,15,4159178.428,
1982,11,16,3987918.14,
1982,11,17,4110246.917,
1982,11,18,3572000.297,
1982,11,19,3278411.232,
1982,11,20,5260137.424,
1982,11,21,10911726.94,
1982,11,22,15584686.23,
1982,11,23,16661179.47,
1982,11,24,22043645.67,
1982,11,25,24025371.86,
1982,11,26,17908933,
1982,11,27,14312466.94,
1982,11,28,17126028.82,
1982,11,29,33273427.43,
1982,11,30,36209318.08,
1982,12,1,29848221.66,
1982,12,2,22092577.18,
1982,12,3,18153590.55,
1982,12,4,28135618.78,
1982,12,5,36698633.19,
1982,12,6,34986030.31,
1982,12,7,30092879.22,
1982,12,8,24441289.7,
1982,12,9,19572604.37,
1982,12,10,16196330.11,
1982,12,11,13431699.75,
1982,12,12,10642603.63,
1982,12,13,8073699.302,
1982,12,14,6434493.686,
1982,12,15,5651589.511,
1982,12,16,13896549.1,
1982,12,17,29848221.66,
1982,12,18,30092879.22,
1982,12,19,22997810.13,
1982,12,20,19230083.79,
1982,12,21,19083289.26,
1982,12,22,16783508.25,
1982,12,23,14899645.08,
1982,12,24,16049535.58,
1982,12,25,31560824.54,
1982,12,26,66057539.74,
1982,12,27,67036169.96,
1982,12,28,65568224.63,
1982,12,29,63855621.75,
1982,12,30,48442195.81,
1982,12,31,34741372.75,
1983,1,1,25444385.68,
1983,1,2,19303481.06,
1983,1,3,13284905.21,
1983,1,4,9957562.472,
1983,1,5,8783206.21,
1983,1,6,7510986.926,
1983,1,7,6507890.952,
1983,1,8,5945178.577,
1983,1,9,5382466.201,
1983,1,10,5015479.869,
1983,1,11,4795288.07,
1983,1,12,4648493.537,
1983,1,13,4648493.537,
1983,1,14,4575096.271,
1983,1,15,4305972.961,
1983,1,16,3743260.585,
1983,1,17,3351808.498,
1983,1,18,2471041.301,
1983,1,19,2219044.02,
1983,1,20,2307120.74,
1983,1,21,2404983.762,
1983,1,22,2617835.834,
1983,1,23,2984822.166,
1983,1,24,3645397.564,
1983,1,25,4208109.939,
1983,1,26,4257041.45,
1983,1,27,4257041.45,
1983,1,28,3865589.363,
1983,1,29,3694329.074,
1983,1,30,3816657.852,
1983,1,31,4134712.673,
1983,2,1,4770822.315,
1983,2,2,7144000.594,
1983,2,3,22263837.47,
1983,2,4,28380276.33,
1983,2,5,22165974.45,
1983,2,6,16000604.07,
1983,2,7,12037151.69,
1983,2,8,9761836.429,
1983,2,9,8073699.302,
1983,2,10,6532356.708,
1983,2,11,5260137.424,
1983,2,12,4868685.337,
1983,2,13,4281507.206,
1983,2,14,3841123.607,
1983,2,15,3743260.585,
1983,2,16,3620931.808,
1983,2,17,4721890.804,
1983,2,18,7192932.105,
1983,2,19,10593672.11,
1983,2,20,11988220.18,
1983,2,21,11841425.64,
1983,2,22,11205316,
1983,2,23,10104357,
1983,2,24,9370384.341,
1983,2,25,8269425.345,
1983,2,26,7584384.193,
1983,2,27,5871781.31,
1983,2,28,5529260.734,
1983,3,1,4770822.315,
1983,3,2,4085781.162,
1983,3,3,4036849.651,
1983,3,4,4012383.895,
1983,3,5,3376274.253,
1983,3,6,3400740.009,
1983,3,7,3474137.275,
1983,3,8,4403835.983,
1983,3,9,7095069.083,
1983,3,10,8391754.123,
1983,3,11,8147096.568,
1983,3,12,7755644.481,
1983,3,13,6948274.551,
1983,3,14,6263233.398,
1983,3,15,5333534.69,
1983,3,16,4379370.227,
1983,3,17,4281507.206,
1983,3,18,3596466.053,
1983,3,19,3792192.096,
1983,3,20,4183644.184,
1983,3,21,5137808.647,
1983,3,22,10446877.58,
1983,3,23,11865891.4,
1983,3,24,11572302.33,
1983,3,25,11058521.47,
1983,3,26,10324548.8,
1983,3,27,16343124.65,
1983,3,28,31560824.54,
1983,3,29,33762742.53,
1983,3,30,28624933.89,
1983,3,31,23291399.2,
1983,4,1,19646001.63,
1983,4,2,23144604.67,
1983,4,3,52601374.24,
1983,4,4,57983840.44,
1983,4,5,45261647.6,
1983,4,6,34007400.09,
1983,4,7,32784112.32,
1983,4,8,39634523.85,
1983,4,9,36209318.08,
1983,4,10,40613154.06,
1983,4,11,45261647.6,
1983,4,12,42325756.95,
1983,4,13,37187948.3,
1983,4,14,51867401.58,
1983,4,15,72663293.72,
1983,4,16,68993430.4,
1983,4,17,52846031.79,
1983,4,18,36453975.64,
1983,4,19,28869591.44,
1983,4,20,22924412.87,
1983,4,21,18251453.57,
1983,4,22,14973042.34,
1983,4,23,11743562.62,
1983,4,24,9884165.206,
1983,4,25,8587480.166,
1983,4,26,7437589.66,
1983,4,27,6483425.197,
1983,4,28,6238767.642,
1983,4,29,6018575.843,
1983,4,30,9003398.009,
1983,5,1,23927508.84,
1983,5,2,74375896.6,
1983,5,3,104958090.9,
1983,5,4,106915351.4,
1983,5,5,87587404.55,
1983,5,6,66302197.3,
1983,5,7,53090689.35,
1983,5,8,40857811.62,
1983,5,9,29848221.66,
1983,5,10,26667673.45,
1983,5,11,21089481.21,
1983,5,12,16294193.14,
1983,5,13,12991316.15,
1983,5,14,11131918.73,
1983,5,15,9761836.429,
1983,5,16,8783206.21,
1983,5,17,7608849.948,
1983,5,18,6899343.04,
1983,5,19,6483425.197,
1983,5,20,5529260.734,
1983,5,21,5798384.044,
1983,5,22,6312164.909,
1983,5,23,10887261.18,
1983,5,24,12966850.39,
1983,5,25,11523370.82,
1983,5,26,10006493.98,
1983,5,27,8611945.922,
1983,5,28,7486521.171,
1983,5,29,6630219.73,
1983,5,30,6043041.599,
1983,5,31,5724986.778,
1983,6,1,5602658,
1983,6,2,5137808.647,
1983,6,3,4477233.249,
1983,6,4,4281507.206,
1983,6,5,4232575.695,
1983,6,6,4330438.716,
1983,6,7,7877973.258,
1983,6,8,9712904.918,
1983,6,9,7951370.525,
1983,6,10,6556822.463,
1983,6,11,8220493.835,
1983,6,12,6361096.42,
1983,6,13,4526164.76,
1983,6,14,3767726.341,
1983,6,15,2813561.878,
1983,6,16,3131616.699,
1983,6,17,3205013.965,
1983,6,18,2813561.878,
1983,6,19,2495507.057,
1983,6,20,1984172.768,
1983,6,21,2052676.883,
1983,6,22,2040444.005,
1983,6,23,2020871.401,
1983,6,24,1942580.984,
1983,6,25,1751748.091,
1983,6,26,1558468.623,
1983,6,27,1534002.867,
1983,6,28,19034357.75,
1983,6,29,29603564.11,
1983,6,30,21358604.52,
1983,7,1,21407536.03,
1983,7,2,20306577.03,
1983,7,3,21383070.27,
1983,7,4,19107755.01,
1983,7,5,19499207.1,
1983,7,6,16074001.34,
1983,7,7,10300083.05,
1983,7,8,6850411.529,
1983,7,9,4844219.581,
1983,7,10,3938986.629,
1983,7,11,3841123.607,
1983,7,12,3131616.699,
1983,7,13,2642301.59,
1983,7,14,2277761.833,
1983,7,15,1786000.149,
1983,7,16,1653885.069,
1983,7,17,1531556.292,
1983,7,18,1394548.061,
1983,7,19,1225734.349,
1983,7,20,1489964.508,
1983,7,21,1673457.673,
1983,7,22,1866737.142,
1983,7,23,1695476.853,
1983,7,24,1582934.378,
1983,7,25,1600060.407,
1983,7,26,1538896.018,
1983,7,27,1905882.35,
1983,7,28,1832485.084,
1983,7,29,1213501.471,
1983,7,30,1245306.953,
1983,7,31,1218394.622,
1983,8,1,1193928.866,
1983,8,2,2140753.603,
1983,8,3,2099161.818,
1983,8,4,1869183.717,
1983,8,5,2074696.063,
1983,8,6,2050230.308,
1983,8,7,1744408.364,
1983,8,8,1453265.874,
1983,8,9,1157230.233,
1983,8,10,973737.0673,
1983,8,11,890553.4987,
1983,8,12,848961.7145,
1983,8,13,861194.5922,
1983,8,14,917465.8298,
1983,8,15,939485.0097,
1983,8,16,861194.5922,
1983,8,17,853854.8656,
1983,8,18,905232.952,
1983,8,19,866087.7433,
1983,8,20,848961.7145,
1983,8,21,848961.7145,
1983,8,22,770671.297,
1983,8,23,680148.0018,
1983,8,24,616537.0376,
1983,8,25,574945.2533,
1983,8,26,601857.5843,
1983,8,27,565158.9511,
1983,8,28,506441.138,
1983,8,29,609197.311,
1983,8,30,726632.9372,
1983,8,31,675254.8507,
1983,9,1,650789.0952,
1983,9,2,592071.2821,
1983,9,3,609197.311,
1983,9,4,577391.8289,
1983,9,5,592071.2821,
1983,9,6,609197.311,
1983,9,7,570052.1022,
1983,9,8,513780.8647,
1983,9,9,606750.7354,
1983,9,10,741312.3904,
1983,9,11,711953.4839,
1983,9,12,626323.3398,
1983,9,13,511334.2891,
1983,9,14,467295.9293,
1983,9,15,440383.5983,
1983,9,16,477082.2315,
1983,9,17,474635.6559,
1983,9,18,479528.807,
1983,9,19,496654.8358,
1983,9,20,592071.2821,
1983,9,21,650789.0952,
1983,9,22,577391.8289,
1983,9,23,797583.628,
1983,9,24,929698.7075,
1983,9,25,848961.7145,
1983,9,26,800030.2035,
1983,9,27,743758.966,
1983,9,28,792690.4769,
1983,9,29,826942.5345,
1983,9,30,680148.0018,
1983,10,1,641002.7931,
1983,10,2,641002.7931,
1983,10,3,631216.4909,
1983,10,4,633663.0664,
1983,10,5,677701.4262,
1983,10,6,844068.5634,
1983,10,7,848961.7145,
1983,10,8,760884.9948,
1983,10,9,753545.2682,
1983,10,10,770671.297,
1983,10,11,743758.966,
1983,10,12,743758.966,
1983,10,13,998202.8228,
1983,10,14,1382315.183,
1983,10,15,2715698.856,
1983,10,16,3009287.922,
1983,10,17,2617835.834,
1983,10,18,2018424.825,
1983,10,19,1560915.198,
1983,10,20,1365189.155,
1983,10,21,1176802.838,
1983,10,22,1798233.026,
1983,10,23,5504794.979,
1983,10,24,14361398.46,
1983,10,25,12795590.11,
1983,10,26,8978932.254,
1983,10,27,6043041.599,
1983,10,28,2439235.819,
1983,10,29,2740164.612,
1983,10,30,2740164.612,
1983,10,31,2400090.611,
1983,11,1,2201917.991,
1983,11,2,1957260.437,
1983,11,3,2037997.43,
1983,11,4,2255742.653,
1983,11,5,3572000.297,
1983,11,6,4012383.895,
1983,11,7,3229479.721,
1983,11,8,2617835.834,
1983,11,9,2165219.358,
1983,11,10,3547534.542,
1983,11,11,5871781.31,
1983,11,12,12453069.53,
1983,11,13,19058823.5,
1983,11,14,16294193.14,
1983,11,15,14361398.46,
1983,11,16,34007400.09,
1983,11,17,40857811.62,
1983,11,18,41347126.73,
1983,11,19,35475345.42,
1983,11,20,33028769.87,
1983,11,21,31316166.99,
1983,11,22,27646303.67,
1983,11,23,23046741.64,
1983,11,24,24710413.01,
1983,11,25,28624933.89,
1983,11,26,25933700.79,
1983,11,27,19205618.04,
1983,11,28,38655893.63,
1983,11,29,61898361.31,
1983,11,30,62632333.98,
1983,12,1,46729592.93,
1983,12,2,31316166.99,
1983,12,3,23389262.22,
1983,12,4,18178056.31,
1983,12,5,26667673.45,
1983,12,6,53824662.01,
1983,12,7,71929321.05,
1983,12,8,67036169.96,
1983,12,9,51133428.91,
1983,12,10,37921920.96,
1983,12,11,30826851.88,
1983,12,12,59696443.32,
1983,12,13,80492335.46,
1983,12,14,74620554.15,
1983,12,15,59941100.88,
1983,12,16,45016990.05,
1983,12,17,33518084.98,
1983,12,18,25933700.79,
1983,12,19,17419617.89,
1983,12,20,11401042.04,
1983,12,21,7829041.747,
1983,12,22,6605753.974,
1983,12,23,5871781.31,
1983,12,24,5382466.201,
1983,12,25,4893151.092,
1983,12,26,4526164.76,
1983,12,27,4159178.428,
1983,12,28,3914520.874,
1983,12,29,3669863.319,
1983,12,30,3669863.319,
1983,12,31,3180548.21,
1984,1,1,2813561.878,
1984,1,2,2568904.323,
1984,1,3,2299781.013,
1984,1,4,2055123.459,
1984,1,5,1859397.415,
1984,1,6,1663671.371,
1984,1,7,1565808.349,
1984,1,8,1516876.839,
1984,1,9,1467945.328,
1984,1,10,1419013.817,
1984,1,11,1394548.061,
1984,1,12,1419013.817,
1984,1,13,1443479.572,
1984,1,14,1467945.328,
1984,1,15,1467945.328,
1984,1,16,1419013.817,
1984,1,17,1370082.306,
1984,1,18,1345616.55,
1984,1,19,1321150.795,
1984,1,20,1321150.795,
1984,1,21,1296685.039,
1984,1,22,1272219.284,
1984,1,23,1247753.528,
1984,1,24,1223287.773,
1984,1,25,1247753.528,
1984,1,26,1560915.198,
1984,1,27,2236170.049,
1984,1,28,5602658,
1984,1,29,5651589.511,
1984,1,30,4036849.651,
1984,1,31,3302876.987,
1984,2,1,2813561.878,
1984,2,2,2568904.323,
1984,2,3,2446575.546,
1984,2,4,4477233.249,
1984,2,5,15340028.67,
1984,2,6,18080193.28,
1984,2,7,13725288.81,
1984,2,8,9223589.808,
1984,2,9,6825945.773,
1984,2,10,6018575.843,
1984,2,11,12746658.59,
1984,2,12,40857811.62,
1984,2,13,72663293.72,
1984,2,14,105692063.6,
1984,2,15,93948500.97,
1984,2,16,70950690.83,
1984,2,17,59207128.21,
1984,2,18,44038359.83,
1984,2,19,34252057.64,
1984,2,20,26912331.01,
1984,2,21,21529864.8,
1984,2,22,17126028.82,
1984,2,23,13945480.61,
1984,2,24,11498905.07,
1984,2,25,9296987.075,
1984,2,26,7217397.861,
1984,2,27,5994110.088,
1984,2,28,5627123.756,
1984,2,29,5015479.869,
1984,3,1,4403835.983,
1984,3,2,4159178.428,
1984,3,3,4036849.651,
1984,3,4,4281507.206,
1984,3,5,4403835.983,
1984,3,6,4770822.315,
1984,3,7,6972740.306,
1984,3,8,7951370.525,
1984,3,9,5969644.332,
1984,3,10,5039945.625,
1984,3,11,6238767.642,
1984,3,12,7168466.35,
1984,3,13,4893151.092,
1984,3,14,4159178.428,
1984,3,15,3914520.874,
1984,3,16,23169070.42,
1984,3,17,76088499.48,
1984,3,18,88566034.77,
1984,3,19,83917541.23,
1984,3,20,63610964.2,
1984,3,21,74620554.15,
1984,3,22,87832062.1,
1984,3,23,89055349.87,
1984,3,24,80736993.02,
1984,3,25,67525485.07,
1984,3,26,65078909.52,
1984,3,27,65812882.19,
1984,3,28,62387676.42,
1984,3,29,51133428.91,
1984,3,30,39389866.29,
1984,3,31,31316166.99,
1984,4,1,23805180.06,
1984,4,2,18031261.77,
1984,4,3,14385864.21,
1984,4,4,12575398.31,
1984,4,5,32784112.32,
1984,4,6,66791512.41,
1984,4,7,71195348.39,
1984,4,8,56271237.56,
1984,4,9,39389866.29,
1984,4,10,29358906.55,
1984,4,11,21554330.56,
1984,4,12,15609151.98,
1984,4,13,12942384.64,
1984,4,14,12061617.44,
1984,4,15,18031261.77,
1984,4,16,38900551.18,
1984,4,17,55781922.45,
1984,4,18,57494525.33,
1984,4,19,49665483.58,
1984,4,20,39389866.29,
1984,4,21,32294797.21,
1984,4,22,34741372.75,
1984,4,23,78290417.47,
1984,4,24,97129049.18,
1984,4,25,94193158.52,
1984,4,26,74620554.15,
1984,4,27,51378086.47,
1984,4,28,38900551.18,
1984,4,29,33273427.43,
1984,4,30,25444385.68,
1984,5,1,17786604.22,
1984,5,2,13774220.32,
1984,5,3,10202220.03,
1984,5,4,8636411.677,
1984,5,5,7388658.149,
1984,5,6,6165370.376,
1984,5,7,5969644.332,
1984,5,8,5602658,
1984,5,9,5137808.647,
1984,5,10,4795288.07,
1984,5,11,4648493.537,
1984,5,12,3865589.363,
1984,5,13,2740164.612,
1984,5,14,2911424.9,
1984,5,15,5651589.511,
1984,5,16,7510986.926,
1984,5,17,5920712.821,
1984,5,18,2519972.812,
1984,5,19,2199471.416,
1984,5,20,4208109.939,
1984,5,21,34741372.75,
1984,5,22,46484935.37,
1984,5,23,36943290.74,
1984,5,24,37187948.3,
1984,5,25,33762742.53,
1984,5,26,30826851.88,
1984,5,27,37187948.3,
1984,5,28,34741372.75,
1984,5,29,34986030.31,
1984,5,30,38900551.18,
1984,5,31,31560824.54,
1984,6,1,23780714.31,
1984,6,2,17126028.82,
1984,6,3,12379672.26,
1984,6,4,9884165.206,
1984,6,5,8269425.345,
1984,6,6,7510986.926,
1984,6,7,7853507.503,
1984,6,8,5994110.088,
1984,6,9,4942082.603,
1984,6,10,3841123.607,
1984,6,11,4795288.07,
1984,6,12,2813561.878,
1984,6,13,2617835.834,
1984,6,14,2691233.101,
1984,6,15,3009287.922,
1984,6,16,3620931.808,
1984,6,17,3743260.585,
1984,6,18,3009287.922,
1984,6,19,2617835.834,
1984,6,20,2314460.467,
1984,6,21,2011085.099,
1984,6,22,1844717.962,
1984,6,23,1749301.515,
1984,6,24,1565808.349,
1984,6,25,1959707.012,
1984,6,26,3645397.564,
1984,6,27,4281507.206,
1984,6,28,3180548.21,
1984,6,29,2519972.812,
1984,6,30,2341372.798,
1984,7,1,2101608.394,
1984,7,2,1697923.429,
1984,7,3,1423906.968,
1984,7,4,1242860.377,
1984,7,5,1052027.485,
1984,7,6,915019.2542,
1984,7,7,1071600.089,
1984,7,8,1697923.429,
1984,7,9,2666767.345,
1984,7,10,2392750.884,
1984,7,11,2072249.487,
1984,7,12,1893649.473,
1984,7,13,1986619.343,
1984,7,14,1722389.184,
1984,7,15,1404334.363,
1984,7,16,1228180.924,
1984,7,17,1096065.845,
1984,7,18,1103405.571,
1984,7,19,954164.4629,
1984,7,20,875874.0455,
1984,7,21,927252.1319,
1984,7,22,795137.0525,
1984,7,23,814709.6568,
1984,7,24,809816.5057,
1984,7,25,802476.7791,
1984,7,26,2544438.568,
1984,7,27,2302227.589,
1984,7,28,1932794.681,
1984,7,29,1776213.846,
1984,7,30,1710156.307,
1984,7,31,1485071.356,
1984,8,1,1225734.349,
1984,8,2,1069153.514,
1984,8,3,1213501.471,
1984,8,4,1370082.306,
1984,8,5,2077142.639,
1984,8,6,2568904.323,
1984,8,7,2272868.682,
1984,8,8,2267975.531,
1984,8,9,2267975.531,
1984,8,10,3058219.433,
1984,8,11,2911424.9,
1984,8,12,2544438.568,
1984,8,13,2162772.783,
1984,8,14,1786000.149,
1984,8,15,1433693.27,
1984,8,16,1193928.866,
1984,8,17,1259986.406,
1984,8,18,1328490.521,
1984,8,19,1225734.349,
1984,8,20,1044687.758,
1984,8,21,1348063.126,
1984,8,22,1091172.694,
1984,8,23,873427.4699,
1984,8,24,971290.4918,
1984,8,25,983523.3695,
1984,8,26,836728.8367,
1984,8,27,753545.2682,
1984,8,28,663021.973,
1984,8,29,621430.1887,
1984,8,30,670361.6996,
1984,8,31,694827.4551,
1984,9,1,670361.6996,
1984,9,2,716846.635,
1984,9,3,956611.0385,
1984,9,4,1487517.932,
1984,9,5,1822698.782,
1984,9,6,1306471.342,
1984,9,7,1137657.629,
1984,9,8,954164.4629,
1984,9,9,932145.283,
1984,9,10,1074046.665,
1984,9,11,1421460.392,
1984,9,12,1436139.846,
1984,9,13,1345616.55,
1984,9,14,1362742.579,
1984,9,15,1465498.752,
1984,9,16,1421460.392,
1984,9,17,1739515.213,
1984,9,18,1553575.472,
1984,9,19,1306471.342,
1984,9,20,1091172.694,
1984,9,21,1047134.334,
1984,9,22,944378.1608,
1984,9,23,822049.3835,
1984,9,24,809816.5057,
1984,9,25,822049.3835,
1984,9,26,812263.0813,
1984,9,27,1010435.7,
1984,9,28,1497304.234,
1984,9,29,1282005.586,
1984,9,30,1553575.472,
1984,10,1,1663671.371,
1984,10,2,1272219.284,
1984,10,3,1223287.773,
1984,10,4,1284452.162,
1984,10,5,814709.6568,
1984,10,6,800030.2035,
1984,10,7,915019.2542,
1984,10,8,1098512.42,
1984,10,9,1675904.249,
1984,10,10,2412323.488,
1984,10,11,2123627.574,
1984,10,12,2617835.834,
1984,10,13,2260635.805,
1984,10,14,1812912.48,
1984,10,15,1719942.609,
1984,10,16,2282654.984,
1984,10,17,2568904.323,
1984,10,18,2764630.367,
1984,10,19,2446575.546,
1984,10,20,1903435.775,
1984,10,21,2084482.365,
1984,10,22,4917616.847,
1984,10,23,5284603.179,
1984,10,24,5676055.267,
1984,10,25,4526164.76,
1984,10,26,3694329.074,
1984,10,27,2935890.655,
1984,10,28,2424556.366,
1984,10,29,2011085.099,
1984,10,30,1861843.991,
1984,10,31,1680797.4,
1984,11,1,1646545.342,
1984,11,2,1734622.062,
1984,11,3,2789096.122,
1984,11,4,3229479.721,
1984,11,5,3767726.341,
1984,11,6,3376274.253,
1984,11,7,3082685.188,
1984,11,8,2764630.367,
1984,11,9,2617835.834,
1984,11,10,2715698.856,
1984,11,11,7192932.105,
1984,11,12,18765234.44,
1984,11,13,22508495.02,
1984,11,14,18912028.97,
1984,11,15,15535754.72,
1984,11,16,13284905.21,
1984,11,17,11082987.22,
1984,11,18,8636411.677,
1984,11,19,6361096.42,
1984,11,20,4893151.092,
1984,11,21,3963452.385,
1984,11,22,3498603.031,
1984,11,23,3107150.943,
1984,11,24,2789096.122,
1984,11,25,2813561.878,
1984,11,26,2446575.546,
1984,11,27,2272868.682,
1984,11,28,2417216.639,
1984,11,29,3205013.965,
1984,11,30,3963452.385,
1984,12,1,4403835.983,
1984,12,2,4379370.227,
1984,12,3,4379370.227,
1984,12,4,4501699.005,
1984,12,5,3400740.009,
1984,12,6,3523068.786,
1984,12,7,2715698.856,
1984,12,8,2011085.099,
1984,12,9,2113841.272,
1984,12,10,2789096.122,
1984,12,11,2838027.633,
1984,12,12,2691233.101,
1984,12,13,3792192.096,
1984,12,14,8611945.922,
1984,12,15,17590878.18,
1984,12,16,19694933.15,
1984,12,17,17150494.58,
1984,12,18,13333836.73,
1984,12,19,10251151.54,
1984,12,20,8611945.922,
1984,12,21,7780110.236,
1984,12,22,14581590.25,
1984,12,23,16514384.94,
1984,12,24,14263535.43,
1984,12,25,11254247.51,
1984,12,26,8930000.743,
1984,12,27,6752548.507,
1984,12,28,7510986.926,
1984,12,29,14581590.25,
1984,12,30,28380276.33,
1984,12,31,37921920.96,
1985,1,1,61898361.31,
1985,1,2,83428226.12,
1985,1,3,78535075.03,
1985,1,4,58962470.66,
1985,1,5,42081099.39,
1985,1,6,32784112.32,
1985,1,7,26423015.9,
1985,1,8,21260741.49,
1985,1,9,15755946.52,
1985,1,10,10349014.56,
1985,1,11,7315260.883,
1985,1,12,5455863.468,
1985,1,13,4208109.939,
1985,1,14,3841123.607,
1985,1,15,3767726.341,
1985,1,16,3792192.096,
1985,1,17,3547534.542,
1985,1,18,3645397.564,
1985,1,19,3620931.808,
1985,1,20,3131616.699,
1985,1,21,3278411.232,
1985,1,22,3205013.965,
1985,1,23,3058219.433,
1985,1,24,3009287.922,
1985,1,25,2764630.367,
1985,1,26,2666767.345,
1985,1,27,2813561.878,
1985,1,28,2642301.59,
1985,1,29,2471041.301,
1985,1,30,2314460.467,
1985,1,31,2192131.689,
1985,2,1,2162772.783,
1985,2,2,2067356.336,
1985,2,3,2138307.027,
1985,2,4,1964600.163,
1985,2,5,1827591.933,
1985,2,6,1712602.882,
1985,2,7,1766427.544,
1985,2,8,1866737.142,
1985,2,9,1842271.386,
1985,2,10,1815359.055,
1985,2,11,1923008.379,
1985,2,12,2162772.783,
1985,2,13,2519972.812,
1985,2,14,3107150.943,
1985,2,15,3400740.009,
1985,2,16,3474137.275,
1985,2,17,3498603.031,
1985,2,18,3547534.542,
1985,2,19,3620931.808,
1985,2,20,3694329.074,
1985,2,21,3743260.585,
1985,2,22,11229781.76,
1985,2,23,61409046.2,
1985,2,24,132849052.1,
1985,2,25,213096730.1,
1985,2,26,199640564.6,
1985,2,27,153400286.7,
1985,2,28,117680283.8,
