Row,YEAR,MONTH,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,
"3848","2013","April    ","Superior","SU1311-SV","S019M13","SU19","183","","","2013/04/17 11:46","EDT","5.1","Five Meter","surface water","INSITU_MEAS","routine field sample","13GS29S4A","O2diss","Oxygen, Dissolved","13.82411","mg/l","Total/Bulk","LG301","",
"3849","2013","April    ","Superior","SU1311-SV","S019M13","SU19","183","","","2013/04/17 11:46","EDT","10","Ten Meter","surface water","INSITU_MEAS","routine field sample","13GS29S4B","O2diss","Oxygen, Dissolved","13.84283","mg/l","Total/Bulk","LG301","",
"3850","2013","April    ","Superior","SU1311-SV","S019M13","SU19","183","","","2013/04/17 11:46","EDT","19.8","Twenty Meter","surface water","INSITU_MEAS","routine field sample","13GS29S4C","O2diss","Oxygen, Dissolved","13.83269","mg/l","Total/Bulk","LG301","",
"3851","2013","April    ","Superior","SU1311-SV","S019M13","SU19","183","","","2013/04/17 11:46","EDT","173.9","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS29S50","O2diss","Oxygen, Dissolved","12.24696","mg/l","Total/Bulk","LG301","",
"3852","2013","April    ","Superior","SU1311-SV","S019M13","SU19","183","","","2013/04/17 11:46","EDT","181.5","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS29S51","O2diss","Oxygen, Dissolved","12.25168","mg/l","Total/Bulk","LG301","",
"3853","2013","April    ","Superior","SU1311-SV","S0FOM13","SUFO","79","","","2013/04/14 17:40","EDT","2.2","Surface","surface water","INSITU_MEAS","routine field sample","13GS29S81","O2diss","Oxygen, Dissolved","13.67307","mg/l","Total/Bulk","LG301","",
"3854","2013","April    ","Superior","SU1311-SV","S0FOM13","SUFO","79","","","2013/04/14 17:40","EDT","42.1","Middle Depth","surface water","INSITU_MEAS","routine field sample","13GS29S83","O2diss","Oxygen, Dissolved","13.6307","mg/l","Total/Bulk","LG301","",
"3855","2013","April    ","Superior","SU1311-SV","S0FOM13","SUFO","79","","","2013/04/14 17:40","EDT","5","Five Meter","surface water","INSITU_MEAS","routine field sample","13GS29S8A","O2diss","Oxygen, Dissolved","13.6697","mg/l","Total/Bulk","LG301","",
"3856","2013","April    ","Superior","SU1311-SV","S0FOM13","SUFO","79","","","2013/04/14 17:40","EDT","10.2","Ten Meter","surface water","INSITU_MEAS","routine field sample","13GS29S8B","O2diss","Oxygen, Dissolved","13.66159","mg/l","Total/Bulk","LG301","",
"3857","2013","April    ","Superior","SU1311-SV","S0FOM13","SUFO","79","","","2013/04/14 17:40","EDT","20","Twenty Meter","surface water","INSITU_MEAS","routine field sample","13GS29S8C","O2diss","Oxygen, Dissolved","13.64642","mg/l","Total/Bulk","LG301","",
"3858","2013","April    ","Superior","SU1311-SV","S0FOM13","SUFO","79","","","2013/04/14 17:40","EDT","73.7","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS29S90","O2diss","Oxygen, Dissolved","13.04806","mg/l","Total/Bulk","LG301","",
"3859","2013","April    ","Superior","SU1311-SV","S0FOM13","SUFO","79","","","2013/04/14 17:40","EDT","83.3","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS29S91","O2diss","Oxygen, Dissolved","13.05759","mg/l","Total/Bulk","LG301","",
"3860","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","1.8","Surface","surface water","INSITU_MEAS","routine field sample","13GS61S41","O2diss","Oxygen, Dissolved","10.43496","mg/l","Total/Bulk","LG301","",
"3861","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","5","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS61S42","O2diss","Oxygen, Dissolved","10.62232","mg/l","Total/Bulk","LG301","",
"3862","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","10","Lower Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS61S43","O2diss","Oxygen, Dissolved","10.86556","mg/l","Total/Bulk","LG301","",
"3863","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","14","Thermocline","surface water","INSITU_MEAS","routine field sample","13GS61S44","O2diss","Oxygen, Dissolved","11.45879","mg/l","Total/Bulk","LG301","",
"3864","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","24","Upper Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS61S45","O2diss","Oxygen, Dissolved","13.4281","mg/l","Total/Bulk","LG301","",
"3865","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","40","Forty Meter","surface water","INSITU_MEAS","routine field sample","13GS61S46","O2diss","Oxygen, Dissolved","13.06714","mg/l","Total/Bulk","LG301","",
"3866","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","50","Fifty Meter","surface water","INSITU_MEAS","routine field sample","13GS61S47","O2diss","Oxygen, Dissolved","12.99841","mg/l","Total/Bulk","LG301","",
"3867","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","83.4","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS61S50","O2diss","Oxygen, Dissolved","12.9953","mg/l","Total/Bulk","LG301","",
"3868","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","91.8","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS61S51","O2diss","Oxygen, Dissolved","12.99631","mg/l","Total/Bulk","LG301","",
"3869","2013","August   ","Superior","SU1321-SV","S01MG13","SU01M","92.5","","","2013/08/17 20:59","EDT","30","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS61S55","O2diss","Oxygen, Dissolved","13.09215","mg/l","Total/Bulk","LG301","",
"3870","2013","August   ","Superior","SU1321-SV","S002G13","SU02","155","","","2013/08/18 01:33","EDT","2.1","Surface","surface water","INSITU_MEAS","routine field sample","13GS61S61","O2diss","Oxygen, Dissolved","10.75517","mg/l","Total/Bulk","LG301","",
"3871","2013","August   ","Superior","SU1321-SV","S002G13","SU02","155","","","2013/08/18 01:33","EDT","7.9","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS61S62","O2diss","Oxygen, Dissolved","11.30704","mg/l","Total/Bulk","LG301","",
"3872","2013","August   ","Superior","SU1321-SV","S002G13","SU02","155","","","2013/08/18 01:33","EDT","88.3","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS61S66","O2diss","Oxygen, Dissolved","13.09591","mg/l","Total/Bulk","LG301","",
"3873","2013","August   ","Superior","SU1321-SV","S002G13","SU02","155","","","2013/08/18 01:33","EDT","139.5","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS61S70","O2diss","Oxygen, Dissolved","12.89545","mg/l","Total/Bulk","LG301","",
"3874","2013","August   ","Superior","SU1321-SV","S002G13","SU02","155","","","2013/08/18 01:33","EDT","147.7","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS61S71","O2diss","Oxygen, Dissolved","12.86354","mg/l","Total/Bulk","LG301","",
"3875","2013","August   ","Superior","SU1321-SV","S002G13","SU02","155","","","2013/08/18 01:33","EDT","30.3","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS61S75","O2diss","Oxygen, Dissolved","13.32288","mg/l","Total/Bulk","LG301","",
"3876","2013","August   ","Superior","SU1321-SV","S003G13","SU03","147.5","","","2013/08/22 23:46","EDT","1.5","Surface","surface water","INSITU_MEAS","routine field sample","13GS61S81","O2diss","Oxygen, Dissolved","10.19866","mg/l","Total/Bulk","LG301","",
"3877","2013","August   ","Superior","SU1321-SV","S003G13","SU03","147.5","","","2013/08/22 23:46","EDT","89","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS61S86","O2diss","Oxygen, Dissolved","13.04987","mg/l","Total/Bulk","LG301","",
"3878","2013","August   ","Superior","SU1321-SV","S003G13","SU03","147.5","","","2013/08/22 23:46","EDT","136.4","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS61S90","O2diss","Oxygen, Dissolved","13.00824","mg/l","Total/Bulk","LG301","",
"3879","2013","August   ","Superior","SU1321-SV","S003G13","SU03","147.5","","","2013/08/22 23:46","EDT","145.5","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS61S91","O2diss","Oxygen, Dissolved","13.00582","mg/l","Total/Bulk","LG301","",
"3880","2013","August   ","Superior","SU1321-SV","S003G13","SU03","147.5","","","2013/08/22 23:46","EDT","34.7","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS61S95","O2diss","Oxygen, Dissolved","13.38316","mg/l","Total/Bulk","LG301","",
"3881","2013","August   ","Superior","SU1321-SV","S004G13","SU04","141.7","","","2013/08/18 06:04","EDT","7.6","Mid Epilimnion","surface water","INSITU_MEAS","field duplicate","13GS62D02","O2diss","Oxygen, Dissolved","10.77412","mg/l","Total/Bulk","LG301","",
"3882","2013","August   ","Superior","SU1321-SV","S006G13","SU06","61.7","","","2013/08/18 17:07","EDT","97.5","Mid Hypolimnion","surface water","INSITU_MEAS","field duplicate","13GS62D46","O2diss","Oxygen, Dissolved","13.00593","mg/l","Total/Bulk","LG301","",
"3883","2013","August   ","Superior","SU1321-SV","S004G13","SU04","141.7","","","2013/08/18 06:04","EDT","2.2","Surface","surface water","INSITU_MEAS","routine field sample","13GS62S01","O2diss","Oxygen, Dissolved","10.76029","mg/l","Total/Bulk","LG301","",
"3884","2013","August   ","Superior","SU1321-SV","S004G13","SU04","141.7","","","2013/08/18 06:04","EDT","7.6","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS62S02","O2diss","Oxygen, Dissolved","10.77581","mg/l","Total/Bulk","LG301","",
"3885","2013","August   ","Superior","SU1321-SV","S004G13","SU04","141.7","","","2013/08/18 06:04","EDT","88.4","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS62S06","O2diss","Oxygen, Dissolved","12.98196","mg/l","Total/Bulk","LG301","",
"3886","2013","August   ","Superior","SU1321-SV","S004G13","SU04","141.7","","","2013/08/18 06:04","EDT","132.6","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS62S10","O2diss","Oxygen, Dissolved","12.96965","mg/l","Total/Bulk","LG301","",
"3887","2013","August   ","Superior","SU1321-SV","S004G13","SU04","141.7","","","2013/08/18 06:04","EDT","140.5","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS62S11","O2diss","Oxygen, Dissolved","12.96899","mg/l","Total/Bulk","LG301","",
"3888","2013","August   ","Superior","SU1321-SV","S004G13","SU04","141.7","","","2013/08/18 06:04","EDT","38.4","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS62S15","O2diss","Oxygen, Dissolved","13.47532","mg/l","Total/Bulk","LG301","",
"3889","2013","August   ","Superior","SU1321-SV","S005G13","SU05","142.6","","","2013/08/22 19:27","EDT","1.7","Surface","surface water","INSITU_MEAS","routine field sample","13GS62S21","O2diss","Oxygen, Dissolved","9.96332","mg/l","Total/Bulk","LG301","",
"3890","2013","August   ","Superior","SU1321-SV","S005G13","SU05","142.6","","","2013/08/22 19:27","EDT","5","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS62S22","O2diss","Oxygen, Dissolved","9.95212","mg/l","Total/Bulk","LG301","",
"3891","2013","August   ","Superior","SU1321-SV","S005G13","SU05","142.6","","","2013/08/22 19:27","EDT","91","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS62S26","O2diss","Oxygen, Dissolved","12.89922","mg/l","Total/Bulk","LG301","",
"3892","2013","August   ","Superior","SU1321-SV","S005G13","SU05","142.6","","","2013/08/22 19:27","EDT","131.8","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS62S30","O2diss","Oxygen, Dissolved","12.88318","mg/l","Total/Bulk","LG301","",
"3893","2013","August   ","Superior","SU1321-SV","S005G13","SU05","142.6","","","2013/08/22 19:27","EDT","139.8","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS62S31","O2diss","Oxygen, Dissolved","12.88981","mg/l","Total/Bulk","LG301","",
"3894","2013","August   ","Superior","SU1321-SV","S005G13","SU05","142.6","","","2013/08/22 19:27","EDT","32","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS62S35","O2diss","Oxygen, Dissolved","13.15772","mg/l","Total/Bulk","LG301","",
"3895","2013","August   ","Superior","SU1321-SV","S006G13","SU06","61.7","","","2013/08/18 17:07","EDT","2","Surface","surface water","INSITU_MEAS","routine field sample","13GS62S41","O2diss","Oxygen, Dissolved","10.45704","mg/l","Total/Bulk","LG301","",
"3896","2013","August   ","Superior","SU1321-SV","S006G13","SU06","61.7","","","2013/08/18 17:07","EDT","5","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS62S42","O2diss","Oxygen, Dissolved","10.47499","mg/l","Total/Bulk","LG301","",
"3897","2013","August   ","Superior","SU1321-SV","S006G13","SU06","61.7","","","2013/08/18 17:07","EDT","97.5","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS62S46","O2diss","Oxygen, Dissolved","13.01933","mg/l","Total/Bulk","LG301","",
"3898","2013","August   ","Superior","SU1321-SV","S006G13","SU06","61.7","","","2013/08/18 17:07","EDT","154.8","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS62S50","O2diss","Oxygen, Dissolved","12.83646","mg/l","Total/Bulk","LG301","",
"3899","2013","August   ","Superior","SU1321-SV","S006G13","SU06","61.7","","","2013/08/18 17:07","EDT","162.3","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS62S51","O2diss","Oxygen, Dissolved","12.66156","mg/l","Total/Bulk","LG301","",
"3900","2013","August   ","Superior","SU1321-SV","S006G13","SU06","61.7","","","2013/08/18 17:07","EDT","20.2","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS62S55","O2diss","Oxygen, Dissolved","12.45702","mg/l","Total/Bulk","LG301","",
"3901","2013","August   ","Superior","SU1321-SV","S007G13","SU07","197.6","","","2013/08/18 13:24","EDT","1.7","Surface","surface water","INSITU_MEAS","routine field sample","13GS62S61","O2diss","Oxygen, Dissolved","11.2574","mg/l","Total/Bulk","LG301","",
"3902","2013","August   ","Superior","SU1321-SV","S007G13","SU07","197.6","","","2013/08/18 13:24","EDT","6.9","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS62S62","O2diss","Oxygen, Dissolved","11.25148","mg/l","Total/Bulk","LG301","",
"3903","2013","August   ","Superior","SU1321-SV","S007G13","SU07","197.6","","","2013/08/18 13:24","EDT","118","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS62S66","O2diss","Oxygen, Dissolved","12.96119","mg/l","Total/Bulk","LG301","",
"3904","2013","August   ","Superior","SU1321-SV","S007G13","SU07","197.6","","","2013/08/18 13:24","EDT","186.3","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS62S70","O2diss","Oxygen, Dissolved","12.85732","mg/l","Total/Bulk","LG301","",
"3905","2013","August   ","Superior","SU1321-SV","S007G13","SU07","197.6","","","2013/08/18 13:24","EDT","194.6","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS62S71","O2diss","Oxygen, Dissolved","12.85332","mg/l","Total/Bulk","LG301","",
"3906","2013","August   ","Superior","SU1321-SV","S007G13","SU07","197.6","","","2013/08/18 13:24","EDT","36.2","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS62S75","O2diss","Oxygen, Dissolved","12.8681","mg/l","Total/Bulk","LG301","",
"3907","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","1.7","Surface","surface water","INSITU_MEAS","routine field sample","13GS62S81","O2diss","Oxygen, Dissolved","9.64943","mg/l","Total/Bulk","LG301","",
"3908","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","7.4","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS62S82","O2diss","Oxygen, Dissolved","11.59888","mg/l","Total/Bulk","LG301","",
"3909","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","14.9","Lower Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS62S83","O2diss","Oxygen, Dissolved","11.87475","mg/l","Total/Bulk","LG301","",
"3910","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","20","Thermocline","surface water","INSITU_MEAS","routine field sample","13GS62S84","O2diss","Oxygen, Dissolved","13.11022","mg/l","Total/Bulk","LG301","",
"3911","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","28.2","Upper Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS62S85","O2diss","Oxygen, Dissolved","13.4329","mg/l","Total/Bulk","LG301","",
"3912","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","39.9","Forty Meter","surface water","INSITU_MEAS","routine field sample","13GS62S86","O2diss","Oxygen, Dissolved","13.01517","mg/l","Total/Bulk","LG301","",
"3913","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","50.2","Fifty Meter","surface water","INSITU_MEAS","routine field sample","13GS62S87","O2diss","Oxygen, Dissolved","12.80991","mg/l","Total/Bulk","LG301","",
"3914","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","100.1","One Hundred Meter","surface water","INSITU_MEAS","routine field sample","13GS62S88","O2diss","Oxygen, Dissolved","12.79856","mg/l","Total/Bulk","LG301","",
"3915","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","200.3","Two Hundred Meter","surface water","INSITU_MEAS","routine field sample","13GS62S89","O2diss","Oxygen, Dissolved","12.7929","mg/l","Total/Bulk","LG301","",
"3916","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","280","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS62S90","O2diss","Oxygen, Dissolved","12.72558","mg/l","Total/Bulk","LG301","",
"3917","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","288.8","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS62S91","O2diss","Oxygen, Dissolved","12.68915","mg/l","Total/Bulk","LG301","",
"3918","2013","August   ","Superior","SU1321-SV","S08MG13","SU08M","290.1","","","2013/08/18 09:22","EDT","36.2","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS62S95","O2diss","Oxygen, Dissolved","13.33673","mg/l","Total/Bulk","LG301","",
"3919","2013","August   ","Superior","SU1321-SV","S009G13","SU09","236.1","","","2013/08/18 20:28","EDT","2.2","Surface","surface water","INSITU_MEAS","routine field sample","13GS63S01","O2diss","Oxygen, Dissolved","11.06825","mg/l","Total/Bulk","LG301","",
"3920","2013","August   ","Superior","SU1321-SV","S009G13","SU09","236.1","","","2013/08/18 20:28","EDT","7","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS63S02","O2diss","Oxygen, Dissolved","11.15814","mg/l","Total/Bulk","LG301","",
"3921","2013","August   ","Superior","SU1321-SV","S009G13","SU09","236.1","","","2013/08/18 20:28","EDT","133.1","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS63S06","O2diss","Oxygen, Dissolved","12.94911","mg/l","Total/Bulk","LG301","",
"3922","2013","August   ","Superior","SU1321-SV","S009G13","SU09","236.1","","","2013/08/18 20:28","EDT","225","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS63S10","O2diss","Oxygen, Dissolved","12.76809","mg/l","Total/Bulk","LG301","",
"3923","2013","August   ","Superior","SU1321-SV","S009G13","SU09","236.1","","","2013/08/18 20:28","EDT","232.6","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS63S11","O2diss","Oxygen, Dissolved","12.72323","mg/l","Total/Bulk","LG301","",
"3924","2013","August   ","Superior","SU1321-SV","S009G13","SU09","236.1","","","2013/08/18 20:28","EDT","30","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS63S15","O2diss","Oxygen, Dissolved","12.95122","mg/l","Total/Bulk","LG301","",
"3925","2013","August   ","Superior","SU1321-SV","S010G13","SU10","149.4","","","2013/08/22 09:30","EDT","1.4","Surface","surface water","INSITU_MEAS","routine field sample","13GS63S21","O2diss","Oxygen, Dissolved","11.33415","mg/l","Total/Bulk","LG301","",
"3926","2013","August   ","Superior","SU1321-SV","S010G13","SU10","149.4","","","2013/08/22 09:31","EDT","4.5","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS63S22","O2diss","Oxygen, Dissolved","11.42703","mg/l","Total/Bulk","LG301","",
"3927","2013","August   ","Superior","SU1321-SV","S010G13","SU10","149.4","","","2013/08/22 09:31","EDT","95","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS63S26","O2diss","Oxygen, Dissolved","12.87164","mg/l","Total/Bulk","LG301","",
"3928","2013","August   ","Superior","SU1321-SV","S010G13","SU10","149.4","","","2013/08/22 09:31","EDT","140","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS63S30","O2diss","Oxygen, Dissolved","12.8311","mg/l","Total/Bulk","LG301","",
"3929","2013","August   ","Superior","SU1321-SV","S010G13","SU10","149.4","","","2013/08/22 09:31","EDT","148.1","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS63S31","O2diss","Oxygen, Dissolved","12.80719","mg/l","Total/Bulk","LG301","",
"3930","2013","August   ","Superior","SU1321-SV","S010G13","SU10","149.4","","","2013/08/22 09:31","EDT","26","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS63S35","O2diss","Oxygen, Dissolved","12.71185","mg/l","Total/Bulk","LG301","",
"3931","2013","August   ","Superior","SU1321-SV","S011G13","SU11","221.7","","","2013/08/19 00:52","EDT","2","Surface","surface water","INSITU_MEAS","routine field sample","13GS63S41","O2diss","Oxygen, Dissolved","11.6247","mg/l","Total/Bulk","LG301","",
"3932","2013","August   ","Superior","SU1321-SV","S011G13","SU11","221.7","","","2013/08/19 00:52","EDT","4.6","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS63S42","O2diss","Oxygen, Dissolved","11.65425","mg/l","Total/Bulk","LG301","",
"3933","2013","August   ","Superior","SU1321-SV","S011G13","SU11","221.7","","","2013/08/19 00:52","EDT","126.5","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS63S46","O2diss","Oxygen, Dissolved","12.93305","mg/l","Total/Bulk","LG301","",
"3934","2013","August   ","Superior","SU1321-SV","S011G13","SU11","221.7","","","2013/08/19 00:52","EDT","212.4","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS63S50","O2diss","Oxygen, Dissolved","12.83891","mg/l","Total/Bulk","LG301","",
"3935","2013","August   ","Superior","SU1321-SV","S011G13","SU11","221.7","","","2013/08/19 00:52","EDT","221.1","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS63S51","O2diss","Oxygen, Dissolved","12.80656","mg/l","Total/Bulk","LG301","",
"3936","2013","August   ","Superior","SU1321-SV","S011G13","SU11","221.7","","","2013/08/19 00:52","EDT","30.3","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS63S55","O2diss","Oxygen, Dissolved","13.08902","mg/l","Total/Bulk","LG301","",
"3937","2013","August   ","Superior","SU1321-SV","S012G13","SU12","230.4","","","2013/08/22 06:00","EDT","1.6","Surface","surface water","INSITU_MEAS","routine field sample","13GS63S61","O2diss","Oxygen, Dissolved","10.69494","mg/l","Total/Bulk","LG301","",
"3938","2013","August   ","Superior","SU1321-SV","S012G13","SU12","230.4","","","2013/08/22 06:00","EDT","5.4","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS63S62","O2diss","Oxygen, Dissolved","10.73433","mg/l","Total/Bulk","LG301","",
"3939","2013","August   ","Superior","SU1321-SV","S012G13","SU12","230.4","","","2013/08/22 06:00","EDT","127.1","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS63S66","O2diss","Oxygen, Dissolved","12.96144","mg/l","Total/Bulk","LG301","",
"3940","2013","August   ","Superior","SU1321-SV","S012G13","SU12","230.4","","","2013/08/22 06:00","EDT","221.8","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS63S70","O2diss","Oxygen, Dissolved","12.82988","mg/l","Total/Bulk","LG301","",
"3941","2013","August   ","Superior","SU1321-SV","S012G13","SU12","230.4","","","2013/08/22 06:00","EDT","229.7","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS63S71","O2diss","Oxygen, Dissolved","12.77424","mg/l","Total/Bulk","LG301","",
"3942","2013","August   ","Superior","SU1321-SV","S012G13","SU12","230.4","","","2013/08/22 06:00","EDT","35","Deep Chlorophyll Layer","surface water","INSITU_MEAS","routine field sample","13GS63S75","O2diss","Oxygen, Dissolved","13.24981","mg/l","Total/Bulk","LG301","",
"3943","2013","August   ","Superior","SU1321-SV","S013G13","SU13","142.6","","","2013/08/19 05:00","EDT","1.7","Surface","surface water","INSITU_MEAS","routine field sample","13GS63S81","O2diss","Oxygen, Dissolved","10.82896","mg/l","Total/Bulk","LG301","",
"3944","2013","August   ","Superior","SU1321-SV","S013G13","SU13","142.6","","","2013/08/19 05:00","EDT","4","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS63S82","O2diss","Oxygen, Dissolved","10.82325","mg/l","Total/Bulk","LG301","",
"3945","2013","August   ","Superior","SU1321-SV","S013G13","SU13","142.6","","","2013/08/19 05:00","EDT","90.9","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS63S86","O2diss","Oxygen, Dissolved","13.04046","mg/l","Total/Bulk","LG301","",
"3946","2013","August   ","Superior","SU1321-SV","S013G13","SU13","142.6","","","2013/08/19 05:00","EDT","132.9","Bottom Minus 10","surface water","INSITU_MEAS","routine field sample","13GS63S90","O2diss","Oxygen, Dissolved","12.88564","mg/l","Total/Bulk","LG301","",
"3947","2013","August   ","Superior","SU1321-SV","S013G13","SU13","142.6","","","2013/08/19 05:00","EDT","140.9","Bottom Minus","surface water","INSITU_MEAS","routine field sample","13GS63S91","O2diss","Oxygen, Dissolved","12.88054","mg/l","Total/Bulk","LG301","",
"3948","2013","August   ","Superior","SU1321-SV","S014G13","SU14","231.4","","","2013/08/22 02:40","EDT","1.9","Surface","surface water","INSITU_MEAS","routine field sample","13GS64S01","O2diss","Oxygen, Dissolved","10.88532","mg/l","Total/Bulk","LG301","",
"3949","2013","August   ","Superior","SU1321-SV","S014G13","SU14","231.4","","","2013/08/22 02:40","EDT","4","Mid Epilimnion","surface water","INSITU_MEAS","routine field sample","13GS64S02","O2diss","Oxygen, Dissolved","11.17694","mg/l","Total/Bulk","LG301","",
"3950","2013","August   ","Superior","SU1321-SV","S014G13","SU14","231.4","","","2013/08/22 02:40","EDT","133.5","Mid Hypolimnion","surface water","INSITU_MEAS","routine field sample","13GS64S06","O2diss","Oxygen, Dissolved","13.01213","mg/l","Total/Bulk","LG301","",
