Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REMARK_1,ANL_CODE_2,ANALYTE_2,VALUE_2,UNITS_2,FRACTION_2,METHOD_2,RESULT_REMARK_2,ANL_CODE_3,ANALYTE_3,VALUE_3,UNITS_3,FRACTION_3,METHOD_3,RESULT_REMARK_3,ANL_CODE_4,ANALYTE_4,VALUE_4,UNITS_4,FRACTION_4,METHOD_4,RESULT_REMARK_4,
"6605","1989","August   ","Summer","Erie","","ER15:08-14-1989-16:30","ER15M","","","","1989/08/14 16:30","EDT","58.22","500","surface water","Individual","routine field sample","89GC23S51","P-tot","Phosphorus, Total as P","5.2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","7.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6606","1989","August   ","Summer","Erie","","ER09:08-14-1989-19:00","ER09","","","","1989/08/14 19:00","EDT","0.91","100","surface water","Individual","routine field sample","89GC23S61","P-tot","Phosphorus, Total as P","2.8","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.9","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6607","1989","August   ","Summer","Erie","","ER09:08-14-1989-19:00","ER09","","","","1989/08/14 19:00","EDT","4.88","150","surface water","Individual","routine field sample","89GC23S62","P-tot","Phosphorus, Total as P","3.3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","8.7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6608","1989","August   ","Summer","Erie","","ER09:08-14-1989-19:00","ER09","","","","1989/08/14 19:00","EDT","10.97","200","surface water","Individual","routine field sample","89GC23S63","P-tot","Phosphorus, Total as P","3.1","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6609","1989","August   ","Summer","Erie","","ER09:08-14-1989-19:00","ER09","","","","1989/08/14 19:00","EDT","20.12","300","surface water","Individual","routine field sample","89GC23S64","P-tot","Phosphorus, Total as P","4.4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","13.9","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6610","1989","August   ","Summer","Erie","","ER09:08-14-1989-19:00","ER09","","","","1989/08/14 19:00","EDT","29.57","350","surface water","Individual","routine field sample","89GC23S65","P-tot","Phosphorus, Total as P","3.8","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","4.9","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6611","1989","August   ","Summer","Erie","","ER09:08-14-1989-19:00","ER09","","","","1989/08/14 19:00","EDT","32","450","surface water","Individual","routine field sample","89GC23S70","P-tot","Phosphorus, Total as P","4.8","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6612","1989","August   ","Summer","Erie","","ER09:08-14-1989-19:00","ER09","","","","1989/08/14 19:00","EDT","41.76","500","surface water","Individual","routine field sample","89GC23S71","P-tot","Phosphorus, Total as P","7.4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","7.5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6613","1989","August   ","Summer","Erie","","ER10:08-14-1989-21:15","ER10","","","","1989/08/14 21:15","EDT","1.22","100","surface water","Individual","routine field sample","89GC23S81","P-tot","Phosphorus, Total as P","3.7","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.9","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6614","1989","August   ","Summer","Erie","","ER10:08-14-1989-21:15","ER10","","","","1989/08/14 21:15","EDT","4.88","150","surface water","Individual","routine field sample","89GC23S82","P-tot","Phosphorus, Total as P","3.5","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.4","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6615","1989","August   ","Summer","Erie","","ER10:08-14-1989-21:15","ER10","","","","1989/08/14 21:15","EDT","13.41","200","surface water","Individual","routine field sample","89GC23S83","P-tot","Phosphorus, Total as P","4.9","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6616","1989","August   ","Summer","Erie","","ER10:08-14-1989-21:15","ER10","","","","1989/08/14 21:15","EDT","15.85","300","surface water","Individual","routine field sample","89GC23S84","P-tot","Phosphorus, Total as P","3.5","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6617","1989","August   ","Summer","Erie","","ER10:08-14-1989-21:15","ER10","","","","1989/08/14 21:15","EDT","21.95","350","surface water","Individual","routine field sample","89GC23S85","P-tot","Phosphorus, Total as P","3.7","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","7.5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6618","1989","August   ","Summer","Erie","","ER10:08-14-1989-21:15","ER10","","","","1989/08/14 21:15","EDT","31.09","500","surface water","Individual","routine field sample","89GC23S91","P-tot","Phosphorus, Total as P","4.1","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.4","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6619","1989","August   ","Summer","Erie","","ER10:08-19-1989-21:47","ER10","","","","1989/08/19 21:47","EDT","1.22","100","surface water","Individual","routine field sample","89GC25S01","P-tot","Phosphorus, Total as P","2.7","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","7.2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6620","1989","August   ","Summer","Erie","","ER10:08-19-1989-21:47","ER10","","","","1989/08/19 21:47","EDT","5.18","150","surface water","Individual","routine field sample","89GC25S02","P-tot","Phosphorus, Total as P","1.9","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6621","1989","August   ","Summer","Erie","","ER10:08-19-1989-21:47","ER10","","","","1989/08/19 21:47","EDT","14.02","200","surface water","Individual","routine field sample","89GC25S03","P-tot","Phosphorus, Total as P","3.7","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6622","1989","August   ","Summer","Erie","","ER10:08-19-1989-21:47","ER10","","","","1989/08/19 21:47","EDT","20.42","300","surface water","Individual","routine field sample","89GC25S04","P-tot","Phosphorus, Total as P","2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6623","1989","August   ","Summer","Erie","","ER10:08-19-1989-21:47","ER10","","","","1989/08/19 21:47","EDT","29.26","350","surface water","Individual","routine field sample","89GC25S05","P-tot","Phosphorus, Total as P","4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","8.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6624","1989","August   ","Summer","Erie","","ER10:08-19-1989-21:47","ER10","","","","1989/08/19 21:47","EDT","22.86","450","surface water","Individual","routine field sample","89GC25S10","P-tot","Phosphorus, Total as P","2.5","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","9.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6625","1989","August   ","Summer","Erie","","ER10:08-19-1989-21:47","ER10","","","","1989/08/19 21:47","EDT","31.39","500","surface water","Individual","routine field sample","89GC25S11","P-tot","Phosphorus, Total as P","3.5","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","14.9","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6626","1989","August   ","Summer","Erie","","ER09:08-19-1989-23:45","ER09","","","","1989/08/19 23:45","EDT","0.91","100","surface water","Individual","routine field sample","89GC25S21","P-tot","Phosphorus, Total as P","2.2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","8.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6627","1989","August   ","Summer","Erie","","ER09:08-19-1989-23:45","ER09","","","","1989/08/19 23:45","EDT","4.88","150","surface water","Individual","routine field sample","89GC25S22","P-tot","Phosphorus, Total as P","3.4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.9","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6628","1989","August   ","Summer","Erie","","ER09:08-19-1989-23:45","ER09","","","","1989/08/19 23:45","EDT","14.33","200","surface water","Individual","routine field sample","89GC25S23","P-tot","Phosphorus, Total as P","2.2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6629","1989","August   ","Summer","Erie","","ER09:08-19-1989-23:45","ER09","","","","1989/08/19 23:45","EDT","19.2","300","surface water","Individual","routine field sample","89GC25S24","P-tot","Phosphorus, Total as P","1.9","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6630","1989","August   ","Summer","Erie","","ER09:08-19-1989-23:45","ER09","","","","1989/08/19 23:45","EDT","27.43","350","surface water","Individual","routine field sample","89GC25S25","P-tot","Phosphorus, Total as P","1.8","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6631","1989","August   ","Summer","Erie","","ER09:08-19-1989-23:45","ER09","","","","1989/08/19 23:45","EDT","33.53","450","surface water","Individual","routine field sample","89GC25S30","P-tot","Phosphorus, Total as P","4.3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6632","1989","August   ","Summer","Erie","","ER09:08-19-1989-23:45","ER09","","","","1989/08/19 23:45","EDT","42.98","500","surface water","Individual","routine field sample","89GC25S31","P-tot","Phosphorus, Total as P","4.9","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","11.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6633","1989","August   ","Summer","Erie","","ER15:08-20-1989-01:55","ER15M","","","","1989/08/20 01:55","EDT","0.91","100","surface water","Individual","routine field sample","89GC25S41","P-tot","Phosphorus, Total as P","3.4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","7.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6634","1989","August   ","Summer","Erie","","ER15:08-20-1989-01:55","ER15M","","","","1989/08/20 01:55","EDT","4.88","150","surface water","Individual","routine field sample","89GC25S42","P-tot","Phosphorus, Total as P","3.5","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6635","1989","August   ","Summer","Erie","","ER15:08-20-1989-01:55","ER15M","","","","1989/08/20 01:55","EDT","10.97","200","surface water","Individual","routine field sample","89GC25S43","P-tot","Phosphorus, Total as P","2.5","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","7.5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6636","1989","August   ","Summer","Erie","","ER15:08-20-1989-01:55","ER15M","","","","1989/08/20 01:55","EDT","19.81","300","surface water","Individual","routine field sample","89GC25S44","P-tot","Phosphorus, Total as P","2.9","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","8.4","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6637","1989","August   ","Summer","Erie","","ER15:08-20-1989-01:55","ER15M","","","","1989/08/20 01:55","EDT","35.36","350","surface water","Individual","routine field sample","89GC25S45","P-tot","Phosphorus, Total as P","2.8","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6638","1989","August   ","Summer","Erie","","ER15:08-20-1989-01:55","ER15M","","","","1989/08/20 01:55","EDT","40.54","400","surface water","Individual","routine field sample","89GC25S46","P-tot","Phosphorus, Total as P","2.8","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6639","1989","August   ","Summer","Erie","","ER15:08-20-1989-01:55","ER15M","","","","1989/08/20 01:55","EDT","50.29","450","surface water","Individual","routine field sample","89GC25S50","P-tot","Phosphorus, Total as P","5.1","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6640","1989","August   ","Summer","Erie","","ER15:08-20-1989-01:55","ER15M","","","","1989/08/20 01:55","EDT","58.83","500","surface water","Individual","routine field sample","89GC25S51","P-tot","Phosphorus, Total as P","3.7","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","9.3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6641","1989","August   ","Summer","Erie","","ER63:08-20-1989-03:51","ER63","","","","1989/08/20 03:51","EDT","0.91","100","surface water","Individual","routine field sample","89GC25S61","P-tot","Phosphorus, Total as P","2.6","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6642","1989","August   ","Summer","Erie","","ER63:08-20-1989-03:51","ER63","","","","1989/08/20 03:51","EDT","7.01","150","surface water","Individual","routine field sample","89GC25S62","P-tot","Phosphorus, Total as P","3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6643","1989","August   ","Summer","Erie","","ER63:08-20-1989-03:51","ER63","","","","1989/08/20 03:51","EDT","13.72","200","surface water","Individual","routine field sample","89GC25S63","P-tot","Phosphorus, Total as P","2.8","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6644","1989","August   ","Summer","Erie","","ER63:08-20-1989-03:51","ER63","","","","1989/08/20 03:51","EDT","18.9","300","surface water","Individual","routine field sample","89GC25S64","P-tot","Phosphorus, Total as P","3.3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6645","1989","August   ","Summer","Erie","","ER63:08-20-1989-03:51","ER63","","","","1989/08/20 03:51","EDT","25.91","350","surface water","Individual","routine field sample","89GC25S65","P-tot","Phosphorus, Total as P","4.8","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","8.3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6646","1989","August   ","Summer","Erie","","ER63:08-20-1989-03:51","ER63","","","","1989/08/20 03:51","EDT","29.57","450","surface water","Individual","routine field sample","89GC25S70","P-tot","Phosphorus, Total as P","4.4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","8.7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6647","1989","August   ","Summer","Erie","","ER63:08-20-1989-03:51","ER63","","","","1989/08/20 03:51","EDT","38.71","500","surface water","Individual","routine field sample","89GC25S71","P-tot","Phosphorus, Total as P","4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","11.5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6648","1989","August   ","Summer","Erie","","ER32:08-20-1989-11:10","ER32","","","","1989/08/20 11:10","EDT","0.91","100","surface water","Individual","routine field sample","89GC25S81","P-tot","Phosphorus, Total as P","3.9","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.2","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6649","1989","August   ","Summer","Erie","","ER32:08-20-1989-11:10","ER32","","","","1989/08/20 11:10","EDT","4.88","150","surface water","Individual","routine field sample","89GC25S82","P-tot","Phosphorus, Total as P","2.7","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6650","1989","August   ","Summer","Erie","","ER32:08-20-1989-11:10","ER32","","","","1989/08/20 11:10","EDT","15.24","200","surface water","Individual","routine field sample","89GC25S83","P-tot","Phosphorus, Total as P","4.1","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6651","1989","August   ","Summer","Erie","","ER32:08-20-1989-11:10","ER32","","","","1989/08/20 11:10","EDT","16.76","300","surface water","Individual","routine field sample","89GC25S84","P-tot","Phosphorus, Total as P","NRR","ug/l","Filtrate","ANL_MTHD","No Result Reported, other","P-tot","Phosphorus, Total as P","8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6652","1989","August   ","Summer","Erie","","ER32:08-20-1989-11:10","ER32","","","","1989/08/20 11:10","EDT","18.59","350","surface water","Individual","routine field sample","89GC25S85","P-tot","Phosphorus, Total as P","3.1","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","11.7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6653","1989","August   ","Summer","Erie","","ER32:08-20-1989-11:10","ER32","","","","1989/08/20 11:10","EDT","20.12","500","surface water","Individual","routine field sample","89GC25S91","P-tot","Phosphorus, Total as P","3.2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","8.4","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6654","1989","August   ","Summer","Erie","","ER31:08-20-1989-13:10","ER31","","","","1989/08/20 13:10","EDT","0.91","100","surface water","Individual","routine field sample","89GC26S01","P-tot","Phosphorus, Total as P","2.3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6655","1989","August   ","Summer","Erie","","ER31:08-20-1989-13:10","ER31","","","","1989/08/20 13:10","EDT","4.88","150","surface water","Individual","routine field sample","89GC26S02","P-tot","Phosphorus, Total as P","3.4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6656","1989","August   ","Summer","Erie","","ER31:08-20-1989-13:10","ER31","","","","1989/08/20 13:10","EDT","15.54","200","surface water","Individual","routine field sample","89GC26S03","P-tot","Phosphorus, Total as P","3.9","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","4.8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6657","1989","August   ","Summer","Erie","","ER31:08-20-1989-13:10","ER31","","","","1989/08/20 13:10","EDT","16.15","300","surface water","Individual","routine field sample","89GC26S04","P-tot","Phosphorus, Total as P","3.1","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","9.3","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6658","1989","August   ","Summer","Erie","","ER31:08-20-1989-13:10","ER31","","","","1989/08/20 13:10","EDT","17.68","350","surface water","Individual","routine field sample","89GC26S05","P-tot","Phosphorus, Total as P","4.5","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","8.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6659","1989","August   ","Summer","Erie","","ER31:08-20-1989-13:10","ER31","","","","1989/08/20 13:10","EDT","19.2","500","surface water","Individual","routine field sample","89GC26S11","P-tot","Phosphorus, Total as P","4.4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","11.8","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6660","1989","August   ","Summer","Erie","","ER30:08-20-1989-15:15","ER30","","","","1989/08/20 15:15","EDT","0.91","100","surface water","Individual","routine field sample","89GC26S21","P-tot","Phosphorus, Total as P","2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","4.7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6661","1989","August   ","Summer","Erie","","ER30:08-20-1989-15:15","ER30","","","","1989/08/20 15:15","EDT","4.88","150","surface water","Individual","routine field sample","89GC26S22","P-tot","Phosphorus, Total as P","2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","4.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6662","1989","August   ","Summer","Erie","","ER30:08-20-1989-15:15","ER30","","","","1989/08/20 15:15","EDT","14.63","200","surface water","Individual","routine field sample","89GC26S23","P-tot","Phosphorus, Total as P","2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","3.9","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6663","1989","August   ","Summer","Erie","","ER30:08-20-1989-15:15","ER30","","","","1989/08/20 15:15","EDT","16.15","300","surface water","Individual","routine field sample","89GC26S24","P-tot","Phosphorus, Total as P","2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","4.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6664","1989","August   ","Summer","Erie","","ER30:08-20-1989-15:15","ER30","","","","1989/08/20 15:15","EDT","17.37","350","surface water","Individual","routine field sample","89GC26S25","P-tot","Phosphorus, Total as P","4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","9.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6665","1989","August   ","Summer","Erie","","ER30:08-20-1989-15:15","ER30","","","","1989/08/20 15:15","EDT","18.9","500","surface water","Individual","routine field sample","89GC26S31","P-tot","Phosphorus, Total as P","3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","24.7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6666","1989","August   ","Summer","Erie","","ER78:08-21-1989-01:50","ER78M","","","","1989/08/21 01:50","EDT","0.91","100","surface water","Individual","routine field sample","89GC26S41","P-tot","Phosphorus, Total as P","2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","4.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6667","1989","August   ","Summer","Erie","","ER78:08-21-1989-01:50","ER78M","","","","1989/08/21 01:50","EDT","8.23","150","surface water","Individual","routine field sample","89GC26S42","P-tot","Phosphorus, Total as P","3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","3.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6668","1989","August   ","Summer","Erie","","ER78:08-21-1989-01:50","ER78M","","","","1989/08/21 01:50","EDT","14.02","200","surface water","Individual","routine field sample","89GC26S43","P-tot","Phosphorus, Total as P","2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","3.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6669","1989","August   ","Summer","Erie","","ER78:08-21-1989-01:50","ER78M","","","","1989/08/21 01:50","EDT","16.15","300","surface water","Individual","routine field sample","89GC26S44","P-tot","Phosphorus, Total as P","3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6670","1989","August   ","Summer","Erie","","ER78:08-21-1989-01:50","ER78M","","","","1989/08/21 01:50","EDT","19.51","350","surface water","Individual","routine field sample","89GC26S45","P-tot","Phosphorus, Total as P","3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","7.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6671","1989","August   ","Summer","Erie","","ER78:08-21-1989-01:50","ER78M","","","","1989/08/21 01:50","EDT","20.73","500","surface water","Individual","routine field sample","89GC26S51","P-tot","Phosphorus, Total as P","3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","7.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6672","1989","August   ","Summer","Erie","","ER38:08-20-1989-20:20","ER38","","","","1989/08/20 20:20","EDT","0.91","100","surface water","Individual","routine field sample","89GC26S61","P-tot","Phosphorus, Total as P","4","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","9.1","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6673","1989","August   ","Summer","Erie","","ER38:08-20-1989-20:20","ER38","","","","1989/08/20 20:20","EDT","4.57","150","surface water","Individual","routine field sample","89GC26S62","P-tot","Phosphorus, Total as P","3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","7.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6674","1989","August   ","Summer","Erie","","ER38:08-20-1989-20:20","ER38","","","","1989/08/20 20:20","EDT","9.45","200","surface water","Individual","routine field sample","89GC26S63","P-tot","Phosphorus, Total as P","3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","6.6","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6675","1989","August   ","Summer","Erie","","ER38:08-20-1989-20:20","ER38","","","","1989/08/20 20:20","EDT","13.11","300","surface water","Individual","routine field sample","89GC26S64","P-tot","Phosphorus, Total as P","2","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","5.7","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6676","1989","August   ","Summer","Erie","","ER38:08-20-1989-20:20","ER38","","","","1989/08/20 20:20","EDT","14.63","350","surface water","Individual","routine field sample","89GC26S65","P-tot","Phosphorus, Total as P","3","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","30","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
"6677","1989","August   ","Summer","Erie","","ER38:08-20-1989-20:20","ER38","","","","1989/08/20 20:20","EDT","20.42","500","surface water","Individual","routine field sample","89GC26S71","P-tot","Phosphorus, Total as P","4.5","ug/l","Filtrate","ANL_MTHD","","P-tot","Phosphorus, Total as P","9.5","ug/l","Total/Bulk","ANL_MTHD","","","","","","","","","","","","","","","",
