Date,code,"TP, mg/L as P"
2016-04-12,0,0.2732
2016-04-13,0,0.1884
2016-04-14,0,0.13
2016-04-15,0,0.093
2016-04-16,0,0.0728
2016-04-17,0,0.0721
2016-04-18,0,0.05079999999999999
2016-04-19,0,0.0326
2016-04-20,0,0.0256
2016-04-21,0,0.0299
2016-04-22,0,0.0291
2016-04-23,0,0.0289
2016-04-24,0,0.0348
2016-04-25,0,0.044000000000000004
2016-04-26,0,0.0792
2016-04-27,0,0.30635
2016-04-28,0,0.2106
2016-04-29,0,0.1047
2016-04-30,0,0.0899
2016-05-01,0,0.3375333333333333
2016-05-02,0,0.506775
2016-05-03,0,0.5039000000000001
2016-05-04,0,0.3345666666666667
2016-05-05,0,0.2106
2016-05-06,0,0.1376
2016-05-07,0,0.1129
2016-05-08,0,0.0912
2016-05-09,0,0.07036666666666666
2016-05-10,0,0.0571
2016-05-11,0,0.0492
2016-05-12,0,0.40259999999999996
2016-05-13,0,0.36166666666666664
2016-05-14,0,0.249
2016-05-15,0,0.1133
2016-05-16,0,0.07740000000000001
2016-05-17,0,0.0547
2016-05-18,0,0.0498
2016-05-19,0,0.045
2016-05-20,0,0.0384
2016-05-21,0,0.0396
2016-05-22,0,0.0409
2016-05-23,0,0.0464
2016-05-24,0,0.0443
2016-05-25,0,0.0437
2016-05-26,0,0.0494
2016-05-27,0,0.0562
2016-05-28,0,0.0557
2016-05-29,0,0.0625
2016-05-30,0,0.061900000000000004
2016-05-31,0,0.065
2016-06-01,0,0.06
2016-06-02,0,0.064
2016-06-03,0,0.068
2016-06-04,0,0.067
2016-06-05,0,0.081
2016-06-06,0,0.09833333333333333
2016-06-07,0,0.151
2016-06-08,0,0.133
2016-06-09,0,0.121
2016-06-10,0,0.257
2016-06-11,0,0.117
2016-06-12,0,0.135
2016-06-13,0,0.12666666666666668
2016-06-14,0,0.14
2016-06-15,0,0.128
2016-06-16,0,0.14
2016-06-17,0,0.152
2016-06-18,0,0.153
2016-06-19,0,0.157
2016-06-20,0,0.171
2016-06-21,0,0.1747
2016-06-22,0,0.162
2016-06-23,0,0.1892
2016-06-24,0,0.34299999999999997
2016-06-25,0,0.2572
2016-06-26,0,0.1622
2016-06-27,0,0.18213333333333334
2016-06-28,0,0.127
2016-06-29,0,0.131
2016-06-30,0,0.143
2016-07-01,0,0.114
2016-07-02,0,0.108
2016-07-03,0,0.122
2016-07-04,0,0.1
2016-07-08,0,0.1544
2016-07-09,0,0.2013
2016-07-10,0,0.1544
2016-07-11,0,0.16543333333333332
2016-07-12,0,0.1465
2016-07-13,0,0.1643
2016-07-14,0,0.4279
2016-07-15,0,0.2134
2016-07-16,0,0.2059
2016-07-17,0,0.1811
2016-07-18,0,0.16703333333333334
2016-07-19,0,0.18
2016-07-20,0,0.206
2016-07-21,0,0.2085
2016-07-22,0,0.2125
2016-07-23,0,0.2167
2016-07-24,0,0.225
2016-07-25,0,0.2327
2016-07-26,0,0.28
2016-07-27,0,0.231
2016-07-28,0,0.22
2016-07-29,0,0.207
2016-07-30,0,0.26
2016-07-31,0,0.256
2016-08-01,0,0.24623333333333333
2016-08-02,0,0.2314
2016-08-03,0,0.2179
2016-08-04,0,0.2099
2016-08-05,0,0.2202
2016-08-06,0,0.2282
2016-08-07,0,0.215
2016-08-08,0,0.19923333333333335
2016-08-09,0,0.1765
2016-08-10,0,0.1575
2016-08-11,0,0.1702
2016-08-12,0,0.1664
2016-08-13,0,0.1902
2016-08-14,0,0.2071
2016-08-15,0,0.23816666666666664
2016-08-16,0,0.253
2016-08-17,0,0.2704
2016-08-18,0,0.216
2016-08-19,0,0.2319
2016-08-20,0,0.2363
2016-08-21,0,0.2213
2016-08-22,0,0.27253333333333335
2016-08-23,0,0.2133
2016-08-24,0,0.2478
2016-08-25,0,0.2835
2016-08-26,0,0.1922
2016-08-27,0,0.2014
2016-08-28,0,0.205
2016-08-29,0,0.24133333333333332
2016-08-30,0,0.2017
2016-08-31,0,0.2064
2016-09-01,0,0.2027
2016-09-02,0,0.1888
2016-09-03,0,0.19
2016-09-04,0,0.1759
2016-09-05,0,0.17604999999999998
2016-09-06,0,0.187
2016-09-07,0,0.18
2016-09-08,0,0.173
2016-09-09,0,0.172
2016-09-10,0,0.148
2016-09-11,0,0.191
2016-09-12,0,0.2363333333333333
2016-09-13,0,0.409
2016-09-14,0,0.219
2016-09-15,0,0.206
2016-09-16,0,0.187
2016-09-17,0,0.146
2016-09-18,0,0.209
2016-09-19,0,0.22163333333333335
2016-09-20,0,0.174
2016-09-21,0,0.1588
2016-09-22,0,0.1551
2016-09-23,0,0.1552
2016-09-24,0,0.1847
2016-09-25,0,0.1614
2016-09-26,0,0.16903333333333334
2016-09-27,0,0.162
2016-09-28,0,0.142
2016-09-29,0,0.16
2016-09-30,0,0.333
2016-10-01,0,0.338
2016-10-02,0,0.263
2016-10-03,0,0.1542
2016-10-04,0,0.1433
2016-10-05,0,0.1464
2016-10-06,0,0.1501
2016-10-07,0,0.1635
2016-10-08,0,0.1607
2016-10-09,0,0.1624
2016-10-10,0,0.18566666666666665
2016-10-11,0,0.196
2016-10-12,0,0.195
2016-10-13,0,0.196
2016-10-14,0,0.187
2016-10-15,0,0.184
2016-10-16,0,0.192
2016-10-17,0,0.19233333333333333
2016-10-18,0,0.197
2016-10-19,0,0.188
2016-10-20,0,0.178
2016-10-21,0,0.161
2016-10-22,0,0.20400000000000001
2016-10-23,0,0.158
2016-10-24,0,0.12823333333333334
2016-10-25,0,0.1161
2016-10-26,0,0.1206
2016-10-27,0,0.1284
2016-10-28,0,0.1162
2016-10-29,0,0.1168
2016-10-30,0,0.1173
2016-10-31,0,0.10686666666666667
2016-11-01,0,0.1013
2016-11-02,0,0.1023
2016-11-03,0,0.1089
2016-11-04,0,0.1188
2016-11-05,0,0.1279
2016-11-06,0,0.1268
2016-11-07,0,0.1748666666666667
2016-11-08,0,0.1564
2016-11-09,0,0.1341
2016-11-10,0,0.11965
2016-11-14,0,0.1628
2016-11-15,0,0.163
2016-11-16,0,0.152
2016-11-17,0,0.159
2016-11-18,0,0.15
2016-11-19,0,0.172
2016-11-20,0,0.176
2016-11-21,0,0.17
2016-11-22,0,0.179
2016-11-23,0,0.196
2016-11-24,0,0.209
2016-11-25,0,0.214
2016-11-26,0,0.208
2016-11-27,0,0.207
2016-11-28,0,0.2343
2016-11-29,0,0.2458
2016-11-30,0,0.2624
2016-12-01,0,0.1808
2016-12-02,0,0.3585
2016-12-03,0,0.1678
2016-12-04,0,0.1177
2016-12-05,0,0.10903333333333333
2016-12-06,0,0.1224
2016-12-07,0,0.1145
2016-12-08,0,0.1562
2016-12-09,0,0.1596
2016-12-10,0,0.1876
2016-12-11,0,0.1048
2016-12-12,0,0.08396666666666668
2016-12-13,0,0.1077
2016-12-14,0,0.103
2016-12-15,0,0.0853
2016-12-16,0,0.0756
2016-12-17,0,0.0796
2016-12-18,0,0.0818
2016-12-19,0,0.08503333333333334
2016-12-20,0,0.096
2016-12-21,0,0.095
2016-12-22,0,0.094
2016-12-23,0,0.084
2016-12-24,0,0.081
2016-12-25,0,0.108
2016-12-26,0,0.13
2016-12-27,0,0.165
2016-12-28,0,0.229
2016-12-29,0,0.168
2016-12-30,0,0.17
2016-12-31,0,0.126
2017-01-01,0,0.116
2017-01-02,0,0.125
2017-01-03,0,0.311
2017-01-04,0,0.799
2017-01-05,0,0.456
2017-01-06,0,0.405
2017-01-07,0,0.301
2017-01-08,0,0.201
2017-01-09,0,0.18225
2017-01-10,0,0.1535
2017-01-11,0,0.168
2017-01-12,0,0.5573333333333333
2017-01-13,0,1.0047666666666666
2017-01-14,0,0.6082666666666666
2017-01-15,0,0.38273333333333337
2017-01-16,0,0.24716666666666665
2017-01-17,0,0.554
2017-01-18,0,0.635
2017-01-19,0,0.406
2017-01-20,0,0.391
2017-01-21,0,0.6880000000000001
2017-01-22,0,0.48750000000000004
2017-01-23,0,0.296
2017-01-24,0,0.27066666666666667
2017-01-25,0,0.323
2017-01-26,0,0.249
2017-01-27,0,0.183
2017-01-28,0,0.141
2017-01-29,0,0.13
2017-01-30,0,0.11309999999999999
2017-01-31,0,0.1038
2017-02-01,0,0.1002
2017-02-02,0,0.1033
2017-02-03,0,0.0999
2017-02-04,0,0.1012
2017-02-05,0,0.0997
2017-02-06,0,0.10386666666666666
2017-02-07,0,0.19190000000000002
2017-02-08,0,0.4595
2017-02-09,0,0.4602
2017-02-10,0,0.29600000000000004
2017-02-11,0,0.2
2017-02-12,0,0.17930000000000001
2017-02-13,0,0.2525
2017-02-14,0,0.2269
2017-02-15,0,0.168
2017-02-16,0,0.1215
2017-02-17,0,0.1037
2017-02-18,0,0.1037
2017-02-19,0,0.0996
2017-02-20,0,0.10565
2017-02-27,0,0.1547
2017-02-28,0,0.1054
2017-03-01,0,0.1788
2017-03-02,0,0.1697
2017-03-03,0,0.1327
2017-03-04,0,0.1136
2017-03-05,0,0.0875
2017-03-06,0,0.09336666666666667
2017-03-07,0,0.0566
2017-03-08,0,0.0538
2017-03-09,0,0.0399
2017-03-10,0,0.0357
2017-03-11,0,0.0349
2017-03-12,0,0.0332
2017-03-13,0,0.04073333333333334
2017-03-14,0,0.042
2017-03-15,0,0.043
2017-03-16,0,0.047
2017-03-17,0,0.037
2017-03-18,0,0.035
2017-03-19,0,0.055
2017-03-20,0,0.065
2017-03-21,0,0.049
2017-03-22,0,0.037
2017-03-23,0,0.031
2017-03-24,0,0.031
2017-03-26,0,0.039
2017-03-27,0,0.078
2017-03-28,0,0.046
2017-03-29,0,0.041
2017-03-30,0,0.05
2017-03-31,0,0.399
2017-04-01,0,0.4243333333333334
2017-04-02,0,0.24
2017-04-03,0,0.148
2017-04-04,0,0.095
2017-04-05,0,0.106
2017-04-06,0,0.47350000000000003
2017-04-07,0,0.6145999999999999
2017-04-08,0,0.44745
2017-04-09,0,0.2517
2017-04-10,0,0.18676666666666666
2017-04-11,0,0.1369
2017-04-12,0,0.1424
2017-04-13,0,0.1138
2017-04-14,0,0.0922
2017-04-15,0,0.0753
2017-04-16,0,0.07
2017-04-17,0,0.06606666666666666
2017-04-18,0,0.063
2017-04-19,0,0.068
2017-04-20,0,0.2015
2017-04-21,0,0.21966666666666668
2017-04-22,0,0.15500000000000003
2017-04-23,0,0.184
2017-04-24,0,0.1468
2017-04-25,0,0.1098
2017-04-26,0,0.0927
2017-04-27,0,0.111
2017-04-28,0,0.0954
2017-04-29,0,0.0867
2017-04-30,0,0.0878
2017-05-01,0,0.15783333333333335
2017-05-02,0,0.393
2017-05-03,0,0.327
2017-05-04,0,0.27849999999999997
2017-05-05,0,0.604
2017-05-06,0,0.5356666666666666
2017-05-07,0,0.48050000000000004
2017-05-08,0,0.3296666666666667
2017-05-09,0,0.209
2017-05-10,0,0.156
2017-05-11,0,0.12
2017-05-12,0,0.6453333333333333
2017-05-13,0,0.36150000000000004
2017-05-14,0,0.195
2017-05-15,0,0.14733333333333332
2017-05-16,0,0.116
2017-05-17,0,0.118
2017-05-18,0,0.115
2017-05-19,0,0.101
2017-05-20,0,0.131
2017-05-21,0,0.13
2017-05-22,0,0.15536666666666668
2017-05-23,0,0.1336
2017-05-24,0,0.1014
2017-05-25,0,0.0882
2017-05-26,0,0.0858
2017-05-27,0,0.0813
2017-05-28,0,0.1091
2017-05-29,0,0.375325
2017-05-30,0,0.4279
2017-05-31,0,0.2715
2017-06-01,0,0.1861
2017-06-02,0,0.1334
2017-06-03,0,0.1136
2017-06-04,0,0.1051
2017-06-05,0,0.10606666666666666
2017-06-06,0,0.1008
2017-06-07,0,0.0996
2017-06-08,0,0.1009
2017-06-09,0,0.1047
2017-06-10,0,0.0995
2017-06-11,0,0.102
2017-06-12,0,0.11343333333333333
2017-06-13,0,0.1201
2017-06-14,0,0.2803
2017-06-15,0,0.5278666666666667
2017-06-16,0,0.43665
2017-06-17,0,0.2089
2017-06-18,0,0.1783
2017-06-19,0,0.17256666666666667
2017-06-20,0,0.158
2017-06-21,0,0.15
2017-06-22,0,0.13
2017-06-23,0,0.121
2017-06-24,0,0.23
2017-06-25,0,0.161
2017-06-26,0,0.13966666666666666
2017-06-27,0,0.108
2017-06-28,0,0.094
2017-06-29,0,0.081
2017-06-30,0,0.073
2017-07-01,0,0.459
2017-07-02,0,0.36199999999999993
2017-07-03,0,0.25046666666666667
2017-07-04,0,0.172
2017-07-05,0,0.2965333333333333
2017-07-06,0,0.2107
2017-07-07,0,0.193
2017-07-08,0,0.3623
2017-07-09,0,0.43673333333333336
2017-07-10,0,0.3593
2017-07-11,0,0.4382333333333333
2017-07-12,0,0.35575
2017-07-19,0,0.2356
2017-07-20,0,0.1912
2017-07-21,0,0.1741
2017-07-22,0,0.1622
2017-07-23,0,0.1644
2017-07-24,0,0.14100000000000001
2017-07-25,0,0.119
2017-07-26,0,0.103
2017-07-27,0,0.083
2017-07-28,0,0.083
2017-07-29,0,0.081
2017-07-30,0,0.066
2017-07-31,0,0.06133333333333333
2017-08-01,0,0.06
2017-08-02,0,0.062
2017-08-03,0,0.073
2017-08-04,0,0.225
2017-08-05,0,0.163
2017-08-06,0,0.152
2017-08-07,0,0.15553333333333333
2017-08-08,0,0.1321
2017-08-09,0,0.1249
2017-08-10,0,0.11
2017-08-11,0,0.1079
2017-08-12,0,0.1104
2017-08-13,0,0.1282
2017-08-14,0,0.1391
2017-08-15,0,0.1289
2017-08-16,0,0.14
2017-08-17,0,0.1452
2017-08-18,0,0.1512
2017-08-19,0,0.1782
2017-08-20,0,0.1802
2017-08-21,0,0.18830000000000002
2017-08-30,0,0.1192
2017-08-31,0,0.1037
2017-09-01,0,0.1088
2017-09-02,0,0.1101
2017-09-03,0,0.0989
2017-09-04,0,0.09165000000000001
2017-09-05,0,0.0987
2017-09-06,0,0.1105
2017-09-07,0,0.0801
2017-09-09,0,0.10795
2017-09-11,0,0.09305
2017-09-12,0,0.089
2017-09-13,0,0.0856
2017-09-14,0,0.0941
2017-09-15,0,0.1047
2017-09-16,0,0.1173
2017-09-17,0,0.1238
2017-09-18,0,0.153
2017-09-19,0,0.1624
2017-09-20,0,0.1695
2017-09-21,0,0.1655
2017-09-22,0,0.1219
2017-09-23,0,0.2049
2017-09-24,0,0.1517
2017-09-25,0,0.1501
2017-09-26,0,0.142
2017-09-27,0,0.1465
2017-09-28,0,0.1488
2017-09-29,0,0.1307
2017-09-30,0,0.1192
2017-10-01,0,0.1128
2017-10-02,0,0.10696666666666667
2017-10-03,0,0.0957
2017-10-04,0,0.0959
2017-10-05,0,0.1
2017-10-09,0,0.18025
2017-10-11,0,0.1901
2017-10-12,0,0.2808
2017-10-13,0,0.2539
2017-10-14,0,0.1706
2017-10-15,0,0.161
2017-10-16,0,0.16823333333333335
2017-10-17,0,0.1533
2017-10-18,0,0.1991
2017-10-19,0,0.2017
2017-10-20,0,0.1912
2017-10-21,0,0.1552
2017-10-22,0,0.1795
2017-10-23,0,0.2771666666666667
2017-10-24,0,0.2742
2017-10-25,0,0.2402
2017-10-26,0,0.3023
2017-10-27,0,0.2749
2017-10-28,0,0.1817
2017-10-29,0,0.2209
2017-10-30,0,0.18723333333333333
2017-10-31,0,0.158
2017-11-01,0,0.138
2017-11-02,0,0.201
2017-11-03,0,0.20550000000000002
2017-11-04,0,0.149
2017-11-05,0,0.3125
2017-11-06,0,0.792
2017-11-07,0,0.523
2017-11-08,0,0.359
2017-11-09,0,0.229
2017-11-10,0,0.176
2017-11-11,0,0.151
2017-11-12,0,0.125
2017-11-13,0,0.11536666666666667
2017-11-14,0,0.1118
2017-11-15,0,0.0997
2017-11-16,0,0.1148
2017-11-17,0,0.14
2017-11-18,0,0.3535
2017-11-19,0,0.7233333333333333
2017-11-20,0,0.680075
2017-11-21,0,0.48133333333333334
2017-11-22,0,0.33466666666666667
2017-11-23,0,0.247
2017-11-24,0,0.181
2017-11-25,0,0.152
2017-11-26,0,0.115
2017-11-27,0,0.10696666666666665
2017-11-28,0,0.2222
2017-11-29,0,0.1336
2017-11-30,0,0.0896
2017-12-01,0,0.1011
2017-12-02,0,0.1327
2017-12-03,0,0.1163
2017-12-04,0,0.10735
2017-12-05,0,0.114
2017-12-06,0,0.095
2017-12-07,0,0.109
2017-12-08,0,0.119
2017-12-12,0,0.14
2017-12-13,0,0.095
2017-12-14,0,0.067
2017-12-15,0,0.071
2017-12-16,0,0.08
2017-12-17,0,0.079
2017-12-18,0,0.06266666666666666
2017-12-19,0,0.045
2017-12-20,0,0.054
2017-12-21,0,0.046
2017-12-22,0,0.036
2017-12-23,0,0.038
2017-12-24,0,0.046
2017-12-25,0,0.067
2017-12-26,0,0.077
2017-12-27,0,0.063
2017-12-28,0,0.045
2017-12-29,0,0.036
2017-12-30,0,0.032
2017-12-31,0,0.04
2018-01-01,0,0.055
2018-01-02,0,0.052
2018-01-03,0,0.051
2018-01-04,0,0.049
2018-01-05,0,0.044
2018-01-06,0,0.044
2018-01-07,0,0.045
2018-01-08,0,0.06245
2018-01-09,0,0.0878
2018-01-10,0,0.0859
2018-01-11,0,0.2032
2018-01-12,0,0.3421666666666667
2018-01-13,0,0.3166333333333333
2018-01-14,0,0.25085
2018-01-15,0,0.16296666666666668
2018-01-16,0,0.1175
2018-01-17,0,0.0966
2018-01-18,0,0.0854
2018-01-19,0,0.0845
2018-01-20,0,0.0959
2018-01-21,0,0.0929
2018-01-22,0,0.11055
2018-01-23,0,0.35733333333333334
2018-01-24,0,0.39533333333333337
2018-01-25,0,0.2485
2018-01-26,0,0.152
2018-01-27,0,0.121
2018-01-28,0,0.102
2018-01-29,0,0.09633333333333334
2018-01-30,0,0.079
2018-01-31,0,0.074
2018-02-01,0,0.063
2018-02-02,0,0.057
2018-02-03,0,0.052
2018-02-04,0,0.049
2018-02-05,0,0.06233333333333333
2018-02-06,0,0.051
2018-02-07,0,0.043
2018-02-08,0,0.045
2018-02-09,0,0.05
2018-02-10,0,0.056
2018-02-11,0,0.064
2018-02-12,0,0.0639
2018-02-13,0,0.0564
2018-02-14,0,0.0599
2018-02-15,0,0.12395
2018-02-16,0,0.4176333333333333
2018-02-17,0,0.4034
2018-02-18,0,0.24565
2018-02-19,0,0.1618
2018-02-20,0,0.8833333333333333
2018-02-21,0,0.718
2018-02-22,0,0.5309999999999999
2018-02-23,0,0.373
2018-02-24,0,0.243
2018-02-25,0,0.47850000000000004
2018-02-26,0,0.4562333333333333
2018-02-27,0,0.256
2018-02-28,0,0.1755
2018-03-01,0,0.3647
2018-03-02,0,0.7722333333333333
2018-03-03,0,0.49413333333333337
2018-03-04,0,0.3319
2018-03-05,0,0.20176666666666665
2018-03-06,0,0.1312
2018-03-07,0,0.1184
2018-03-08,0,0.122
2018-03-09,0,0.0828
2018-03-10,0,0.0745
2018-03-11,0,0.0682
2018-03-12,0,0.06976666666666666
2018-03-13,0,0.0675
2018-03-14,0,0.0637
2018-03-15,0,0.0672
2018-03-16,0,0.0717
2018-03-17,0,0.0756
2018-03-18,0,0.095
2018-03-19,0,0.09889999999999999
2018-03-20,0,0.0682
2018-03-21,0,0.0556
2018-03-22,0,0.0436
2018-03-23,0,0.0445
2018-03-24,0,0.0472
2018-03-25,0,0.0476
2018-03-26,0,0.04523333333333333
2018-03-27,0,0.057
2018-03-28,0,0.065
2018-03-29,0,0.159
2018-03-30,0,0.4445
2018-03-31,0,0.48450000000000004
2018-04-01,0,0.373
2018-04-02,0,0.17066666666666666
2018-04-03,0,0.1137
2018-04-04,0,0.41816666666666674
2018-04-05,0,0.45583333333333337
2018-04-06,0,0.27625
2018-04-07,0,0.1419
2018-04-08,0,0.1125
2018-04-09,0,0.0853
2018-04-10,0,0.067
2018-04-11,0,0.057
2018-04-12,0,0.053
2018-04-13,0,0.063
2018-04-14,0,0.094
2018-04-15,0,0.441
2018-04-16,0,0.57075
2018-04-17,0,0.441
2018-04-18,0,0.241
2018-04-19,0,0.152
2018-04-20,0,0.108
2018-04-21,0,0.079
2018-04-22,0,0.061
2018-04-23,0,0.04700000000000001
2018-04-24,0,0.0457
2018-04-25,0,0.0416
2018-04-26,0,0.0465
2018-04-27,0,0.0496
2018-04-28,0,0.0496
2018-04-29,0,0.0494
2018-04-30,0,0.05073333333333333
2018-05-01,0,0.05
2018-05-02,0,0.051
2018-05-03,0,0.319
2018-05-04,0,0.3765
2018-05-05,0,0.222
2018-05-06,0,0.125
2018-05-07,0,0.09633333333333334
2018-05-08,0,0.087
2018-05-09,0,0.076
2018-05-10,0,0.076
2018-05-11,0,0.078
2018-05-12,0,0.072
2018-05-13,0,0.23099999999999998
2018-05-14,0,0.319175
2018-05-15,0,0.5333333333333333
2018-05-16,0,0.3064
2018-05-17,0,0.1987
2018-05-18,0,0.1588
2018-05-19,0,0.1496
2018-05-20,0,0.1506
2018-05-21,0,0.1458
2018-05-22,0,0.133
2018-05-23,0,0.144
2018-05-24,0,0.236
2018-05-25,0,0.244
2018-05-26,0,0.227
2018-05-27,0,0.209
2018-05-28,0,0.18466666666666667
2018-05-29,0,0.174
2018-05-30,0,0.163
2018-05-31,0,0.17
2018-06-01,0,0.28150000000000003
2018-06-02,0,0.4505
2018-06-03,0,0.315
2018-06-04,0,0.20766666666666667
2018-06-05,0,0.157
2018-06-06,0,0.129
2018-06-07,0,0.116
2018-06-08,0,0.115
2018-06-09,0,0.112
2018-06-10,0,0.4243333333333334
2018-06-11,0,0.44525000000000003
2018-06-12,0,0.33933333333333326
2018-06-13,0,0.5103333333333334
2018-06-14,0,0.2935
2018-06-15,0,0.217
2018-06-16,0,0.179
2018-06-17,0,0.153
2018-06-18,0,0.13833333333333334
2018-06-19,0,0.131
2018-06-20,0,0.137
2018-06-21,0,0.147
2018-06-22,0,0.143
2018-06-23,0,0.1935
2018-06-24,0,0.3416666666666666
2018-06-25,0,0.24866666666666667
2018-06-26,0,0.184
2018-06-27,0,0.389
2018-06-28,0,0.38599999999999995
2018-06-29,0,0.27649999999999997
2018-06-30,0,0.212
2018-07-01,0,0.167
2018-07-02,0,0.153
