"","day","month","year","flow","hyear","baseflow"
"372",6,1,1997,NA,1997,NA
"373",7,1,1997,NA,1997,NA
"374",8,1,1997,NA,1997,NA
"375",9,1,1997,NA,1997,NA
"376",10,1,1997,NA,1997,NA
"377",11,1,1997,NA,1997,NA
"378",12,1,1997,NA,1997,NA
"379",13,1,1997,NA,1997,NA
"380",14,1,1997,NA,1997,NA
"381",15,1,1997,NA,1997,NA
"382",16,1,1997,NA,1997,NA
"383",17,1,1997,NA,1997,NA
"384",18,1,1997,NA,1997,NA
"385",19,1,1997,NA,1997,NA
"386",20,1,1997,NA,1997,NA
"387",21,1,1997,NA,1997,NA
"388",22,1,1997,NA,1997,NA
"389",23,1,1997,NA,1997,NA
"390",24,1,1997,NA,1997,NA
"391",25,1,1997,NA,1997,NA
"392",26,1,1997,NA,1997,NA
"393",27,1,1997,NA,1997,NA
"394",28,1,1997,NA,1997,NA
"395",29,1,1997,NA,1997,NA
"396",30,1,1997,NA,1997,NA
"397",31,1,1997,NA,1997,NA
"398",1,2,1997,NA,1997,NA
"399",2,2,1997,NA,1997,NA
"400",3,2,1997,NA,1997,NA
"401",4,2,1997,NA,1997,NA
"402",5,2,1997,NA,1997,NA
"403",6,2,1997,NA,1997,NA
"404",7,2,1997,NA,1997,NA
"405",8,2,1997,NA,1997,NA
"406",9,2,1997,NA,1997,NA
"407",10,2,1997,NA,1997,NA
"408",11,2,1997,NA,1997,NA
"409",12,2,1997,NA,1997,NA
"410",13,2,1997,NA,1997,NA
"411",14,2,1997,NA,1997,NA
"412",15,2,1997,NA,1997,NA
"413",16,2,1997,NA,1997,NA
"414",17,2,1997,NA,1997,NA
"415",18,2,1997,NA,1997,NA
"416",19,2,1997,NA,1997,NA
"417",20,2,1997,NA,1997,NA
"418",21,2,1997,NA,1997,NA
"419",22,2,1997,NA,1997,NA
"420",23,2,1997,NA,1997,NA
"421",24,2,1997,NA,1997,NA
"422",25,2,1997,NA,1997,NA
"423",26,2,1997,NA,1997,NA
"424",27,2,1997,NA,1997,NA
"425",28,2,1997,NA,1997,NA
"426",1,3,1997,NA,1997,NA
"427",2,3,1997,NA,1997,NA
"428",3,3,1997,NA,1997,NA
"429",4,3,1997,NA,1997,NA
"430",5,3,1997,NA,1997,NA
"431",6,3,1997,NA,1997,NA
"432",7,3,1997,NA,1997,NA
"433",8,3,1997,NA,1997,NA
"434",9,3,1997,NA,1997,NA
"435",10,3,1997,NA,1997,NA
"436",11,3,1997,NA,1997,NA
"437",12,3,1997,NA,1997,NA
"438",13,3,1997,NA,1997,NA
"439",14,3,1997,NA,1997,NA
"440",15,3,1997,NA,1997,NA
"441",16,3,1997,NA,1997,NA
"442",17,3,1997,NA,1997,NA
"443",18,3,1997,NA,1997,NA
"444",19,3,1997,NA,1997,NA
"445",20,3,1997,NA,1997,NA
"446",21,3,1997,NA,1997,NA
"447",22,3,1997,NA,1997,NA
"448",23,3,1997,NA,1997,NA
"449",24,3,1997,NA,1997,NA
"450",25,3,1997,NA,1997,NA
"451",26,3,1997,NA,1997,NA
"452",27,3,1997,NA,1997,NA
"453",28,3,1997,NA,1997,NA
"454",29,3,1997,NA,1997,NA
"455",30,3,1997,NA,1997,NA
"456",31,3,1997,NA,1997,NA
"457",1,4,1997,NA,1997,NA
"458",2,4,1997,NA,1997,NA
"459",3,4,1997,NA,1997,NA
"460",4,4,1997,NA,1997,NA
"461",5,4,1997,NA,1997,NA
"462",6,4,1997,NA,1997,NA
"463",7,4,1997,NA,1997,NA
"464",8,4,1997,NA,1997,NA
"465",9,4,1997,NA,1997,NA
"466",10,4,1997,NA,1997,NA
"467",11,4,1997,NA,1997,NA
"468",12,4,1997,NA,1997,NA
"469",13,4,1997,NA,1997,NA
"470",14,4,1997,NA,1997,NA
"471",15,4,1997,NA,1997,NA
"472",16,4,1997,NA,1997,NA
"473",17,4,1997,NA,1997,NA
