YY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2014,7,2,246.1047101,4.403383152,5.756349638,NAN,NAN,NAN,NAN,1010.257838,25.1302657,NAN,18.405,NAN,NAN
2014,7,3,258.4284694,5.956350299,7.283357792,NAN,NAN,NAN,NAN,1014.803616,21.37112979,NAN,15.09411765,NAN,NAN
2014,7,4,184.3238506,4.559776501,5.985303321,NAN,NAN,NAN,NAN,1022.538864,18.34957607,NAN,11.03690987,NAN,NAN
2014,7,5,246.1916416,3.657332101,4.67910024,NAN,NAN,NAN,NAN,1024.915115,19.82486999,NAN,9.839662447,NAN,NAN
2014,7,6,194.3055555,3.648055555,5.656111111,NAN,NAN,NAN,NAN,1017.312083,21.74402778,NAN,10.69156118,NAN,NAN
2014,7,7,219.5538061,6.051596415,9.089577646,NAN,NAN,NAN,NAN,1007.99658,24.68288935,NAN,16.53571429,NAN,NAN
2014,7,8,210.1492971,5.89666996,8.020862453,NAN,NAN,NAN,NAN,1005.592842,22.39442689,NAN,18.97094017,NAN,NAN
2014,7,9,223.8429622,4.976193978,6.422879318,NAN,NAN,NAN,NAN,1010.68375,20.875,NAN,16.16375,NAN,NAN
2014,7,10,100.5301556,4.413641883,5.381826325,NAN,NAN,NAN,NAN,1018.902313,19.4407896,NAN,13.30726496,NAN,NAN
2014,7,11,93.15318486,3.192465946,3.914937356,NAN,NAN,NAN,NAN,1022.484335,19.71132188,NAN,13.73655462,NAN,NAN
2014,7,12,167.3016321,2.195619444,2.935060292,NAN,NAN,NAN,NAN,1020.896903,22.5146477,NAN,14.24686192,NAN,NAN
2014,7,13,212.9034285,4.759136976,6.686797856,NAN,NAN,NAN,NAN,1012.816247,24.62118931,NAN,18.49159664,NAN,NAN
2014,7,14,217.040146,3.115479092,4.202525186,NAN,NAN,NAN,NAN,1011.383334,23.1091504,NAN,18.04016736,NAN,NAN
2014,7,15,231.7894841,7.468998016,9.334774051,NAN,NAN,NAN,NAN,1008.094289,21.39912759,NAN,14.31666667,NAN,NAN
2014,7,16,286.023295,7.497713412,9.250288654,NAN,NAN,NAN,NAN,1012.698417,18.22937908,NAN,11.3925,NAN,NAN
2014,7,17,240.3458165,3.296063466,4.629493598,NAN,NAN,NAN,NAN,1017.71266,18.11901005,NAN,10.67666667,NAN,NAN
2014,7,18,129.7434988,3.59357565,4.509125295,NAN,NAN,NAN,NAN,1022.444692,19.12922577,NAN,9.517916667,NAN,NAN
2014,7,19,154.063682,2.429175532,3.656941267,NAN,NAN,NAN,NAN,1020.020838,19.4656421,NAN,15.47824268,NAN,NAN
2014,7,20,190.0484833,2.228536727,3.066105881,NAN,NAN,NAN,NAN,1018.206875,20.38106113,NAN,17.11548117,NAN,NAN
2014,7,21,118.1039941,1.781985421,2.284026751,NAN,NAN,NAN,NAN,1019.751667,20.91089177,NAN,16.83403361,NAN,NAN
2014,7,22,128.1711721,1.237880675,1.760998484,NAN,NAN,NAN,NAN,1017.811612,23.15000604,NAN,17.15,NAN,NAN
2014,7,23,242.7504831,5.099341788,6.679818841,NAN,NAN,NAN,NAN,1015.075118,23.05282005,NAN,17.53166667,NAN,NAN
2014,7,24,66.7412037,6.550277778,8.064722222,NAN,NAN,NAN,NAN,1017.47507,19.40399437,NAN,11.78312236,NAN,NAN
2014,7,25,234.346368,3.118179335,4.089308461,NAN,NAN,NAN,NAN,1017.945834,18.80037831,NAN,10.51125,NAN,NAN
2014,7,26,182.1831567,2.655441656,3.767382017,NAN,NAN,NAN,NAN,1013.829407,21.17682787,NAN,15.1248927,NAN,NAN
2014,7,27,204.4098148,3.85279798,5.365753367,NAN,NAN,NAN,NAN,1007.711209,22.23860948,NAN,19.37364017,NAN,NAN
2014,7,28,282.9050627,8.970497312,10.83507663,NAN,NAN,NAN,NAN,1007.495887,18.63827061,NAN,14.47791667,NAN,NAN
2014,7,29,287.1512472,6.401507936,8.172837301,NAN,NAN,NAN,NAN,1015.076118,17.47332113,NAN,8.657322176,NAN,NAN
2014,7,30,223.6277778,3.69125,5.148333333,NAN,NAN,NAN,NAN,1015.564375,18.44555555,NAN,12.58333333,NAN,NAN
2014,7,31,219.7250303,3.719226695,5.043510392,NAN,NAN,NAN,NAN,1016.896099,19.23874529,NAN,12.5059322,NAN,NAN
2014,8,1,180.2270161,2.387516801,3.124769022,0.1575,2.2675,NAN,NAN,1018.711389,22.75035146,22.84,14.62666667,NAN,NAN
2014,8,2,151.2633828,2.788098119,3.835403767,0.273913043,2.566363636,NAN,NAN,1019.304631,21.09582427,22.0173913,16.1321267,NAN,NAN
2014,8,3,239.4635724,2.096500967,2.691262746,0.185555556,2.106363636,NAN,NAN,1019.328125,20.82736111,21.78888889,16.66458333,NAN,NAN
2014,8,4,198.4371483,2.658509184,3.435915861,NAN,NAN,NAN,NAN,1019.015209,21.15763889,NAN,14.83583333,NAN,NAN
2014,8,5,185.7668359,2.97370189,3.832746518,0.42125,2.64,NAN,NAN,1017.654559,21.33411152,22.55,16.3775,NAN,NAN
2014,8,6,179.1996377,2.83660779,3.575310624,0.2825,2.31875,NAN,NAN,1016.408447,20.95260227,22.53333333,15.86736402,NAN,NAN
2014,8,7,155.0258143,3.464547859,4.332346198,0.411176471,2.505294118,NAN,NAN,1018.697201,21.21409975,22.51666667,12.71470588,NAN,NAN
2014,8,8,116.9594084,2.894753241,3.640978642,0.195652174,2.194666667,NAN,NAN,1020.179959,20.10213587,22.77391304,13.28666667,NAN,NAN
2014,8,9,81.93534483,5.438714734,6.431914589,0.505238095,2.647619048,NAN,NAN,1018.980335,20.41984912,22.37272727,14.12426778,NAN,NAN
2014,8,10,102.7955261,4.282830577,5.304764823,0.603333333,3.1175,NAN,NAN,1017.757563,22.05786765,22.28333333,16.38067227,NAN,NAN
2014,8,11,142.2067694,3.97853408,5.688402583,0.67,3.215,NAN,NAN,1013.219583,22.46784547,22.175,17.42983193,NAN,NAN
2014,8,12,233.9041667,4.628888889,6.235833333,0.455,2.68,NAN,NAN,1006.580833,21.92666667,22.225,18.26041667,NAN,NAN
2014,8,13,287.2409226,8.22468986,10.14741159,0.967,3.571818182,NAN,NAN,1011.69375,19.65220238,21.91428571,13.95648536,NAN,NAN
2014,8,14,261.6675442,5.196866574,6.54851232,0.7095,3.129,NAN,NAN,1014.59,18.03125,21.715,9.920416667,NAN,NAN
2014,8,15,268.3104161,4.800632912,5.984545379,0.513888889,2.74,NAN,NAN,1015.770417,17.85458333,21.51764706,8.037916667,NAN,NAN
2014,8,16,239.4478982,5.801626106,7.942989491,NAN,NAN,NAN,NAN,1014.081875,20.2590625,21.4,8.55125,NAN,NAN
2014,8,17,159.2407164,4.909312865,5.991615497,0.488333333,2.785789474,NAN,NAN,1014.071667,20.61753787,21.54736842,16.00669456,NAN,NAN
2014,8,18,93.76136242,4.488166475,5.283363097,0.343636364,2.295454545,NAN,NAN,1012.964167,19.97502023,21.61363636,13.72,NAN,NAN
2014,8,19,90.45473342,4.910257432,3.589691082,0.225,2.525,NAN,NAN,1010.022083,20.09125,NAN,14.94303797,NAN,NAN
2014,8,20,199.8287138,3.377853261,5.094132096,NAN,NAN,NAN,NAN,1010.874583,22.27869199,NAN,18.44556962,NAN,NAN
2014,8,21,219.1301121,2.311430322,3.050430673,NAN,NAN,NAN,NAN,1014.693277,22.93956758,NAN,19.02352941,NAN,NAN
2014,8,22,172.0458333,2.350972222,3.978611111,NAN,NAN,NAN,NAN,1015.5025,22.54333333,NAN,19.80375,NAN,NAN
2014,8,23,73.02297628,4.781414212,5.653620182,NAN,NAN,NAN,NAN,1016.029167,22.05481172,NAN,18.69748954,NAN,NAN
2014,8,24,83.39028945,5.652492997,7.223445851,NAN,NAN,NAN,NAN,1018.23625,21.66611111,NAN,17.28916667,NAN,NAN
2014,8,25,122.8481114,5.146052441,4.543311964,0.211428571,2.17,NAN,NAN,1018.824167,22.52770834,NAN,16.99541667,NAN,NAN
2014,8,26,200.5684596,5.204918975,4.757803701,0.3125,2.295,NAN,NAN,1018.493617,25.30214593,NAN,17.95021645,NAN,NAN
2014,8,27,124.3422856,5.168063691,4.042146359,0.396521739,2.515652174,NAN,NAN,1017.962917,22.36875,NAN,18.34375,NAN,NAN
2014,8,28,78.28940857,5.464556373,5.437282659,0.6375,3.002,NAN,NAN,1019.996265,18.47832238,NAN,11.81012658,NAN,NAN
2014,8,29,135.7937442,4.38453694,4.254701214,0.246956522,2.152222222,NAN,NAN,1021.159874,18.26300537,NAN,10.62226891,NAN,NAN
2014,8,30,171.3855544,4.974541913,5.598029684,0.440869565,2.603478261,NAN,NAN,1017.524167,23.69277778,NAN,13.86416667,NAN,NAN
2014,8,31,231.8861111,5.384479167,5.94,0.517391304,2.83,NAN,NAN,1015.055834,24.53436541,NAN,18.55732218,NAN,NAN
2014,9,1,186.7608968,4.727845364,5.525005567,0.411904762,2.587368421,NAN,NAN,1014.13304,24.66585973,NAN,19.51380753,NAN,NAN
2014,9,2,236.0646076,6.535849169,7.744982493,0.70047619,3.1285,NAN,NAN,1012.285209,23.7775463,NAN,19.225,NAN,NAN
2014,9,3,200.8689989,4.270405615,3.5301439,0.310434783,2.394,NAN,NAN,1016.076064,21.53062135,NAN,17.07291667,NAN,NAN
2014,9,4,193.08869,4.675206575,3.529575422,0.20625,2.17,NAN,NAN,1017.951667,24.11979167,NAN,15.52166667,NAN,NAN
2014,9,5,190.3168612,4.857638889,5.256324696,0.359130435,2.431363636,NAN,NAN,1017.702153,25.8315518,NAN,18.53234043,NAN,NAN
2014,9,6,193.1898148,5.659861111,7.090740741,0.639565217,2.973478261,NAN,NAN,1015.160065,22.62627227,NAN,16.4748954,NAN,NAN
2014,9,7,85.29224779,4.488453191,4.107823687,0.394583333,2.5825,NAN,NAN,1021.954375,18.98361111,NAN,11.32083333,NAN,NAN
2014,9,8,133.0916667,3.794166667,3.141805556,0.27,2.184210526,NAN,NAN,1022.231845,16.24055555,NAN,9.58375,NAN,NAN
2014,9,9,173.0013889,4.459583334,4.691805556,0.456521739,2.64,NAN,NAN,1017.8975,22.35375,NAN,14.06530612,NAN,NAN
2014,9,10,171.5108858,5.20312078,7.322673435,0.458095238,2.693125,NAN,NAN,1010.340183,23.42936268,NAN,17.89047619,NAN,NAN
2014,9,11,258.4492048,7.273283288,9.474548152,1.117894737,3.734736842,NAN,NAN,1011.306405,18.93835915,NAN,15.39456067,NAN,NAN
2014,9,12,173.6236111,5.408611111,7.052777778,NAN,NAN,NAN,NAN,1021.62375,14.93668651,NAN,9.540416667,NAN,NAN
2014,9,13,226.1276325,6.664324733,8.506215132,NAN,NAN,NAN,NAN,1020.697292,14.01611111,NAN,8.550416667,NAN,NAN
2014,9,14,202.0093171,2.773524689,4.089376802,NAN,NAN,NAN,NAN,1026.251977,13.76156315,NAN,6.288990826,NAN,NAN
2014,9,15,186.7178182,4.278952279,3.980161333,0.415,2.625,NAN,NAN,1022.408243,13.70187506,NAN,8.195833333,NAN,NAN
2014,9,16,222.1916222,4.798296864,4.657501874,0.430909091,2.612727273,NAN,NAN,1019.097651,15.45982151,NAN,10.07868852,NAN,NAN
2014,9,17,235.8166667,5.116041667,5.335138889,0.41,2.446,NAN,NAN,1017.255209,15.22027778,NAN,7.828333333,NAN,NAN
2014,9,18,164.9330808,4.473816288,4.161275252,0.389090909,2.5385,NAN,NAN,1017.797289,14.04438131,NAN,9.50375,NAN,NAN
2014,9,19,100.7486814,5.362420886,5.289187764,0.473478261,2.822173913,NAN,NAN,1022.280032,14.50573063,NAN,9.156302521,NAN,NAN
2014,9,20,189.4765853,5.312364225,6.757021757,0.620434783,2.924782609,NAN,NAN,1015.445487,20.28762609,NAN,13.29298246,NAN,NAN
2014,9,21,227.982429,7.930406978,10.1598374,1.08,3.543181818,NAN,NAN,1006.790694,20.61180878,NAN,15.09625,NAN,NAN
2014,9,22,309.2549982,9.00501475,10.26808911,1.406470588,4.05875,NAN,NAN,1017.371806,13.34249746,19.2,6.436708861,NAN,NAN
2014,9,23,201.1255219,3.279560695,4.433538544,NAN,NAN,NAN,NAN,1026.080006,12.66544757,NAN,6.541071429,NAN,NAN
2014,9,24,125.8855618,3.346438486,4.752437961,0.391666667,2.426666667,NAN,NAN,1028.841923,18.52093138,19.1,8.849159664,NAN,NAN
2014,9,25,119.7755654,3.834211366,5.045316338,0.415833333,2.519545455,NAN,NAN,1027.1467,17.18118123,18.83333333,10.78702929,NAN,NAN
2014,9,26,90.69117565,3.229484406,3.824317386,0.338695652,2.456956522,NAN,NAN,1025.077528,16.69204815,18.42173913,12.75708333,NAN,NAN
2014,9,27,88.1093141,3.228270454,3.79389686,0.296086957,2.274,NAN,NAN,1024.763686,16.93563888,18.52173913,11.72034632,NAN,NAN
2014,9,28,213.7371035,1.473012104,1.984746697,0.187826087,2.177,NAN,NAN,1020.944138,17.34907291,18.97826087,13.41375,NAN,NAN
2014,9,29,186.0925776,1.30167296,1.727732155,0.155652174,2.250588235,NAN,NAN,1016.183323,17.87456545,19.53043478,13.40962343,NAN,NAN
2014,9,30,260.5370614,4.712094298,5.994601716,0.452916667,2.675714286,NAN,NAN,1011.930426,16.55242816,19.0375,12.38448276,NAN,NAN
2014,10,1,142.2729308,4.186229895,5.043714363,0.457916667,2.691304348,NAN,NAN,1015.463141,16.76975106,18.97083333,12.56468085,NAN,NAN
2014,10,2,155.1334325,2.696362819,3.865305752,0.417083333,2.718181818,NAN,NAN,1016.006075,17.76102567,19.0125,12.13935185,NAN,NAN
2014,10,3,172.1661798,5.692693295,9.010177738,0.747727273,3.022608696,NAN,NAN,1006.066456,19.6834988,18.8,13.5628692,NAN,NAN
2014,10,4,232.5960086,6.679869146,11.6638338,1.723478261,4.449130435,NAN,NAN,1004.058313,10.60354892,18.05217391,3.27375,NAN,NAN
2014,10,5,213.4016026,5.782428613,10.27312386,1.599090909,4.255238095,NAN,NAN,1007.263334,8.651606644,17.21428571,0.164853556,NAN,NAN
2014,10,6,184.7488097,5.139886209,7.734008537,0.898333333,3.301578947,NAN,NAN,1006.303264,13.55440195,16.7,4.955416667,NAN,NAN
2014,10,7,190.8408213,4.340955616,6.545861742,0.614,2.872,NAN,NAN,1007.415625,14.3569684,16.6,8.762605042,NAN,NAN
2014,10,8,242.020702,7.945132572,10.70940706,1.267619048,3.836956522,NAN,NAN,1010.11374,13.7012734,16.50833333,7.704583333,NAN,NAN
2014,10,9,255.0046685,7.169363929,8.881508546,1.005217391,3.502173913,NAN,NAN,1016.038236,13.21230073,16.25217391,2.545416667,NAN,NAN
2014,10,10,131.089297,3.625985023,4.683668424,0.449545455,2.602380952,NAN,NAN,1018.484618,10.43944151,16.05454545,5.08,NAN,NAN
2014,10,11,57.77383945,5.076945522,6.607953566,0.56,2.82,NAN,NAN,1020.429394,11.52297314,15.94761905,3.105128205,NAN,NAN
2014,10,12,110.4208334,4.554886364,5.950113636,0.555909091,2.758181818,NAN,NAN,1021.220625,10.59824811,15.78181818,2.005907173,NAN,NAN
2014,10,13,162.5426282,4.216991012,6.375094412,0.53,2.761304348,NAN,NAN,1015.687292,17.45467984,15.80434783,12.76333333,NAN,NAN
2014,10,14,161.3134615,5.964647436,9.267843137,0.623333333,2.813043478,NAN,NAN,1008.287083,21.13227685,15.85833333,13.90084034,NAN,NAN
2014,10,15,159.9345566,4.034553005,5.355537541,0.496666667,2.656666667,NAN,NAN,1008.089988,15.43338929,15.82222222,12.27130802,NAN,NAN
2014,10,16,207.725,3.130027778,4.039472222,NAN,NAN,NAN,NAN,1006.25625,14.45669198,NAN,11.93417722,NAN,NAN
2014,10,17,220.1918768,5.089705882,7.568557423,NAN,NAN,NAN,NAN,1003.248542,15.03021825,NAN,9.882916667,NAN,NAN
2014,10,18,300.5547637,11.66762114,13.99424275,NAN,NAN,NAN,NAN,1007.364445,11.3752064,NAN,6.411842105,NAN,NAN
2014,10,19,300.2256551,7.270858965,9.217703349,NAN,NAN,NAN,NAN,1018.706573,8.982092033,NAN,1.194366197,NAN,NAN
2014,10,20,188.6771143,3.353914273,5.259883062,NAN,NAN,NAN,NAN,1012.726988,10.17446554,NAN,3.682700422,NAN,NAN
2014,10,21,310.6232877,8.722146119,10.26415525,NAN,NAN,NAN,NAN,1011.995567,11.3311362,NAN,7.806190476,NAN,NAN
2014,10,22,33.37291667,8.038541667,9.784375,NAN,NAN,NAN,NAN,1021.51125,10.05854167,NAN,5.320416667,NAN,NAN
2014,10,23,186.6895833,5.69875,6.806458333,NAN,NAN,NAN,NAN,1021.385417,11.37041667,NAN,6.76,NAN,NAN
2014,10,24,227.1395834,3.506875,4.366458334,NAN,NAN,NAN,NAN,1017.519792,9.738958335,NAN,4.416666667,NAN,NAN
2014,10,25,220.6659694,5.295590133,6.651012901,NAN,NAN,NAN,NAN,1010.795631,13.59880492,NAN,8.263333333,NAN,NAN
2014,10,26,284.8770834,9.713333332,11.39625,NAN,NAN,NAN,NAN,1010.462292,13.11666667,NAN,3.87125,NAN,NAN
2014,10,27,183.0964431,3.444273374,5.047632114,NAN,NAN,NAN,NAN,1012.454503,12.94951856,NAN,2.011666667,NAN,NAN
2014,10,28,209.4701405,6.471196031,9.51876307,NAN,NAN,NAN,NAN,1008.515574,20.66053397,NAN,12.03487395,NAN,NAN
2014,10,29,246.6609468,8.3139386,10.39943165,NAN,NAN,NAN,NAN,1013.666763,11.53294595,NAN,3.824894515,NAN,NAN
2014,10,30,299.6513402,5.91035461,7.433118725,NAN,NAN,NAN,NAN,1017.817043,9.131415162,NAN,2.306465517,NAN,NAN
2014,10,31,203.7072715,2.557379759,3.701637794,NAN,NAN,NAN,NAN,1013.012627,8.091717061,NAN,1.480188679,NAN,NAN
2014,11,1,74.19498617,9.984427521,12.19520336,NAN,NAN,NAN,NAN,1017.605956,6.160806858,NAN,1.29539749,NAN,NAN
2014,11,2,143.3454815,8.828733443,11.12622312,NAN,NAN,NAN,NAN,1025.823323,4.776390471,NAN,-3.485294118,NAN,NAN
2014,11,3,215.1139423,4.813643163,6.944326923,NAN,NAN,NAN,NAN,1023.02981,8.621533441,NAN,-7.575416667,NAN,NAN
2014,11,4,210.879972,6.054882703,8.7276208,NAN,NAN,NAN,NAN,1016.424445,14.20893208,NAN,-1.59125,NAN,NAN
2014,11,5,241.7202838,7.63637804,9.559051807,NAN,NAN,NAN,NAN,1018.364566,10.58425625,NAN,4.756387665,NAN,NAN
2014,11,6,175.1162919,2.854551953,4.184511855,NAN,NAN,NAN,NAN,1010.94768,8.949040272,NAN,3.892887029,NAN,NAN
2014,11,7,292.1960774,9.472042364,11.54029637,NAN,NAN,NAN,NAN,1014.110625,6.0925,NAN,-0.019166667,NAN,NAN
2014,11,8,199.4968355,5.609973629,7.960838608,NAN,NAN,NAN,NAN,1011.297186,4.762634494,NAN,-2.93625,NAN,NAN
2014,11,9,239.4728034,6.69497908,8.966945608,NAN,NAN,NAN,NAN,1011.881799,7.285983264,NAN,-0.415899582,NAN,NAN
2014,11,10,186.4542458,3.766877637,5.848623418,NAN,NAN,NAN,NAN,1012.700021,11.53320939,NAN,-1.6175,NAN,NAN
2014,11,11,192.5042626,5.352501744,8.531312762,NAN,NAN,NAN,NAN,1007.82505,15.62946052,NAN,1.494537815,NAN,NAN
2014,11,12,264.9738482,10.4901659,12.94496523,NAN,NAN,NAN,NAN,1016.563393,5.882155535,NAN,-0.214705882,NAN,NAN
2014,11,13,241.2258047,6.132705455,8.498867683,NAN,NAN,NAN,NAN,1020.474504,1.094126549,NAN,-4.907142857,NAN,NAN
2014,11,14,268.0530937,8.120921853,10.75869099,NAN,NAN,NAN,NAN,1021.438987,-0.265218169,NAN,-4.417916667,NAN,NAN
2014,11,15,229.991192,5.336951477,7.533536393,NAN,NAN,NAN,NAN,1026.056002,0.090330771,NAN,-6.375210084,NAN,NAN
2014,11,16,192.9776436,2.98290091,4.263210784,NAN,NAN,NAN,NAN,1020.86142,0.324536065,NAN,-7.507916667,NAN,NAN
2014,11,17,207.1354167,5.435416667,6.95375,NAN,NAN,NAN,NAN,1007.755834,0.389583334,NAN,-2.447916667,NAN,NAN
2014,11,18,226.6641798,12.02365863,16.6375523,NAN,NAN,NAN,NAN,1012.753879,-7.903551212,NAN,-15.70588235,NAN,NAN
2014,11,19,200.2261243,7.48565913,11.35136212,NAN,NAN,NAN,NAN,1016.718423,-6.346846897,NAN,-13.31806723,NAN,NAN
2014,11,20,237.4814972,12.66450565,16.63726671,NAN,NAN,NAN,NAN,1012.834538,-2.128230932,NAN,-10.51041667,NAN,NAN
2014,11,21,269.2825945,8.856276151,11.45982911,NAN,NAN,NAN,NAN,1025.736511,-3.685700793,NAN,-11.05899582,NAN,NAN
2014,11,22,186.4365586,4.622398013,7.298864191,NAN,NAN,NAN,NAN,1022.788607,0.326220363,NAN,-6.932916667,NAN,NAN
2014,11,23,177.0755778,4.908219538,7.687554272,NAN,NAN,NAN,NAN,1013.372155,10.71045694,NAN,2.28,NAN,NAN
2014,11,24,191.3891878,9.309404007,14.08772416,NAN,NAN,NAN,NAN,993.5464927,13.97728112,NAN,7.84375,NAN,NAN
2014,11,25,240.8807598,11.62935574,14.9319958,NAN,NAN,NAN,NAN,1012.320264,3.979397923,NAN,-3.376923077,NAN,NAN
2014,11,26,169.6362106,2.857514127,3.876477833,NAN,NAN,NAN,NAN,1019.826051,1.633405173,NAN,-5.130801688,NAN,NAN
2014,11,27,233.2847756,5.560918804,6.919935898,NAN,NAN,NAN,NAN,1017.898253,1.273238965,NAN,-3.079079498,NAN,NAN
2014,11,28,272.6941423,7.359914575,9.51448222,NAN,NAN,NAN,NAN,1024.328714,-1.871731172,NAN,-8.506666667,NAN,NAN
2014,11,29,171.527381,4.075635504,6.535742297,NAN,NAN,NAN,NAN,1015.96809,2.059630039,NAN,-6.153361345,NAN,NAN
2014,11,30,196.0327058,5.84663703,9.241249129,NAN,NAN,NAN,NAN,1009.404929,13.13698309,NAN,6.061666667,NAN,NAN
2014,12,1,255.799188,6.806928341,8.286405071,NAN,NAN,NAN,NAN,1023.658616,4.619465128,NAN,0.400843882,NAN,NAN
2014,12,2,93.16324537,5.058530728,6.711511278,NAN,NAN,NAN,NAN,1029.463241,-1.313723861,NAN,-7.273819742,NAN,NAN
2014,12,3,235.553288,8.430004292,10.58153114,NAN,NAN,NAN,NAN,1018.720431,2.374114103,NAN,-2.111392405,NAN,NAN
2014,12,4,185.5276261,5.832384454,7.212037815,NAN,NAN,NAN,NAN,1027.478927,0.865301121,NAN,-5.860416667,NAN,NAN
2014,12,5,127.6046025,2.174058578,3.101882846,NAN,NAN,NAN,NAN,1025.187262,2.062100408,NAN,-3.491561181,NAN,NAN
2014,12,6,67.1417367,6.994789916,8.122491247,NAN,NAN,NAN,NAN,1023.032975,4.068702731,NAN,1.1925,NAN,NAN
2014,12,7,52.19109766,9.642424107,11.30803882,NAN,NAN,NAN,NAN,1034.812742,1.767794,NAN,-5.351882845,NAN,NAN
2014,12,8,135.4765743,4.398238459,6.935049753,NAN,NAN,NAN,NAN,1026.222894,3.131495025,NAN,-10.77698745,NAN,NAN
2014,12,9,210.3890772,4.156180817,5.68893685,NAN,NAN,NAN,NAN,1018.628035,4.044902524,NAN,-1.377542373,NAN,NAN
2014,12,10,297.5750047,10.38802109,12.25396536,NAN,NAN,NAN,NAN,1019.691056,1.572168148,NAN,-1.921888412,NAN,NAN
2014,12,11,290.5374878,11.63110033,13.72494525,NAN,NAN,NAN,NAN,1015.495575,0.327851865,NAN,-5.138912134,NAN,NAN
2014,12,12,276.8852947,8.893613145,10.50627615,NAN,NAN,NAN,NAN,1019.950759,1.077023187,NAN,-3.072916667,NAN,NAN
2014,12,13,236.0382576,6.086401516,7.661647728,NAN,NAN,NAN,NAN,1020.57893,0.947025709,NAN,-1.731666667,NAN,NAN
2014,12,14,248.8083333,4.59875,5.569166667,NAN,NAN,NAN,NAN,1016.77202,5.069211498,NAN,3.372083333,NAN,NAN
2014,12,15,132.4566929,1.749606299,2.524409449,NAN,NAN,NAN,NAN,1016.897651,6.404109268,NAN,3.947881356,NAN,NAN
2014,12,16,174.1201923,2.338461538,4.688461538,NAN,NAN,NAN,NAN,1007.876255,7.612141074,NAN,4.573221757,NAN,NAN
2014,12,17,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1014.583328,3.039970987,NAN,-0.848085106,NAN,NAN
2014,12,18,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1020.708687,-0.138983051,NAN,-5.169491525,NAN,NAN
2014,12,19,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1022.101933,-0.316943826,NAN,-4.754811715,NAN,NAN
2014,12,20,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1024.750417,-0.726134752,NAN,-7.145378151,NAN,NAN
2014,12,21,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1025.009066,-0.265090716,NAN,-6.548953975,NAN,NAN
2014,12,22,123.521327,1.014691943,2.138862559,NAN,NAN,NAN,NAN,1018.940789,0.686105226,NAN,-5.121666667,NAN,NAN
2014,12,23,151.3389121,2.329288703,5.391631799,NAN,NAN,NAN,NAN,1010.222673,7.007119414,NAN,2.815966387,NAN,NAN
2014,12,24,161.8284519,1.764853556,4.159414226,NAN,NAN,NAN,NAN,1001.544846,12.17440694,NAN,9.637656904,NAN,NAN
2014,12,25,245.7125,8.83125,11.71416667,NAN,NAN,NAN,NAN,1007.282737,4.742133723,NAN,-0.233613445,NAN,NAN
2014,12,26,200.5274262,2.98185654,5.380168776,NAN,NAN,NAN,NAN,1020.918355,4.90792726,NAN,-1.575949367,NAN,NAN
2014,12,27,202.2380364,5.290755892,7.88533498,NAN,NAN,NAN,NAN,1018.845636,9.11581733,NAN,0.199152542,NAN,NAN
2014,12,28,261.0632911,5.672995781,6.997046414,NAN,NAN,NAN,NAN,1016.50224,4.367863475,NAN,1.299578059,NAN,NAN
2014,12,29,303.8312236,4.91350211,6.059915612,NAN,NAN,NAN,NAN,1023.177909,0.301826923,NAN,-6.331223629,NAN,NAN
2014,12,30,248.3459916,5.565822785,7.145991561,NAN,NAN,NAN,NAN,1029.626839,-2.811603538,NAN,-10.14728033,NAN,NAN
2014,12,31,247.4244048,10.47794643,13.2839881,NAN,NAN,NAN,NAN,1028.300702,-5.343125,NAN,-13.995,NAN,NAN
2015,1,1,234.3479777,11.04601611,14.43967922,NAN,NAN,NAN,NAN,1017.416649,-3.71149376,NAN,-15.0083682,NAN,NAN
2015,1,2,247.0553904,8.351761771,10.02953245,NAN,NAN,NAN,NAN,1021.953526,-0.675025372,NAN,-8.253556485,NAN,NAN
2015,1,3,136.096678,2.691711712,4.216722973,NAN,NAN,NAN,NAN,1019.947957,1.628344289,NAN,-2.81350211,NAN,NAN
2015,1,4,234.9291667,8.398750002,10.05458334,NAN,NAN,NAN,NAN,1006.172373,7.4502613,NAN,5.1275,NAN,NAN
2015,1,5,265.6125,12.816875,15.8275,NAN,NAN,NAN,NAN,1025.941755,-6.359133136,NAN,-11.32217573,NAN,NAN
2015,1,6,220.7238494,4.69539749,7.208368201,NAN,NAN,NAN,NAN,1024.726845,-10.32592355,NAN,-16.041841,NAN,NAN
2015,1,7,284.5378151,12.1302521,15.69411765,NAN,NAN,NAN,NAN,1021.943685,-9.863089149,NAN,-16.30818966,NAN,NAN
2015,1,8,237.41841,7.348535565,10.88242678,NAN,NAN,NAN,NAN,1028.054757,-12.88567897,NAN,-21.5623431,NAN,NAN
2015,1,9,232.9666667,8.767083333,12.70333333,NAN,NAN,NAN,NAN,1014.510359,-8.584568451,NAN,-14.08559322,NAN,NAN
2015,1,10,220.9539749,5.627615063,8.821757322,NAN,NAN,NAN,NAN,1028.823217,-13.12136481,NAN,-21.6639485,NAN,NAN
