#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 09 18 20 50 331  8.3  9.8  0.97  3.70  3.69 999 1019.1  14.5  16.9 999.0 99.0 99.00
2010 09 18 21 50 346  7.1  8.2  1.13  4.35  3.89 999 1019.2  14.3  16.9 999.0 99.0 99.00
2010 09 18 22 50 358  6.4  7.7  0.90  4.55  3.75 999 1019.5  14.5  16.8 999.0 99.0 99.00
2010 09 18 23 50 356  4.4  5.4  0.85  5.26  3.85 999 1020.4  14.6  16.8 999.0 99.0 99.00
2010 09 19 00 50 347  3.7  4.9  0.78  5.26  3.92 999 1020.8  15.0  16.8 999.0 99.0 99.00
2010 09 19 01 50 338  5.1  6.2  0.76  4.55  3.95 999 1021.2  15.1  16.8 999.0 99.0 99.00
2010 09 19 02 50 346  5.8  7.5  0.86  5.00  3.98 999 1021.4  15.2  16.8 999.0 99.0 99.00
2010 09 19 03 50 340  6.8  8.7  0.77  5.00  3.80 999 1021.7  15.0  16.8 999.0 99.0 99.00
2010 09 19 04 50 332  6.9  8.3  0.80  4.76  3.78 999 1022.2  14.6  16.8 999.0 99.0 99.00
2010 09 19 05 50 355  6.6  7.9  0.79  5.26  3.71 999 1022.3  14.2  16.8 999.0 99.0 99.00
2010 09 19 06 50 353  5.8  7.7  0.87  5.00  3.93 999 1022.5  13.9  16.8 999.0 99.0 99.00
2010 09 19 07 50 351  6.1  7.4  0.84  5.00  3.85 999 1022.7  14.1  16.8 999.0 99.0 99.00
2010 09 19 08 50   6  6.7  8.0  0.84  4.76  3.76 999 1022.6  13.8  16.7 999.0 99.0 99.00
2010 09 19 09 50   9  5.9  7.4  0.83  4.55  3.66 999 1022.6  13.5  16.7 999.0 99.0 99.00
2010 09 19 10 50  26  4.6  6.4  0.72  4.35  3.67 999 1022.9  13.3  16.7 999.0 99.0 99.00
2010 09 19 11 50  26  4.1  5.3  0.68  4.17  3.59 999 1023.5  13.4  16.7 999.0 99.0 99.00
2010 09 19 12 50  19  2.3  3.3  0.56  4.17  3.57 999 1023.8  13.6  16.7 999.0 99.0 99.00
2010 09 19 13 50  19  2.7  3.8  0.50  4.17  3.49 999 1023.6  13.4  16.8 999.0 99.0 99.00
2010 09 19 14 50  12  1.8  2.8  0.46  4.35  3.39 999 1023.9  13.5  16.9 999.0 99.0 99.00
2010 09 19 15 50 346  1.3  2.1  0.43  4.35  3.38 999 1023.9  13.6  17.0 999.0 99.0 99.00
2010 09 19 16 50 280  1.3  2.0  0.38  4.17  3.35 999 1024.2  13.8  17.2 999.0 99.0 99.00
2010 09 19 17 50 264  1.2  2.3  0.33  3.85  3.25 999 1023.7  14.1  17.4 999.0 99.0 99.00
2010 09 19 18 50 286  0.8  1.6  0.30  3.70  3.21 999 1023.2  14.7  17.7 999.0 99.0 99.00
2010 09 19 19 50 328  0.2  0.5  0.24 99.00  3.10 999 1022.8  14.5  18.1 999.0 99.0 99.00
2010 09 19 20 50  65  0.6  0.9  0.22 99.00  3.01 999 1022.3  14.5  18.4 999.0 99.0 99.00
2010 09 19 21 50 123  0.8  1.2  0.18 99.00  2.97 999 1022.4  14.5  18.2 999.0 99.0 99.00
2010 09 19 22 50 103  2.2  2.9  0.15 99.00  2.88 999 1022.0  14.4  18.2 999.0 99.0 99.00
2010 09 19 23 50 101  1.6  2.4  0.13 99.00  2.87 999 1022.1  14.4  17.8 999.0 99.0 99.00
2010 09 20 00 50  55  2.4  3.0  0.10 99.00  2.82 999 1022.4  14.4  17.6 999.0 99.0 99.00
2010 09 20 01 50  43  3.4  4.0  0.10 99.00  2.79 999 1022.4  14.4  17.4 999.0 99.0 99.00
2010 09 20 02 50  31  2.6  3.6  0.07 99.00  2.71 999 1022.6  14.3  17.4 999.0 99.0 99.00
2010 09 20 03 50   6  2.4  3.1  0.07 99.00  2.72 999 1022.8  14.4  17.3 999.0 99.0 99.00
2010 09 20 04 50 344  3.2  4.2  0.06 99.00  2.64 999 1022.5  14.6  17.2 999.0 99.0 99.00
2010 09 20 05 50 349  5.9  7.0 99.00 99.00 99.00 999 1022.1  14.9  17.2 999.0 99.0 99.00
2010 09 20 06 50 347  5.9  7.0  0.34  2.74  2.59 999 1021.9  14.6  17.2 999.0 99.0 99.00
2010 09 20 07 50 352  5.4  6.4  0.43  2.94  2.77 999 1022.0  14.3  17.1 999.0 99.0 99.00
2010 09 20 08 50 345  5.6  6.8  0.43  3.13  2.82 999 1022.3  14.1  17.1 999.0 99.0 99.00
2010 09 20 09 50 348  5.7  7.1  0.47  3.33  2.98 999 1022.5  14.0  17.1 999.0 99.0 99.00
2010 09 20 10 50   5  4.2  5.4  0.45  3.45  3.02 999 1023.0  13.6  17.0 999.0 99.0 99.00
2010 09 20 11 50 350  3.7  5.2  0.43  3.45  3.10 999 1023.3  13.5  17.0 999.0 99.0 99.00
2010 09 20 12 50 340  2.4  4.0  0.48  3.57  3.31 999 1023.5  13.5  17.0 999.0 99.0 99.00
2010 09 20 13 50 325  2.6  3.5  0.60  4.35  3.62 999 1023.8  13.3  17.0 999.0 99.0 99.00
2010 09 20 14 50 317  3.1  4.4  0.55  4.35  3.59 999 1023.8  13.3  17.0 999.0 99.0 99.00
2010 09 20 15 50 329  2.6  3.8  0.52  4.55  3.63 999 1023.9  13.4  17.1 999.0 99.0 99.00
2010 09 20 16 50 355  1.4  2.5  0.40  4.00  3.43 999 1023.4  13.4  17.3 999.0 99.0 99.00
2010 09 20 17 50 316  0.9  1.4  0.41  4.00  3.43 999 1023.1  13.6  17.5 999.0 99.0 99.00
2010 09 20 18 50 345  1.1  2.1  0.31  4.00  3.33 999 1022.4  13.7  17.7 999.0 99.0 99.00
2010 09 20 19 50  23  0.7  1.3  0.29  4.00  3.14 999 1021.9  13.8  17.9 999.0 99.0 99.00
2010 09 20 20 50   3  1.0  1.6  0.25  3.57  3.11 999 1021.7  14.0  17.9 999.0 99.0 99.00
2010 09 20 21 50 108  1.5  2.3  0.22 99.00  3.18 999 1021.1  13.9  17.9 999.0 99.0 99.00
2010 09 20 22 50 120  3.3  4.3  0.21 99.00  3.12 999 1020.5  14.1  17.6 999.0 99.0 99.00
2010 09 20 23 50 111  3.5  4.7  0.17 99.00  3.13 999 1019.9  14.4  17.4 999.0 99.0 99.00
2010 09 21 00 50 117  4.6  5.7  0.14 99.00  2.87 999 1019.6  14.7  17.2 999.0 99.0 99.00
2010 09 21 01 50 140  5.1  6.0  0.19 99.00  2.42 999 1019.2  15.1  17.1 999.0 99.0 99.00
2010 09 21 02 50 145  6.7  7.8  0.31  2.60  2.51 999 1018.9  15.8  17.0 999.0 99.0 99.00
2010 09 21 03 50 148  7.4  8.7  0.45  2.86  2.75 999 1018.3  16.3  16.9 999.0 99.0 99.00
2010 09 21 04 50 168  9.0 10.6  0.69  3.45  3.07 999 1017.8  16.6  16.9 999.0 99.0 99.00
2010 09 21 05 50 173  9.9 11.2  0.93  3.70  3.42 999 1016.6  16.8  16.9 999.0 99.0 99.00
2010 09 21 06 50 178 10.5 13.2  1.14  4.55  3.69 999 1015.8  16.8  16.9 999.0 99.0 99.00
2010 09 21 07 50 178 12.7 15.9  1.44  4.76  4.05 999 1014.5  17.2  16.9 999.0 99.0 99.00
2010 09 21 08 50 182 13.2 16.1  1.99  5.56  4.58 999 1013.5  17.3  16.8 999.0 99.0 99.00
2010 09 21 09 50 187 13.5 16.9  2.41  5.88  4.96 999 1013.1  17.3  16.8 999.0 99.0 99.00
2010 09 21 10 50 193 12.7 15.1  2.49  6.25  5.15 999 1012.3  17.4  16.8 999.0 99.0 99.00
2010 09 21 11 50 200 13.0 15.7  2.49  6.67  5.27 999 1011.3  17.5  16.8 999.0 99.0 99.00
2010 09 21 12 50 202 10.9 12.7  1.95  6.67  5.03 999 1011.4  17.6  16.8 999.0 99.0 99.00
2010 09 21 13 50 198 10.0 11.7  2.08  6.67  4.98 999 1011.0  18.0  16.8 999.0 99.0 99.00
2010 09 21 14 50 191  9.0 10.6  1.73  5.88  4.75 999 1010.4  18.4  16.9 999.0 99.0 99.00
2010 09 21 15 50 187  9.8 11.4  1.61  5.88  4.64 999 1009.7  18.7  17.0 999.0 99.0 99.00
2010 09 21 16 50 185  8.6  9.8  1.40  5.88  4.45 999 1009.2  19.3  17.2 999.0 99.0 99.00
2010 09 21 17 50 179  7.4  8.4  1.53  5.88  4.54 999 1008.2  19.2  17.2 999.0 99.0 99.00
2010 09 21 18 50 188  5.6  6.5  1.31  5.88  4.48 999 1007.1  20.2  17.3 999.0 99.0 99.00
2010 09 21 19 50 224  6.7  7.5  1.36  6.25  4.47 999 1006.5  21.6  17.4 999.0 99.0 99.00
2010 09 21 20 50 225  8.3  9.7  1.47  5.00  4.47 999 1006.2  22.3  17.4 999.0 99.0 99.00
2010 09 21 21 50 231  8.9  9.9  1.57  5.56  4.39 999 1006.0  22.5  17.3 999.0 99.0 99.00
2010 09 21 22 50 232  8.2  9.1  1.43  5.00  4.31 999 1006.3  22.1  17.1 999.0 99.0 99.00
2010 09 21 23 50 249  9.0 10.0  1.39  5.00  4.37 999 1007.0  21.7  17.0 999.0 99.0 99.00
2010 09 22 00 50 248  7.4  8.5 99.00 99.00 99.00 999 1007.5  20.3  17.0 999.0 99.0 99.00
2010 09 22 01 50 280  7.1  9.4  1.17  4.76  3.91 999 1008.7  19.7  16.9 999.0 99.0 99.00
2010 09 22 02 50 274  5.4  6.1  0.90  4.76  3.87 999 1008.5  19.0  16.9 999.0 99.0 99.00
2010 09 22 03 50 212  3.3  4.4  0.82  4.55  3.77 999 1009.5  17.9  16.9 999.0 99.0 99.00
2010 09 22 04 50 226  4.9  5.7  0.81  4.00  3.34 999 1010.6  17.9  16.9 999.0 99.0 99.00
2010 09 22 05 50 236  2.6  3.2  0.63  3.85  3.39 999 1010.9  17.5  16.9 999.0 99.0 99.00
2010 09 22 06 50 357  6.7  8.5  0.64  4.00  3.35 999 1010.2  16.0  16.8 999.0 99.0 99.00
2010 09 22 07 50 348  5.5  6.3  0.57  4.00  3.22 999 1010.9  16.3  16.8 999.0 99.0 99.00
2010 09 22 08 50 349  6.0  6.7  0.47  4.00  3.12 999 1011.3  16.6  16.8 999.0 99.0 99.00
2010 09 22 09 50 347  4.8  5.7  0.43  2.74  2.89 999 1012.0  16.5  16.7 999.0 99.0 99.00
2010 09 22 10 50 341  4.6  5.2  0.45  2.94  2.98 999 1013.2  16.3  16.7 999.0 99.0 99.00
2010 09 22 11 50 340  4.2  4.7  0.39  3.23  3.03 999 1014.4  16.3  16.7 999.0 99.0 99.00
2010 09 22 12 50 349  4.4  5.3  0.38  3.57  3.14 999 1014.8  16.2  16.7 999.0 99.0 99.00
2010 09 22 13 50 337  5.4  6.3  0.39  3.57  3.01 999 1015.7  16.0  16.7 999.0 99.0 99.00
2010 09 22 14 50 326  5.4  6.3  0.45  3.45  2.98 999 1016.5  15.8  16.7 999.0 99.0 99.00
2010 09 22 15 50 340  4.2  4.8  0.40  3.33  3.10 999 1016.8  15.7  16.7 999.0 99.0 99.00
2010 09 22 16 50 337  4.6  5.3  0.40  3.57  3.15 999 1017.4  15.6  16.8 999.0 99.0 99.00
2010 09 22 17 50 338  5.0  5.9  0.45  3.45  3.14 999 1017.7  15.4  16.9 999.0 99.0 99.00
2010 09 22 18 50 337  4.1  4.8  0.45  3.57  3.19 999 1018.0  15.3  17.0 999.0 99.0 99.00
2010 09 22 19 50 351  3.7  4.4  0.48  3.70  3.27 999 1018.3  15.4  17.0 999.0 99.0 99.00
2010 09 22 20 50 347  2.3  2.9  0.46  4.00  3.36 999 1018.7  15.7  17.1 999.0 99.0 99.00
2010 09 22 21 50  28  1.8  2.4  0.40  4.17  3.40 999 1018.5  15.7  17.2 999.0 99.0 99.00
2010 09 22 22 50   9  2.9  3.6  0.36  4.17  3.34 999 1019.0  15.8  17.1 999.0 99.0 99.00
2010 09 22 23 50 360  4.3  5.1  0.32  4.00  3.27 999 1020.0  15.6  17.1 999.0 99.0 99.00
2010 09 23 00 50  15  3.4  4.1  0.32  4.00  3.12 999 1020.1  15.5  17.0 999.0 99.0 99.00
2010 09 23 01 50  28  3.9  4.8  0.28  2.94  3.08 999 1020.3  15.7  16.9 999.0 99.0 99.00
2010 09 23 02 50  60  3.0  3.6  0.25  3.33  3.11 999 1020.4  15.7  16.9 999.0 99.0 99.00
2010 09 23 03 50  60  4.4  5.0  0.24 99.00  3.09 999 1020.2  15.8  16.9 999.0 99.0 99.00
2010 09 23 04 50  84  4.0  4.7  0.22 99.00  3.11 999 1019.6  15.9  16.8 999.0 99.0 99.00
2010 09 23 05 50  95  3.8  4.3  0.21 99.00  3.02 999 1020.2  16.0  16.8 999.0 99.0 99.00
2010 09 23 06 50 123  4.3  5.1  0.22 99.00  3.15 999 1019.7  16.2  16.8 999.0 99.0 99.00
2010 09 23 07 50 141  3.2  4.0  0.22 99.00  2.95 999 1021.0  16.3  16.8 999.0 99.0 99.00
2010 09 23 08 50 148  4.3  4.9  0.23 99.00  2.85 999 1020.2  16.4  16.8 999.0 99.0 99.00
2010 09 23 09 50 159  4.5  5.6  0.25  3.85  2.80 999 1020.4  16.5  16.8 999.0 99.0 99.00
2010 09 23 10 50 164  6.5  7.4  0.31  2.47  2.69 999 1019.7  16.8  16.7 999.0 99.0 99.00
2010 09 23 11 50 156  5.7  6.6  0.42  2.94  2.79 999 1019.6  16.5  16.7 999.0 99.0 99.00
2010 09 23 12 50 158  6.9  8.3  0.45  3.13  2.87 999 1019.3  16.8  16.7 999.0 99.0 99.00
2010 09 23 13 50 146  7.1  8.5  0.62  3.45  3.12 999 1018.7  16.7  16.8 999.0 99.0 99.00
2010 09 23 14 50 153  8.3 10.0  0.70  3.57  3.30 999 1017.8  16.9  16.8 999.0 99.0 99.00
2010 09 23 15 50 155  8.1  9.5  0.91  4.17  3.61 999 1016.8  16.9  16.8 999.0 99.0 99.00
2010 09 23 16 50 166  8.6  9.9  1.02  4.76  3.80 999 1015.9  17.2  16.8 999.0 99.0 99.00
2010 09 23 17 50 161  8.3  9.8  1.22  5.26  4.09 999 1014.5  17.6  16.8 999.0 99.0 99.00
2010 09 23 18 50 165  8.9 10.8  1.17  5.00  4.03 999 1012.9  18.6  16.9 999.0 99.0 99.00
2010 09 23 19 50 179  7.5  8.8  1.23  4.76  4.07 999 1012.7  19.5  17.1 999.0 99.0 99.00
2010 09 23 20 50 173  7.5  8.7  1.15  5.00  4.04 999 1011.8  19.7  17.2 999.0 99.0 99.00
2010 09 23 21 50 179  7.4  8.2  1.22  5.00  4.21 999 1010.9  19.6  17.2 999.0 99.0 99.00
2010 09 23 22 50 184  9.4 10.7  1.16  4.76  3.98 999 1010.1  20.4  17.3 999.0 99.0 99.00
2010 09 23 23 50 184  8.3  9.9  1.17  4.55  3.95 999 1010.0  20.1  17.2 999.0 99.0 99.00
2010 09 24 00 50 184  8.4  9.8  1.13  5.00  4.01 999 1009.9  20.5  17.2 999.0 99.0 99.00
2010 09 24 01 50 178  9.9 11.2  1.15  4.76  3.89 999 1009.7  20.1  17.2 999.0 99.0 99.00
2010 09 24 02 50 181 10.0 11.3  1.17  4.76  3.90 999 1009.3  19.8  17.2 999.0 99.0 99.00
2010 09 24 03 50 184  9.4 10.9  1.17  4.55  3.94 999 1008.9  19.8  17.2 999.0 99.0 99.00
2010 09 24 04 50 180  8.0  9.3  1.20  5.00  4.09 999 1008.4  19.9  17.2 999.0 99.0 99.00
2010 09 24 05 50 180  7.9  8.9  1.05  5.00  3.88 999 1008.0  19.9  17.3 999.0 99.0 99.00
2010 09 24 06 50 182  8.2  9.3  1.00  4.76  3.88 999 1007.3  20.3  17.3 999.0 99.0 99.00
2010 09 24 07 50 190  8.4  9.4  1.00  4.76  3.87 999 1006.7  20.7  17.3 999.0 99.0 99.00
2010 09 24 08 50 186  7.8  8.9  1.02  5.00  3.77 999 1006.0  20.5  17.3 999.0 99.0 99.00
2010 09 24 09 50 187  8.8 10.1  1.10  4.76  3.89 999 1005.3  20.5  17.3 999.0 99.0 99.00
2010 09 24 10 50 185  8.9 10.7  1.20  4.55  3.98 999 1004.9  20.2  17.3 999.0 99.0 99.00
2010 09 24 11 50 192  9.4 10.6  1.29  4.76  4.13 999 1004.4  20.9  17.4 999.0 99.0 99.00
2010 09 24 12 50 193  9.2 10.4  1.35  5.26  4.15 999 1003.9  20.8  17.4 999.0 99.0 99.00
2010 09 24 13 50 203  9.9 12.7  1.54  4.76  4.20 999 1003.5  21.8  17.4 999.0 99.0 99.00
2010 09 24 14 50 213 10.8 12.9  1.73  5.00  4.41 999 1002.6  22.7  17.4 999.0 99.0 99.00
2010 09 24 15 50 214  9.5 11.4  1.91  5.56  4.57 999 1002.4  22.0  17.3 999.0 99.0 99.00
2010 09 24 16 50 247  8.2  9.4  1.71  5.56  4.49 999 1002.8  20.1  17.4 999.0 99.0 99.00
2010 09 24 17 50 235 11.7 14.1  1.60  5.56  4.49 999 1002.3  21.4  17.4 999.0 99.0 99.00
2010 09 24 18 50 235  9.7 11.7  1.70  5.26  4.53 999 1001.8  21.0  17.4 999.0 99.0 99.00
2010 09 24 19 50 243 11.1 14.0  1.73  5.56  4.53 999 1001.6  20.7  17.5 999.0 99.0 99.00
2010 09 24 20 50 249 15.1 18.0  2.22  6.25  4.69 999 1002.1  19.3  17.4 999.0 99.0 99.00
2010 09 24 21 50 247 16.3 21.2  2.81  6.67  5.28 999 1003.4  17.5  17.4 999.0 99.0 99.00
2010 09 24 22 50 251 15.4 19.3  2.78  7.14  5.33 999 1004.6  16.7  17.3 999.0 99.0 99.00
2010 09 24 23 50 248 15.1 18.3  2.93  7.14  5.46 999 1005.2  16.6  17.2 999.0 99.0 99.00
2010 09 25 00 50 257 14.4 17.9  2.94  6.67  5.32 999 1005.8  16.6  17.1 999.0 99.0 99.00
2010 09 25 01 50 258 13.9 17.9  2.72  6.67  5.27 999 1006.4  16.2  17.0 999.0 99.0 99.00
2010 09 25 02 50 264 12.7 16.1  2.28  7.14  5.06 999 1006.8  15.7  17.0 999.0 99.0 99.00
2010 09 25 03 50 260 13.9 16.8  2.42  6.67  5.12 999 1006.8  15.5  16.8 999.0 99.0 99.00
2010 09 25 04 50 258 13.3 15.9  2.44  6.67  5.28 999 1006.9  15.0  16.7 999.0 99.0 99.00
2010 09 25 05 50 260 13.2 17.4  2.18  6.67  5.04 999 1006.9  14.9  16.7 999.0 99.0 99.00
2010 09 25 06 50 250 12.7 15.1  2.32  5.88  5.14 999 1007.2  14.1  16.6 999.0 99.0 99.00
2010 09 25 07 50 256 13.4 16.5  2.13  6.25  4.97 999 1007.0  13.9  16.5 999.0 99.0 99.00
2010 09 25 08 50 264 13.2 15.9  2.15  6.25  4.98 999 1007.5  13.8  16.4 999.0 99.0 99.00
2010 09 25 09 50 266 12.6 16.5  2.15  6.67  4.97 999 1008.1  13.3  16.3 999.0 99.0 99.00
2010 09 25 10 50 275 13.1 15.9  2.03  6.25  4.82 999 1008.6  12.9  16.3 999.0 99.0 99.00
2010 09 25 11 50 277 12.3 15.2  1.91  6.25  4.68 999 1009.2  12.7  16.2 999.0 99.0 99.00
2010 09 25 12 50 278 11.1 13.6  2.04  5.88  4.73 999 1010.2  12.6  16.1 999.0 99.0 99.00
2010 09 25 13 50 286 10.6 13.0  2.01  6.25  4.79 999 1011.3  12.4  16.1 999.0 99.0 99.00
2010 09 25 14 50 297 10.6 12.9  2.09  5.88  4.95 999 1012.0  12.1  16.1 999.0 99.0 99.00
2010 09 25 15 50 300 11.2 13.3  2.18  5.88  5.03 999 1012.7  11.9  16.1 999.0 99.0 99.00
2010 09 25 16 50 315 11.2 13.3  2.12  6.25  4.90 999 1013.0  11.1  16.2 999.0 99.0 99.00
2010 09 25 17 50 305 10.2 12.5  1.91  5.56  4.78 999 1013.8  11.1  16.2 999.0 99.0 99.00
2010 09 25 18 50 308 10.3 12.4  1.65  5.00  4.61 999 1014.4  11.4  16.2 999.0 99.0 99.00
2010 09 25 19 50 308  9.6 11.8  1.67  6.25  4.60 999 1015.0  11.1  16.3 999.0 99.0 99.00
2010 09 25 20 50 309  9.9 12.5  1.61  5.88  4.50 999 1015.3  11.3  16.3 999.0 99.0 99.00
2010 09 25 21 50 321  9.4 11.6  1.46  5.88  4.33 999 1015.8  11.3  16.3 999.0 99.0 99.00
2010 09 25 22 50 345  6.9  8.8  1.43  5.88  4.33 999 1016.3  10.5  16.2 999.0 99.0 99.00
2010 09 25 23 50 326  9.2 10.9  1.46  5.56  4.42 999 1016.7  11.3  16.2 999.0 99.0 99.00
2010 09 26 00 50 320  9.9 12.6  1.35  5.88  4.36 999 1017.1  11.2  16.2 999.0 99.0 99.00
2010 09 26 01 50 337  7.8  9.3  1.40  5.56  4.44 999 1017.6  11.3  16.1 999.0 99.0 99.00
2010 09 26 02 50 353  8.3 10.3  1.38  5.56  4.34 999 1017.5  11.0  16.1 999.0 99.0 99.00
2010 09 26 03 50 348  8.1  9.7  1.30  5.88  4.39 999 1017.5  11.1  16.1 999.0 99.0 99.00
2010 09 26 04 50 346  7.4  9.1  1.40  5.26  4.49 999 1017.8  11.3  16.0 999.0 99.0 99.00
2010 09 26 05 50 354  7.7  9.4  1.33  5.88  4.38 999 1017.7  11.3  16.0 999.0 99.0 99.00
2010 09 26 06 50   3  9.3 11.8  1.49  5.88  4.57 999 1017.3  11.2  16.0 999.0 99.0 99.00
2010 09 26 07 50   8  9.1 11.0  1.56  6.25  4.72 999 1016.7  11.5  16.0 999.0 99.0 99.00
2010 09 26 08 50  14  7.9  9.3  1.68  6.25  4.64 999 1017.0  11.1  16.0 999.0 99.0 99.00
2010 09 26 09 50   5  8.3 10.3  1.59  6.25  4.61 999 1017.3  10.9  15.9 999.0 99.0 99.00
2010 09 26 10 50 354  7.8 10.2  1.58  6.25  4.67 999 1018.0  11.1  16.0 999.0 99.0 99.00
2010 09 26 11 50 356  8.1  9.8  1.64  6.25  4.64 999 1018.4  11.6  16.0 999.0 99.0 99.00
2010 09 26 12 50 357  7.8  9.9  1.39  6.25  4.50 999 1018.8  11.7  16.1 999.0 99.0 99.00
2010 09 26 13 50 340  6.8  8.6  1.36  6.25  4.43 999 1019.2  10.8  16.2 999.0 99.0 99.00
2010 09 26 14 50  14  7.4  9.0  1.25  5.88  4.25 999 1019.5  11.5  16.2 999.0 99.0 99.00
2010 09 26 15 50 352  6.4  8.4  1.06  5.88  4.23 999 1020.1  11.2  16.3 999.0 99.0 99.00
2010 09 26 16 50 357  7.0  8.4  0.95  5.00  4.00 999 1020.2  11.0  16.4 999.0 99.0 99.00
2010 09 26 17 50  15  5.0  6.3  0.93  5.56  4.03 999 1020.3  11.1  16.4 999.0 99.0 99.00
2010 09 26 18 50 324  4.5  5.7  0.82  5.26  4.06 999 1019.9  10.9  16.5 999.0 99.0 99.00
2010 09 26 19 50 336  5.9  7.7  0.82  5.26  3.92 999 1019.5  11.8  16.5 999.0 99.0 99.00
2010 09 26 20 50 348  6.3  7.5  0.85  5.00  3.84 999 1019.5  11.3  16.6 999.0 99.0 99.00
2010 09 26 21 50 337  6.3  7.6  0.81  5.00  3.92 999 1019.0  12.2  16.6 999.0 99.0 99.00
2010 09 26 22 50 352  4.0  4.9  0.74  4.35  3.69 999 1019.4  12.5  16.6 999.0 99.0 99.00
2010 09 26 23 50  26  4.6  5.8  0.66  4.55  3.68 999 1019.5  12.5  16.6 999.0 99.0 99.00
2010 09 27 00 50  12  3.4  4.6  0.69  4.55  3.61 999 1019.9  12.4  16.6 999.0 99.0 99.00
2010 09 27 01 50   4  3.9  4.5  0.65  4.55  3.68 999 1019.6  12.7  16.6 999.0 99.0 99.00
2010 09 27 02 50 100  0.8  3.7  0.60  4.35  3.59 999 1019.5  13.4  16.5 999.0 99.0 99.00
2010 09 27 03 50 176  4.1  5.0  0.56  4.35  3.45 999 1019.3  12.5  16.5 999.0 99.0 99.00
2010 09 27 04 50  86  2.2  3.0  0.63  4.35  3.60 999 1018.6  13.2  16.5 999.0 99.0 99.00
2010 09 27 05 50 107  1.5  2.2  0.54  4.35  3.50 999 1018.5  13.1  16.5 999.0 99.0 99.00
2010 09 27 06 50  51  0.2  0.7  0.48  4.00  3.45 999 1018.2  13.2  16.6 999.0 99.0 99.00
2010 09 27 07 50 262  0.6  1.3  0.43  3.85  3.36 999 1018.0  13.4  16.6 999.0 99.0 99.00
2010 09 27 08 50 307  1.2  2.0  0.38  3.85  3.27 999 1017.7  13.4  16.6 999.0 99.0 99.00
2010 09 27 09 50 332  0.5  1.1  0.32  3.45  3.18 999 1017.5  13.6  16.6 999.0 99.0 99.00
2010 09 27 10 50 233  1.1  1.7  0.27  3.57  3.04 999 1017.6  13.8  16.6 999.0 99.0 99.00
2010 09 27 11 50 315  2.4  3.1  0.21 99.00  2.90 999 1017.2  13.6  16.6 999.0 99.0 99.00
2010 09 27 12 50 328  2.2  2.9  0.19 99.00  2.79 999 1016.8  13.7  16.6 999.0 99.0 99.00
2010 09 27 13 50 352  2.6  3.5  0.19 99.00  2.79 999 1016.5  13.8  16.7 999.0 99.0 99.00
2010 09 27 14 50 349  1.4  1.9  0.37  3.45  3.16 999 1016.1  13.9  16.7 999.0 99.0 99.00
2010 09 27 15 50 320  1.8  2.3  0.33  3.70  3.10 999 1015.8  13.9  16.7 999.0 99.0 99.00
2010 09 27 16 50 329  1.9  3.3  0.29  3.23  3.01 999 1014.9  14.1  16.7 999.0 99.0 99.00
2010 09 27 17 50 337  3.1  3.8  0.28  3.33  2.93 999 1014.2  14.2  16.8 999.0 99.0 99.00
2010 09 27 18 50 354  1.8  2.4  0.28  3.23  2.93 999 1013.5  14.3  16.9 999.0 99.0 99.00
2010 09 27 19 50 332  1.4  2.1  0.32  3.13  2.95 999 1012.9  14.5  16.9 999.0 99.0 99.00
2010 09 27 20 50 342  4.1  4.9  0.24 99.00  2.86 999 1011.8  14.4  16.9 999.0 99.0 99.00
2010 09 27 21 50 352  4.0  5.1  0.19 99.00  2.76 999 1011.3  14.5  16.8 999.0 99.0 99.00
2010 09 27 22 50   7  5.9  6.7  0.21 99.00  2.73 999 1010.4  14.7  16.8 999.0 99.0 99.00
2010 09 27 23 50  12  5.5  6.4  0.31  2.35  2.56 999 1010.3  14.7  16.7 999.0 99.0 99.00
2010 09 28 00 50   6  5.5  6.9  0.39  2.94  2.72 999 1010.2  14.5  16.7 999.0 99.0 99.00
2010 09 28 01 50 355  5.4  6.4  0.43  3.03  2.95 999 1010.0  14.6  16.7 999.0 99.0 99.00
2010 09 28 02 50   6  4.7  5.6  0.52  3.70  3.11 999 1009.1  14.4  16.7 999.0 99.0 99.00
2010 09 28 03 50 358  4.6  5.5  0.49  3.85  3.14 999 1008.8  14.2  16.7 999.0 99.0 99.00
2010 09 28 04 50   7  7.3  8.4  0.46  3.45  3.05 999 1007.7  13.6  16.7 999.0 99.0 99.00
2010 09 28 05 50 353  7.8  9.0  0.62  3.45  3.02 999 1007.0  13.5  16.7 999.0 99.0 99.00
2010 09 28 06 50 359  8.5 10.3  0.66  3.57  3.15 999 1006.2  13.5  16.7 999.0 99.0 99.00
2010 09 28 07 50   9  8.1  9.3  0.78  3.85  3.29 999 1005.5  13.7  16.7 999.0 99.0 99.00
2010 09 28 08 50  18  7.4  9.1  0.73  3.85  3.37 999 1005.3  13.8  16.7 999.0 99.0 99.00
2010 09 28 09 50   3  7.7  9.6  0.84  4.00  3.57 999 1004.7  13.8  16.7 999.0 99.0 99.00
2010 09 28 10 50   8  9.9 11.8 99.00 99.00 99.00 999 1003.9  14.0  16.6 999.0 99.0 99.00
