Year,Month,Day,Inflow volume [m3 d-1], Inflow temperature [°C], *Suspended sediment concentration [mg m-3]," *Orthophosphate, water, filtered, as phosphorus [mg m-3]"," *Phosphorus, water, unfiltered, as phosphorus [mg m-3]"," *Phosphorus, water, filtered, as phosphorus [mg m-3]"," *Orthophosphate, water, filtered, as PO4 [mg m-3]", Inflow concentration of chlorophyll-a (Chla-P) [mg m-3], Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3], Inflow concentration of O2 [mg m-3], Inflow concentration of NH4 [mg m-3], Inflow concentration of NO3 [mg m-3], Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3], Inflow concentration of Ca2+ [mg m-3], Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3], Inflow concentration of aluminum (Al3+) [mg m-3], Inflow concentration of dissolved silica [mg m-3]," *Iron, suspended sediment, recoverable [mg m-3]"," *Iron, water, unfiltered, recoverable [mg m-3]"," *Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
2013,7,8,540693.1957,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,9,4624027.782,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,10,10520274.85,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,11,11939288.66,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,12,2385411.157,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,13,890553.4987,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,14,513780.8647,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,15,379219.2096,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,16,308268.5188,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,17,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,18,278909.6122,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,19,232424.6769,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,20,790243.9014,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,21,995756.2472,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,22,687487.7284,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,23,516227.4402,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,24,459956.2026,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,25,303375.3677,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,26,215298.648,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,27,210405.497,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,28,247104.1301,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,29,296035.6411,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,30,210405.497,,,,,,,,,,,,,,,,,,,,,,,,
2013,7,31,178600.0149,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,1,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,2,159027.4105,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,3,232424.6769,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,4,327841.1232,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,5,249550.7057,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,6,161473.986,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,7,171260.2882,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,8,1717496.033,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,9,836728.8367,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,10,352306.8786,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,11,222638.3747,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,12,163920.5616,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,13,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,14,119882.2018,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,15,107649.324,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,16,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,17,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,18,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,19,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,20,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,21,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,22,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,23,122328.7773,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,24,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,25,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,26,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,27,3743260.585,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,28,3229479.721,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,29,577391.8289,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,30,298482.2166,,,,,,,,,,,,,,,,,,,,,,,,
2013,8,31,207958.9214,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,1,159027.4105,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,2,205512.3459,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,3,286249.3389,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,4,193279.4681,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,5,134561.655,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,6,110095.8996,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,7,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,8,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,9,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,10,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,11,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,12,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,13,694827.4551,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,14,472189.0804,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,15,234871.2524,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,16,168813.7127,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,17,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,18,110095.8996,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,19,92969.87075,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,20,105202.7485,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,21,4893151.092,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,22,3082685.188,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,23,645895.9441,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,24,335180.8498,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,25,237317.828,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,26,188386.317,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,27,151687.6839,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,28,134561.655,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,29,124775.3528,,,,,,,,,,,,,,,,,,,,,,,,
2013,9,30,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,1,124775.3528,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,2,112542.4751,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,3,110095.8996,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,4,129668.5039,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,5,347413.7275,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,6,423257.5695,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,7,6067507.354,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,8,1790893.3,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,9,548032.9223,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,10,322947.9721,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,11,249550.7057,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,12,207958.9214,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,13,176153.4393,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,14,159027.4105,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,15,149241.1083,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,16,538246.6201,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,17,2001298.797,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,18,890553.4987,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,19,577391.8289,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,20,807369.9302,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,21,479528.807,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,22,420810.9939,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,23,396345.2385,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,24,423257.5695,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,25,435490.4472,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,26,437937.0227,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,27,330287.6987,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,28,278909.6122,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,29,232424.6769,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,30,207958.9214,,,,,,,,,,,,,,,,,,,,,,,,
2013,10,31,239764.4035,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,1,2446575.546,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,2,1308917.917,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,3,834282.2612,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,4,535800.0446,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,5,359646.6053,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,6,308268.5188,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,7,1144997.356,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,8,1142550.78,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,9,516227.4402,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,10,376772.6341,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,11,320501.3965,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,12,526013.7424,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,13,631216.4909,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,14,484421.9581,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,15,413471.2673,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,16,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,17,486868.5337,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,18,1612293.285,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,19,826942.5345,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,20,437937.0227,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,21,340074.0009,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,22,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,23,494208.2603,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,24,420810.9939,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,25,308268.5188,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,26,276463.0367,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,27,281356.1878,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,28,291142.49,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,29,259337.0079,,,,,,,,,,,,,,,,,,,,,,,,
2013,11,30,239764.4035,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,1,259337.0079,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,2,283802.7633,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,3,327841.1232,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,4,342520.5764,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,5,325394.5476,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,6,315608.2454,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,7,344967.152,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,8,320501.3965,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,9,281356.1878,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,10,269123.3101,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,11,207958.9214,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,12,173706.8638,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,13,166367.1371,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,14,163920.5616,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,15,159027.4105,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,16,159027.4105,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,17,154134.2594,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,18,156580.8349,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,19,190832.8926,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,20,1225734.349,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,21,10177754.27,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,22,23707317.04,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,23,5749452.533,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,24,1724835.76,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,25,814709.6568,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,26,560265.8,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,27,423257.5695,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,28,366986.3319,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,29,364539.7564,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,30,508887.7136,,,,,,,,,,,,,,,,,,,,,,,,
2013,12,31,401238.3895,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,1,391452.0874,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,2,371879.483,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,3,349860.3031,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,4,364539.7564,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,5,337627.4253,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,6,325394.5476,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,7,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,8,315608.2454,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,9,310715.0943,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,10,364539.7564,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,11,3498603.031,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,12,5773918.289,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,13,1416567.241,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,14,1406780.939,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,15,915019.2542,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,16,489315.1092,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,17,376772.6341,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,18,318054.821,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,19,327841.1232,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,20,283802.7633,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,21,271569.8856,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,22,261783.5834,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,23,249550.7057,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,24,232424.6769,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,25,222638.3747,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,26,215298.648,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,27,207958.9214,,,,,,,,,,,,,,,,,,,,,,,,
2014,1,28,200619.1948,0.2,,,,,,,,,,,,,,,,,,,,,,,
2014,1,29,200619.1948,0.2,,,,,,,,,,,,,,,,,,,,,,,
2014,1,30,193279.4681,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,1,31,217745.2236,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,1,403684.9651,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,2,1932794.681,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,3,2764630.367,0,,,,,,,,,,,,,,,,,,,,,,,
2014,2,4,1445926.148,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,5,1000649.398,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,6,905232.952,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,7,797583.628,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,8,702167.1817,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,9,643449.3686,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,10,604304.1599,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,11,574945.2533,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,12,552926.0734,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,13,538246.6201,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,14,506441.138,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,15,474635.6559,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,16,452616.476,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,17,425704.145,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,18,413471.2673,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,19,398791.814,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,20,902786.3765,0,,,,,,,,,,,,,,,,,,,,,,,
2014,2,21,7388658.149,0,,,,,,,,,,,,,,,,,,,,,,,
2014,2,22,6238767.642,0,,,,,,,,,,,,,,,,,,,,,,,
2014,2,23,4550630.516,0.5,,,,,,,,,,,,,,,,,,,,,,,
2014,2,24,2135860.452,0.5,,,,,,,,,,,,,,,,,,,,,,,
2014,2,25,1027561.729,0.2,,,,,,,,,,,,,,,,,,,,,,,
2014,2,26,655682.2463,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,27,513780.8647,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,2,28,459956.2026,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,3,1,369432.9074,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,3,2,293589.0655,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,3,3,266676.7345,0,,,,,,,,,,,,,,,,,,,,,,,
2014,3,4,251997.2812,0,,,,,,,,,,,,,,,,,,,,,,,
2014,3,5,237317.828,0,,,,,,,,,,,,,,,,,,,,,,,
2014,3,6,220191.7991,0,,,,,,,,,,,,,,,,,,,,,,,
2014,3,7,207958.9214,0,,,,,,,,,,,,,,,,,,,,,,,
2014,3,8,217745.2236,0,,,,,,,,,,,,,,,,,,,,,,,
2014,3,9,249550.7057,0,,,,,,,,,,,,,,,,,,,,,,,
2014,3,10,433043.8716,0.1,,,,,,,,,,,,,,,,,,,,,,,
2014,3,11,2813561.878,1.6,,,,,,,,,,,,,,,,,,,,,,,
2014,3,12,4942082.603,2.1,,,,,,,,,,,,,,,,,,,,,,,
2014,3,13,2935890.655,0.6,,,,,,,,,,,,,,,,,,,,,,,
2014,3,14,1898542.624,1.1,,,,,,,,,,,,,,,,,,,,,,,
2014,3,15,5553726.489,2.6,,,,,,,,,,,,,,,,,,,,,,,
2014,3,16,1991512.494,1.8,,,,,,,,,,,,,,,,,,,,,,,
2014,3,17,900339.8009,0.9,,,,,,,,,,,,,,,,,,,,,,,
2014,3,18,538246.6201,1.7,,,,,,,,,,,,,,,,,,,,,,,
2014,3,19,530906.8935,3.7,,,,,,,,,,,,,,,,,,,,,,,
2014,3,20,1722389.184,4.1,,,,,,,,,,,,,,,,,,,,,,,
2014,3,21,932145.283,3.1,,,,,,,,,,,,,,,,,,,,,,,
2014,3,22,626323.3398,3.8,,,,,,,,,,,,,,,,,,,,,,,
2014,3,23,511334.2891,3.6,,,,,,,,,,,,,,,,,,,,,,,
2014,3,24,381665.7852,2.5,,,,,,,,,,,,,,,,,,,,,,,
2014,3,25,298482.2166,1.9,,,,,,,,,,,,,,,,,,,,,,,
2014,3,26,286249.3389,1.8,,,,,,,,,,,,,,,,,,,,,,,
2014,3,27,303375.3677,1.9,,,,,,,,,,,,,,,,,,,,,,,
2014,3,28,949271.3118,3.3,,,,,,,,,,,,,,,,,,,,,,,
2014,3,29,1071600.089,3.9,,,,,,,,,,,,,,,,,,,,,,,
2014,3,30,1098512.42,,,,,,,,,,,,,,,,,,,,,,,,
2014,3,31,3033753.677,3.9,,,,,,,,,,,,,,,,,,,,,,,
2014,4,1,4770822.315,5.5,,,,,,,,,,,,,,,,,,,,,,,
2014,4,2,1861843.991,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,3,2353605.675,,,,,,,,,,,,,,,,,,,,,,,,
2014,4,4,11939288.66,6.6,,,,,,,,,,,,,,,,,,,,,,,
2014,4,5,5211205.913,7,,,,,,,,,,,,,,,,,,,,,,,
2014,4,6,1629419.314,6.7,,,,,,,,,,,,,,,,,,,,,,,
2014,4,7,1017775.427,7.1,,,,,,,,,,,,,,,,,,,,,,,
2014,4,8,8416219.878,7.3,,,,,,,,,,,,,,,,,,,,,,,
2014,4,9,3620931.808,8.4,,,,,,,,,,,,,,,,,,,,,,,
2014,4,10,1262432.982,9.4,,,,,,,,,,,,,,,,,,,,,,,
2014,4,11,2691233.101,10.8,,,,,,,,,,,,,,,,,,,,,,,
2014,4,12,2446575.546,11.1,,,,,,,,,,,,,,,,,,,,,,,
2014,4,13,1005542.549,12.8,,,,,,,,,,,,,,,,,,,,,,,
2014,4,14,680148.0018,14.1,,,,,,,,,,,,,,,,,,,,,,,
2014,4,15,7731178.725,10.7,,,,,,,,,,,,,,,,,,,,,,,
2014,4,16,3400740.009,8.2,,,,,,,,,,,,,,,,,,,,,,,
2014,4,17,1277112.435,8.8,,,,,,,,,,,,,,,,,,,,,,,
2014,4,18,716846.635,10.7,,,,,,,,,,,,,,,,,,,,,,,
2014,4,19,503994.5625,11.3,,,,,,,,,,,,,,,,,,,,,,,
2014,4,20,396345.2385,11.8,,,,,,,,,,,,,,,,,,,,,,,
2014,4,21,340074.0009,13.4,,,,,,,,,,,,,,,,,,,,,,,
2014,4,22,315608.2454,14.5,,,,,,,,,,,,,,,,,,,,,,,
2014,4,23,330287.6987,12.6,,,,,,,,,,,,,,,,,,,,,,,
2014,4,24,281356.1878,11.5,,,,,,,,,,,,,,,,,,,,,,,
2014,4,25,261783.5834,11.3,,,,,,,,,,,,,,,,,,,,,,,
2014,4,26,337627.4253,11.4,,,,,,,,,,,,,,,,,,,,,,,
2014,4,27,303375.3677,12.2,,,,,,,,,,,,,,,,,,,,,,,
2014,4,28,249550.7057,12,,,,,,,,,,,,,,,,,,,,,,,
2014,4,29,934591.8586,12.1,,,,,,,,,,,,,,,,,,,,,,,
2014,4,30,7217397.861,12.6,,,,,,,,,,,,,,,,,,,,,,,
2014,5,1,7804575.992,12.1,,,,,,,,,,,,,,,,,,,,,,,
2014,5,2,2033104.279,11.8,,,,,,,,,,,,,,,,,,,,,,,
2014,5,3,841621.9878,11.7,,,,,,,,,,,,,,,,,,,,,,,
2014,5,4,574945.2533,12.4,,,,,,,,,,,,,,,,,,,,,,,
2014,5,5,430597.2961,12.2,,,,,,,,,,,,,,,,,,,,,,,
2014,5,6,340074.0009,12.1,,,,,,,,,,,,,,,,,,,,,,,
2014,5,7,308268.5188,13.1,,,,,,,,,,,,,,,,,,,,,,,
2014,5,8,337627.4253,15.6,,,,,,,,,,,,,,,,,,,,,,,
2014,5,9,286249.3389,17.8,,,,,,,,,,,,,,,,,,,,,,,
2014,5,10,332734.2743,17.9,,,,,,,,,,,,,,,,,,,,,,,
2014,5,11,327841.1232,17.4,,,,,,,,,,,,,,,,,,,,,,,
2014,5,12,1580487.803,18.5,,,,,,,,,,,,,,,,,,,,,,,
2014,5,13,36453975.64,18.6,,,,,,,,,,,,,,,,,,,,,,,
2014,5,14,9810767.939,18.7,,,,,,,,,,,,,,,,,,,,,,,
2014,5,15,12379672.26,17.1,,,,,,,,,,,,,,,,,,,,,,,
2014,5,16,7241863.616,15.3,,,,,,,,,,,,,,,,,,,,,,,
2014,5,17,2238616.625,13.5,,,,,,,,,,,,,,,,,,,,,,,
2014,5,18,1553575.472,13.2,,,,,,,,,,,,,,,,,,,,,,,
2014,5,19,888106.9232,14.1,,,,,,,,,,,,,,,,,,,,,,,
2014,5,20,618983.6131,15.2,,,,,,,,,,,,,,,,,,,,,,,
2014,5,21,491761.6847,16.6,,,,,,,,,,,,,,,,,,,,,,,
2014,5,22,418364.4184,18.1,,,,,,,,,,,,,,,,,,,,,,,
2014,5,23,354753.4542,18.2,,,,,,,,,,,,,,,,,,,,,,,
2014,5,24,298482.2166,17.7,,,,,,,,,,,,,,,,,,,,,,,
2014,5,25,259337.0079,18.4,,,,,,,,,,,,,,,,,,,,,,,
2014,5,26,227531.5258,19.5,,,,,,,,,,,,,,,,,,,,,,,
2014,5,27,310715.0943,21,,,,,,,,,,,,,,,,,,,,,,,
2014,5,28,685041.1529,20.7,,,,,,,,,,,,,,,,,,,,,,,
2014,5,29,528460.3179,20.1,,,,,,,,,,,,,,,,,,,,,,,
2014,5,30,327841.1232,19.9,,,,,,,,,,,,,,,,,,,,,,,
2014,5,31,215298.648,19.9,,,,,,,,,,,,,,,,,,,,,,,
2014,6,1,171260.2882,19.9,,,,,,,,,,,,,,,,,,,,,,,
2014,6,2,154134.2594,21.4,,,,,,,,,,,,,,,,,,,,,,,
2014,6,3,168813.7127,22.2,,,,,,,,,,,,,,,,,,,,,,,
2014,6,4,207958.9214,21.2,,,,,,,,,,,,,,,,,,,,,,,
2014,6,5,748652.1171,19.8,,,,,,,,,,,,,,,,,,,,,,,
2014,6,6,437937.0227,19.3,,,,,,,,,,,,,,,,,,,,,,,
2014,6,7,234871.2524,19.5,,,,,,,,,,,,,,,,,,,,,,,
2014,6,8,552926.0734,19.3,,,,,,,,,,,,,,,,,,,,,,,
2014,6,9,1751748.091,17.8,,,,,,,,,,,,,,,,,,,,,,,
2014,6,10,486868.5337,18.7,,,,,,,,,,,,,,,,,,,,,,,
2014,6,11,296035.6411,19.7,,,,,,,,,,,,,,,,,,,,,,,
2014,6,12,232424.6769,20.8,,,,,,,,,,,,,,,,,,,,,,,
2014,6,13,193279.4681,20.9,,,,,,,,,,,,,,,,,,,,,,,
2014,6,14,166367.1371,19.6,,,,,,,,,,,,,,,,,,,,,,,
2014,6,15,144347.9572,19.5,,,,,,,,,,,,,,,,,,,,,,,
2014,6,16,127221.9284,21.6,,,,,,,,,,,,,,,,,,,,,,,
2014,6,17,163920.5616,23.3,,,,,,,,,,,,,,,,,,,,,,,
2014,6,18,185939.7415,24.4,,,,,,,,,,,,,,,,,,,,,,,
2014,6,19,2118734.423,23.3,,,,,,,,,,,,,,,,,,,,,,,
2014,6,20,1763980.969,21.5,,,,,,,,,,,,,,,,,,,,,,,
2014,6,21,1030008.305,21.3,,,,,,,,,,,,,,,,,,,,,,,
2014,6,22,587178.131,21.2,,,,,,,,,,,,,,,,,,,,,,,
2014,6,23,337627.4253,22.2,,,,,,,,,,,,,,,,,,,,,,,
2014,6,24,8514082.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
