#YY,MM,DD,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,nmi,ft
2007,12,29,281.5438596,10.52790698,13.61783439,NAN,NAN,NAN,NAN,1013.767836,3.280701754,NAN,NAN,NAN,NAN
2007,12,30,206.0875,4.97375,6.275625,NAN,NAN,NAN,NAN,1018.654375,0.00375,NAN,NAN,NAN,NAN
2007,12,31,238.945122,4.94695122,6.498780488,NAN,NAN,NAN,NAN,1012.810976,1.542073171,NAN,NAN,NAN,NAN
2008,1,1,211.3619632,8.304907975,10.41602564,NAN,NAN,NAN,NAN,1006.925767,1.247239264,NAN,NAN,NAN,NAN
2008,1,2,36.71069182,8.956603774,11.05886076,NAN,NAN,NAN,NAN,1021.434591,-4.531446541,NAN,NAN,NAN,NAN
2008,1,3,198.2222222,8.07124183,10.36490066,NAN,NAN,NAN,NAN,1035.973203,-4.894117647,NAN,NAN,NAN,NAN
2008,1,4,231.9254658,18.55153374,10.48333333,NAN,NAN,NAN,NAN,1031.026543,-5.099382716,NAN,NAN,NAN,NAN
2008,1,5,228.9036145,8.548795181,11.42088608,NAN,NAN,NAN,NAN,1021.957229,1.936746988,NAN,NAN,NAN,NAN
2008,1,6,224.2592593,8.604938272,11.27735849,NAN,NAN,NAN,NAN,1017.532099,6.667901235,NAN,NAN,NAN,NAN
2008,1,7,229.7716049,9.150617284,12.18039216,NAN,NAN,NAN,NAN,1016.31358,14.49814815,NAN,NAN,NAN,NAN
2008,1,8,235.0181818,8.808484848,11.57402597,NAN,NAN,NAN,NAN,1013.155758,16.13190184,NAN,NAN,NAN,NAN
2008,1,9,274.8850575,10.97988506,13.8125,NAN,NAN,NAN,NAN,1009.501149,7.513253012,NAN,NAN,NAN,NAN
2008,1,10,203.1481481,5.371604938,6.591975309,NAN,NAN,NAN,NAN,1018.901852,2.40308642,NAN,NAN,NAN,NAN
2008,1,11,244.8181818,10.07818182,13.19155844,NAN,NAN,NAN,NAN,1001.24,6.701212121,NAN,NAN,NAN,NAN
2008,1,12,294.7710843,7.942168675,8.440123457,NAN,NAN,NAN,NAN,1012.817857,3.392771084,NAN,NAN,NAN,NAN
2008,1,13,158.5875,4.488888889,4.901257862,NAN,NAN,NAN,NAN,1012.15,2.005982906,NAN,NAN,NAN,NAN
2008,1,14,268.0596026,7.972847682,10.01164384,NAN,NAN,NAN,NAN,1011.478146,0.621854305,NAN,NAN,NAN,NAN
2008,1,15,269.7083333,7.828571429,9.832926829,NAN,NAN,NAN,NAN,1012.694643,-1.636904762,NAN,NAN,NAN,NAN
2008,1,16,266.2787879,6.036363636,7.518902439,NAN,NAN,NAN,NAN,1023.764848,-1.011515152,NAN,NAN,NAN,NAN
2008,1,17,199.7763975,5.167701863,7.119875776,NAN,NAN,NAN,NAN,1018.907453,0.093167702,NAN,NAN,NAN,NAN
2008,1,18,273.3294798,11.66011561,14.98447205,NAN,NAN,NAN,NAN,1012.489017,-0.723699422,NAN,NAN,NAN,NAN
