YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 08 21 219  6.4  8.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 08 22 183  7.4 10.5 99.00 99.00 99.00 999 1013.6  22.6  15.2 999.0 99.0 99.00
2004 10 08 23 182  5.1  7.0 99.00 99.00 99.00 999 1013.0  21.7  15.2 999.0 99.0 99.00
2004 10 09 00 197  5.9  7.4 99.00 99.00 99.00 999 1013.1  20.7  15.2 999.0 99.0 99.00
2004 10 09 01 208  3.9  4.9 99.00 99.00 99.00 999 1012.9  18.0  15.3 999.0 99.0 99.00
2004 10 09 02 212  7.4 10.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 09 03 213  7.4  9.8 99.00 99.00 99.00 999 1011.8  18.4  15.2 999.0 99.0 99.00
2004 10 09 04 213  6.7  8.6 99.00 99.00 99.00 999 1011.0  18.3  15.2 999.0 99.0 99.00
2004 10 09 05 216  6.0  7.7 99.00 99.00 99.00 999 1010.8  18.0  15.3 999.0 99.0 99.00
2004 10 09 06 223  6.0  7.6 99.00 99.00 99.00 999 1010.5  18.1  15.3 999.0 99.0 99.00
2004 10 09 07 229  5.7  7.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 09 08 254  3.2  5.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 09 09 259  5.8 11.1 99.00 99.00 99.00 999 1010.7  14.3  15.3 999.0 99.0 99.00
2004 10 09 10 250  4.4  5.9 99.00 99.00 99.00 999 1011.3  12.2  15.2 999.0 99.0 99.00
2004 10 09 11 243  4.2  5.7 99.00 99.00 99.00 999 1011.8  11.5  15.1 999.0 99.0 99.00
2004 10 09 12 252  5.7  8.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 09 13 245  5.6  7.9 99.00 99.00 99.00 999 1013.0  11.7  15.0 999.0 99.0 99.00
2004 10 09 14 244  6.1 10.7 99.00 99.00 99.00 999 1013.5  12.2  15.0 999.0 99.0 99.00
2004 10 09 15 272  7.7 11.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2004 10 09 16 277  9.6 12.9 99.00 99.00 99.00 999 1014.6  14.1  15.2 999.0 99.0 99.00
