YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 10 05 18 999 99.0 99.0 99.00 99.00 99.00 999 1029.4 999.0 999.0 999.0 99.0 99.00
2004 10 05 19 999 99.0 99.0 99.00 99.00 99.00 999 1028.7 999.0 999.0 999.0 99.0 99.00
2004 10 05 20 999 99.0 99.0 99.00 99.00 99.00 999 1028.3 999.0 999.0 999.0 99.0 99.00
2004 10 05 21 999 99.0 99.0 99.00 99.00 99.00 999 1027.6 999.0 999.0 999.0 99.0 99.00
2004 10 05 22 999 99.0 99.0 99.00 99.00 99.00 999 1027.2 999.0 999.0 999.0 99.0 99.00
2004 10 05 23 999 99.0 99.0 99.00 99.00 99.00 999 1027.1 999.0 999.0 999.0 99.0 99.00
2004 10 06 00 999 99.0 99.0 99.00 99.00 99.00 999 1026.8 999.0 999.0 999.0 99.0 99.00
2004 10 06 01 999 99.0 99.0 99.00 99.00 99.00 999 1027.1 999.0 999.0 999.0 99.0 99.00
2004 10 06 02 999 99.0 99.0 99.00 99.00 99.00 999 1026.7 999.0 999.0 999.0 99.0 99.00
2004 10 06 03 999 99.0 99.0 99.00 99.00 99.00 999 1026.7 999.0 999.0 999.0 99.0 99.00
2004 10 06 04 999 99.0 99.0 99.00 99.00 99.00 999 1026.8 999.0 999.0 999.0 99.0 99.00
2004 10 06 05 999 99.0 99.0 99.00 99.00 99.00 999 1026.5 999.0 999.0 999.0 99.0 99.00
2004 10 06 06 999 99.0 99.0 99.00 99.00 99.00 999 1026.1 999.0 999.0 999.0 99.0 99.00
2004 10 06 07 999 99.0 99.0 99.00 99.00 99.00 999 1026.0 999.0 999.0 999.0 99.0 99.00
2004 10 06 08 999 99.0 99.0 99.00 99.00 99.00 999 1025.9 999.0 999.0 999.0 99.0 99.00
2004 10 06 09 999 99.0 99.0 99.00 99.00 99.00 999 1026.4 999.0 999.0 999.0 99.0 99.00
2004 10 06 10 999 99.0 99.0 99.00 99.00 99.00 999 1026.6 999.0 999.0 999.0 99.0 99.00
2004 10 06 11 999 99.0 99.0 99.00 99.00 99.00 999 1026.4 999.0 999.0 999.0 99.0 99.00
2004 10 06 12 999 99.0 99.0 99.00 99.00 99.00 999 1026.3 999.0 999.0 999.0 99.0 99.00
2004 10 06 13 999 99.0 99.0 99.00 99.00 99.00 999 1026.7 999.0 999.0 999.0 99.0 99.00
2004 10 06 14 999 99.0 99.0 99.00 99.00 99.00 999 1026.9 999.0 999.0 999.0 99.0 99.00
2004 10 06 15 999 99.0 99.0 99.00 99.00 99.00 999 1026.7 999.0 999.0 999.0 99.0 99.00
2004 10 06 16 999 99.0 99.0 99.00 99.00 99.00 999 1026.8 999.0 999.0 999.0 99.0 99.00
2004 10 06 17 999 99.0 99.0 99.00 99.00 99.00 999 1026.2 999.0 999.0 999.0 99.0 99.00
2004 10 06 18 999 99.0 99.0 99.00 99.00 99.00 999 1025.9 999.0 999.0 999.0 99.0 99.00
2004 10 06 19 999 99.0 99.0 99.00 99.00 99.00 999 1025.5 999.0 999.0 999.0 99.0 99.00
2004 10 06 20 999 99.0 99.0 99.00 99.00 99.00 999 1025.0 999.0 999.0 999.0 99.0 99.00
2004 10 06 21 999 99.0 99.0 99.00 99.00 99.00 999 1024.8 999.0 999.0 999.0 99.0 99.00
2004 10 06 22 999 99.0 99.0 99.00 99.00 99.00 999 1025.0 999.0 999.0 999.0 99.0 99.00
2004 10 06 23 999 99.0 99.0 99.00 99.00 99.00 999 1025.4 999.0 999.0 999.0 99.0 99.00
2004 10 07 00 999 99.0 99.0 99.00 99.00 99.00 999 1025.8 999.0 999.0 999.0 99.0 99.00
2004 10 07 01 999 99.0 99.0 99.00 99.00 99.00 999 1026.0 999.0 999.0 999.0 99.0 99.00
2004 10 07 02 999 99.0 99.0 99.00 99.00 99.00 999 1026.2 999.0 999.0 999.0 99.0 99.00
2004 10 07 03 999 99.0 99.0 99.00 99.00 99.00 999 1026.3 999.0 999.0 999.0 99.0 99.00
2004 10 07 04 999 99.0 99.0 99.00 99.00 99.00 999 1026.4 999.0 999.0 999.0 99.0 99.00
2004 10 07 05 999 99.0 99.0 99.00 99.00 99.00 999 1027.0 999.0 999.0 999.0 99.0 99.00
2004 10 07 06 999 99.0 99.0 99.00 99.00 99.00 999 1027.2 999.0 999.0 999.0 99.0 99.00
2004 10 07 07 999 99.0 99.0 99.00 99.00 99.00 999 1027.6 999.0 999.0 999.0 99.0 99.00
2004 10 07 08 999 99.0 99.0 99.00 99.00 99.00 999 1027.7 999.0 999.0 999.0 99.0 99.00
2004 10 07 09 999 99.0 99.0 99.00 99.00 99.00 999 1028.0 999.0 999.0 999.0 99.0 99.00
2004 10 07 10 999 99.0 99.0 99.00 99.00 99.00 999 1028.3 999.0 999.0 999.0 99.0 99.00
2004 10 07 11 999 99.0 99.0 99.00 99.00 99.00 999 1028.7 999.0 999.0 999.0 99.0 99.00
2004 10 07 12 999 99.0 99.0 99.00 99.00 99.00 999 1029.1 999.0 999.0 999.0 99.0 99.00
2004 10 07 13 999 99.0 99.0 99.00 99.00 99.00 999 1029.6 999.0 999.0 999.0 99.0 99.00
2004 10 07 14 999 99.0 99.0 99.00 99.00 99.00 999 1029.9 999.0 999.0 999.0 99.0 99.00
2004 10 07 15 999 99.0 99.0 99.00 99.00 99.00 999 1029.8 999.0 999.0 999.0 99.0 99.00
2004 10 07 16 999 99.0 99.0 99.00 99.00 99.00 999 1029.6 999.0 999.0 999.0 99.0 99.00
2004 10 07 17 999 99.0 99.0 99.00 99.00 99.00 999 1029.4 999.0 999.0 999.0 99.0 99.00
2004 10 07 18 999 99.0 99.0 99.00 99.00 99.00 999 1028.7 999.0 999.0 999.0 99.0 99.00
2004 10 07 19 999 99.0 99.0 99.00 99.00 99.00 999 1028.1 999.0 999.0 999.0 99.0 99.00
2004 10 07 20 999 99.0 99.0 99.00 99.00 99.00 999 1027.7 999.0 999.0 999.0 99.0 99.00
2004 10 07 21 999 99.0 99.0 99.00 99.00 99.00 999 1027.4 999.0 999.0 999.0 99.0 99.00
2004 10 07 22 999 99.0 99.0 99.00 99.00 99.00 999 1027.1 999.0 999.0 999.0 99.0 99.00
2004 10 07 23 999 99.0 99.0 99.00 99.00 99.00 999 1027.2 999.0 999.0 999.0 99.0 99.00
2004 10 08 00 999 99.0 99.0 99.00 99.00 99.00 999 1027.0 999.0 999.0 999.0 99.0 99.00
2004 10 08 01 999 99.0 99.0 99.00 99.00 99.00 999 1026.9 999.0 999.0 999.0 99.0 99.00
2004 10 08 02 999 99.0 99.0 99.00 99.00 99.00 999 1026.7 999.0 999.0 999.0 99.0 99.00
2004 10 08 03 999 99.0 99.0 99.00 99.00 99.00 999 1026.5 999.0 999.0 999.0 99.0 99.00
2004 10 08 04 999 99.0 99.0 99.00 99.00 99.00 999 1026.1 999.0 999.0 999.0 99.0 99.00
2004 10 08 05 999 99.0 99.0 99.00 99.00 99.00 999 1025.9 999.0 999.0 999.0 99.0 99.00
2004 10 08 06 999 99.0 99.0 99.00 99.00 99.00 999 1025.5 999.0 999.0 999.0 99.0 99.00
2004 10 08 07 999 99.0 99.0 99.00 99.00 99.00 999 1025.1 999.0 999.0 999.0 99.0 99.00
2004 10 08 08 999 99.0 99.0 99.00 99.00 99.00 999 1023.9 999.0 999.0 999.0 99.0 99.00
2004 10 08 09 999 99.0 99.0 99.00 99.00 99.00 999 1023.9 999.0 999.0 999.0 99.0 99.00
2004 10 08 10 999 99.0 99.0 99.00 99.00 99.00 999 1023.9 999.0 999.0 999.0 99.0 99.00
2004 10 08 11 999 99.0 99.0 99.00 99.00 99.00 999 1023.7 999.0 999.0 999.0 99.0 99.00
2004 10 08 12 999 99.0 99.0 99.00 99.00 99.00 999 1023.3 999.0 999.0 999.0 99.0 99.00
2004 10 08 13 999 99.0 99.0 99.00 99.00 99.00 999 1023.1 999.0 999.0 999.0 99.0 99.00
2004 10 08 14 999 99.0 99.0 99.00 99.00 99.00 999 1022.4 999.0 999.0 999.0 99.0 99.00
2004 10 08 15 999 99.0 99.0 99.00 99.00 99.00 999 1021.9 999.0 999.0 999.0 99.0 99.00
2004 10 08 16 999 99.0 99.0 99.00 99.00 99.00 999 1021.2 999.0 999.0 999.0 99.0 99.00
2004 10 08 17 999 99.0 99.0 99.00 99.00 99.00 999 1020.1 999.0 999.0 999.0 99.0 99.00
2004 10 08 18 999 99.0 99.0 99.00 99.00 99.00 999 1019.2 999.0 999.0 999.0 99.0 99.00
2004 10 08 19 999 99.0 99.0 99.00 99.00 99.00 999 1018.5 999.0 999.0 999.0 99.0 99.00
2004 10 08 20 999 99.0 99.0 99.00 99.00 99.00 999 1017.6 999.0 999.0 999.0 99.0 99.00
2004 10 08 21 999 99.0 99.0 99.00 99.00 99.00 999 1016.9 999.0 999.0 999.0 99.0 99.00
2004 10 08 22 999 99.0 99.0 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2004 10 08 23 999 99.0 99.0 99.00 99.00 99.00 999 1016.2 999.0 999.0 999.0 99.0 99.00
2004 10 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1015.9 999.0 999.0 999.0 99.0 99.00
2004 10 09 01 999 99.0 99.0 99.00 99.00 99.00 999 1015.6 999.0 999.0 999.0 99.0 99.00
2004 10 09 02 999 99.0 99.0 99.00 99.00 99.00 999 1015.5 999.0 999.0 999.0 99.0 99.00
2004 10 09 03 999 99.0 99.0 99.00 99.00 99.00 999 1015.8 999.0 999.0 999.0 99.0 99.00
2004 10 09 04 999 99.0 99.0 99.00 99.00 99.00 999 1014.9 999.0 999.0 999.0 99.0 99.00
2004 10 09 05 999 99.0 99.0 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2004 10 09 06 999 99.0 99.0 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2004 10 09 07 999 99.0 99.0 99.00 99.00 99.00 999 1013.1 999.0 999.0 999.0 99.0 99.00
2004 10 09 08 999 99.0 99.0 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2004 10 09 09 999 99.0 99.0 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2004 10 09 10 999 99.0 99.0 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2004 10 09 11 999 99.0 99.0 99.00 99.00 99.00 999 1015.1 999.0 999.0 999.0 99.0 99.00
2004 10 09 12 999 99.0 99.0 99.00 99.00 99.00 999 1015.9 999.0 999.0 999.0 99.0 99.00
2004 10 09 13 999 99.0 99.0 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00
2004 10 09 14 999 99.0 99.0 99.00 99.00 99.00 999 1016.8 999.0 999.0 999.0 99.0 99.00
2004 10 09 15 999 99.0 99.0 99.00 99.00 99.00 999 1017.4 999.0 999.0 999.0 99.0 99.00
2004 10 09 16 999 99.0 99.0 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00
2004 10 09 17 999 99.0 99.0 99.00 99.00 99.00 999 1017.8 999.0 999.0 999.0 99.0 99.00
2004 10 09 18 999 99.0 99.0 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00
2004 10 09 19 999 99.0 99.0 99.00 99.00 99.00 999 1017.4 999.0 999.0 999.0 99.0 99.00
2004 10 09 20 999 99.0 99.0 99.00 99.00 99.00 999 1017.3 999.0 999.0 999.0 99.0 99.00
2004 10 09 21 999 99.0 99.0 99.00 99.00 99.00 999 1017.2 999.0 999.0 999.0 99.0 99.00
2004 10 09 22 999 99.0 99.0 99.00 99.00 99.00 999 1017.4 999.0 999.0 999.0 99.0 99.00
2004 10 09 23 999 99.0 99.0 99.00 99.00 99.00 999 1018.2 999.0 999.0 999.0 99.0 99.00
2004 10 10 00 999 99.0 99.0 99.00 99.00 99.00 999 1019.3 999.0 999.0 999.0 99.0 99.00
2004 10 10 01 999 99.0 99.0 99.00 99.00 99.00 999 1020.1 999.0 999.0 999.0 99.0 99.00
