Year,Month,Day,Inflow volume [m3 d-1], Inflow temperature [°C],*Suspended sediment concentration [mg m-3],"*Orthophosphate, water, filtered, as phosphorus [mg m-3]","*Phosphorus, water, unfiltered, as phosphorus [mg m-3]","*Phosphorus, water, filtered, as phosphorus [mg m-3]","*Orthophosphate, water, filtered, as PO4 [mg m-3]", Inflow concentration of chlorophyll-a (Chla-P) [mg m-3],Inflow concentration of dissolved organic carbon (DOC) [mg m-3],Inflow concentration of dissolved inorganic carbon (DIC) [mg m-3],Inflow concentration of O2 [mg m-3],Inflow concentration of NH4 [mg m-3],Inflow concentration of NO3 [mg m-3],Inflow concentration of SO4 [mg m-3],Inflow concentration of aqueous iron (Fe2+) [mg m-3],Inflow concentration of Ca2+ [mg m-3],Inflow pH [-],Inflow concentration of CH4 [mg m-3],Inflow concentration of total solid iron (Fe3+) [mg m-3], Inflow concentration of aluminum (Al3+) [mg m-3],Inflow concentration of dissolved silica [mg m-3]," *Iron, suspended sediment, recoverable [mg m-3]"," *Iron, water, unfiltered, recoverable [mg m-3]","*Iron, water, filtered [mg m-3]","*Suspended solids, water, unfiltered [mg m-3]"
1994,5,28,13211.50795,,,,,,,,,,,,,,,,,,,,,,,,
1994,5,29,11498.90507,,,,,,,,,,,,,,,,,,,,,,,,
1994,5,30,10764.9324,,,,,,,,,,,,,,,,,,,,,,,,
1994,5,31,10275.61729,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,1,10030.95974,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,2,9541.644629,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,3,8807.671966,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,4,10764.9324,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,5,10764.9324,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,6,11988.22018,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,7,11498.90507,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,8,10275.61729,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,9,8807.671966,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,10,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,11,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,12,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,13,15413.42594,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,14,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,15,14924.11083,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,16,10275.61729,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,17,9052.32952,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,18,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,19,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,20,7584.384193,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,21,9786.302184,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,22,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,23,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,24,63610.9642,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,25,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,26,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,27,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,28,75843.84193,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,29,83183.56856,,,,,,,,,,,,,,,,,,,,,,,,
1994,6,30,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,1,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,2,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,3,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,4,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,5,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,6,20061.91948,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,7,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,8,22997.81013,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,9,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,10,17370.68638,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,11,14190.13817,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,12,11743.56262,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,13,12477.53528,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,14,10275.61729,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,15,9296.987075,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,16,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,17,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,18,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,19,5627.123756,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,20,5627.123756,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,21,6361.09642,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,22,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,23,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,24,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,25,15658.08349,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,26,15168.76839,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,27,8318.356856,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,28,6361.09642,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,29,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,30,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1994,7,31,8807.671966,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,1,10520.27485,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,2,18104.65904,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,3,23242.46769,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,4,19327.94681,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,5,14679.45328,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,6,9052.32952,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,7,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,8,8318.356856,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,9,9786.302184,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,10,6361.09642,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,11,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,12,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,13,13211.50795,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,14,14190.13817,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,15,9541.644629,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,16,7584.384193,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,17,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,18,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,19,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,20,16881.37127,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,21,21040.5497,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,22,12232.87773,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,23,8807.671966,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,24,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,25,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,26,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,27,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,28,6361.09642,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,29,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,30,6605.753974,,,,,,,,,,,,,,,,,,,,,,,,
1994,8,31,6361.09642,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,1,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,2,23242.46769,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,3,10030.95974,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,4,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,5,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,6,8807.671966,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,7,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,8,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,9,5382.466201,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,10,4893.151092,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,11,4403.835983,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,12,3914.520874,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,13,5627.123756,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,14,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,15,7829.041747,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,16,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,17,9786.302184,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,18,8807.671966,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,19,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,20,7095.069083,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,21,6850.411529,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,22,5627.123756,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,23,5871.78131,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,24,10030.95974,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,25,8073.699302,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,26,7339.726638,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,27,7584.384193,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,28,10030.95974,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,29,10520.27485,,,,,,,,,,,,,,,,,,,,,,,,
1994,9,30,10764.9324,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,1,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,2,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,3,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,4,11254.24751,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,5,9786.302184,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,6,12966.85039,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,7,13700.82306,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,8,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,9,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,10,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,11,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,12,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,13,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,14,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,15,22263.83747,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,16,20795.89214,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,17,20061.91948,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,18,21529.8648,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,19,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,20,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,21,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,22,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,23,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,24,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,25,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,26,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,27,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,28,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,29,22997.81013,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,30,21774.52236,,,,,,,,,,,,,,,,,,,,,,,,
1994,10,31,21529.8648,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,1,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,2,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,3,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,4,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,5,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,6,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,7,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,8,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,9,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,10,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,11,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,12,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,13,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,14,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,15,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,16,20061.91948,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,17,24221.09791,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,18,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,19,22753.15258,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,20,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,21,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,22,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,23,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,24,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,25,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,26,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,27,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,28,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,29,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1994,11,30,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,1,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,2,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,3,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,4,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,5,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,6,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,7,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,8,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,9,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,10,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,11,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,12,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,13,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,14,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,15,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,16,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,17,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,18,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,19,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,20,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,21,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,22,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,23,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,24,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,25,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,26,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,27,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,28,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,29,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,30,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1994,12,31,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,1,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,2,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,3,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,4,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,5,23242.46769,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,6,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,7,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,8,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,9,21529.8648,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,10,21529.8648,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,11,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,12,24221.09791,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,13,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,14,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,15,80736.99302,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,16,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,17,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,18,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,19,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,20,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,21,85630.14411,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,22,73397.26638,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,23,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,24,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,25,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,26,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,27,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,28,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,29,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,30,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1995,1,31,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,1,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,2,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,3,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,4,23976.44035,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,5,23242.46769,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,6,22508.49502,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,7,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,8,21529.8648,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,9,21040.5497,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,10,20551.23459,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,11,20061.91948,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,12,19817.26192,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,13,19572.60437,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,14,19327.94681,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,15,19327.94681,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,16,19083.28926,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,17,18838.6317,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,18,18349.3166,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,19,18838.6317,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,20,20306.57703,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,21,20795.89214,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,22,19327.94681,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,23,21529.8648,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,24,22263.83747,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,25,19817.26192,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,26,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,27,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1995,2,28,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,1,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,2,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,3,23242.46769,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,4,22019.17991,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,5,20795.89214,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,6,22263.83747,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,7,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,8,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,9,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,10,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,11,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,12,97863.02184,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,13,137008.2306,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,14,161473.986,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,15,156580.8349,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,16,144347.9572,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,17,124775.3528,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,18,100309.5974,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,19,95416.44629,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,20,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,21,88076.71966,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,22,78290.41747,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,23,70950.69083,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,24,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,25,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,26,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,27,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,28,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,29,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,30,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1995,3,31,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,1,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,2,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,3,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,4,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,5,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,6,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,7,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,8,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,9,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,10,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,11,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,12,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,13,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,14,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,15,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,16,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,17,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,18,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,19,58717.8131,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,20,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,21,61164.38865,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,22,66057.53974,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,23,53824.66201,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,24,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,25,46484.93537,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,26,56271.23756,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,27,95416.44629,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,28,68504.11529,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,29,48931.51092,,,,,,,,,,,,,,,,,,,,,,,,
1995,4,30,41591.78428,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,1,36698.63319,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,2,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,3,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,4,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,5,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,6,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,7,22997.81013,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,8,21529.8648,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,9,23976.44035,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,10,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,11,51378.08647,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,12,44038.35983,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,13,39145.20874,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,14,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,15,31805.4821,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,16,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,17,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,18,29358.90655,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,19,26912.33101,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,20,24465.75546,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,21,21774.52236,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,22,19327.94681,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,23,19083.28926,,,,,,,,,,,,,,,,,,,,,,,,
1995,5,24,34252.05764,,,,,,,,,,,,,,,,,,,,,,,,
