agency_cd, site_no, datetime, 109477_00060_00003, 109477_00060_00003_cd, 109480_80154_00003, 109480_80154_00003_cd, 109481_80155_00003, 109481_80155_00003_cd, 232942_00665_00003, 232942_00665_00003_cd, 232943_91007_00003, 232943_91007_00003_cd
USGS,4193500, 1991-08-13,472, A,34.3, A,43.8, A,0.149, A,0.1897, A
USGS,4193500, 1991-08-14,403, A,25.6, A,27.9, A,0.146, A,0.1592, A
USGS,4193500, 1991-08-15,394, A,21.9, A,23.3, A,0.157, A,0.1667, A
USGS,4193500, 1991-08-16,286, A,20.5, A,15.9, A,0.152, A,0.118, A
USGS,4193500, 1991-08-17,270, A,22.8, A,16.6, A,0.139, A,0.1017, A
USGS,4193500, 1991-08-18,321, A,28.1, A,24.3, A,0.139, A,0.1204, A
USGS,4193500, 1991-08-19,512, A,35.1, A,50.4, A,0.156, A,0.2187, A
USGS,4193500, 1991-08-20,1380, A,56.6, A,212, A,0.178, A,0.662, A
USGS,4193500, 1991-08-21,2070, A,47.5, A,263, A,0.186, A,1.038, A
USGS,4193500, 1991-08-22,1910, A,44.7, A,230, A,0.201, A,1.032, A
USGS,4193500, 1991-08-23,1450, A,39.5, A,155, A,0.197, A,0.77, A
USGS,4193500, 1991-08-24,1220, A,38.9, A,128, A,0.189, A,0.621, A
USGS,4193500, 1991-08-25,959, A,32.5, A,84.9, A,0.175, A,0.4565, A
USGS,4193500, 1991-08-26,768, A,31.5, A,65.5, A,0.121, A,0.2499, A
USGS,4193500, 1991-08-27,678, A,29.5, A,54.2, A,0.0896, A,0.1642, A
USGS,4193500, 1991-08-28,519, A,23.6, A,33.3, A,0.0911, A,0.1274, A
USGS,4193500, 1991-08-29,423, A,17.7, A,20.2, A,0.0929, A,0.1062, A
USGS,4193500, 1991-08-30,374, A,12.4, A,12.6, A,0.101, A,0.102, A
USGS,4193500, 1991-08-31,292, A,13.6, A,10.5, A,0.113, A,0.0887, A
USGS,4193500, 1991-09-01,188, A,13.4, A,6.78, A,0.114, A,0.0581, A
USGS,4193500, 1991-09-02,256, A,13.9, A,9.63, A,0.119, A,0.0832, A
USGS,4193500, 1991-09-03,277, A,18.8, A,14.1, A,0.133, A,0.0989, A
USGS,4193500, 1991-09-04,388, A,22.3, A,23.3, A,0.127, A,0.1332, A
USGS,4193500, 1991-09-05,394, A,21.4, A,22.8, A,0.129, A,0.1372, A
USGS,4193500, 1991-09-06,765, A,21.6, A,44.5, A,0.128, A,0.264, A
USGS,4193500, 1991-09-07,692, A,20.1, A,37.7, A,0.124, A,0.2311, A
USGS,4193500, 1991-09-08,490, A,19.2, A,25.4, A,0.11, A,0.1457, A
USGS,4193500, 1991-09-09,410, A,18.5, A,20.5, A,0.0974, A,0.1077, A
USGS,4193500, 1991-09-10,476, A,22.8, A,29.7, A,0.101, A,0.13, A
USGS,4193500, 1991-09-11,293, A,21.7, A,17.4, A,0.117, A,0.092, A
USGS,4193500, 1991-09-12,263, A,20.9, A,14.9, A,0.0968, A,0.0688, A
USGS,4193500, 1991-09-13,370, A,20.6, A,20.5, A,0.106, A,0.1062, A
USGS,4193500, 1991-09-14,379, A,21.1, A,21.8, A,0.0991, A,0.1017, A
USGS,4193500, 1991-09-15,811, A,47.1, A,106, A,0.112, A,0.2455, A
USGS,4193500, 1991-09-16,734, A,42.1, A,84, A,0.124, A,0.2472, A
USGS,4193500, 1991-09-17,455, A,30.8, A,38.6, A,0.136, A,0.1662, A
USGS,4193500, 1991-09-18,381, A,27.1, A,27.8, A,0.138, A,0.142, A
USGS,4193500, 1991-09-19,299, A,22.5, A,18.5, A,0.133, A,0.1075, A
USGS,4193500, 1991-09-20,278, A,21.1, A,15.8, A,0.135, A,0.1014, A
USGS,4193500, 1991-09-21,272, A,22.1, A,16.2, A,0.129, A,0.0945, A
USGS,4193500, 1991-09-22,247, A,19.2, A,12.8, A,0.129, A,0.0861, A
USGS,4193500, 1991-09-23,318, A,23, A,19.9, A,0.128, A,0.1096, A
USGS,4193500, 1991-09-24,174, A,31.1, A,14, A,0.121, A,0.0574, A
USGS,4193500, 1991-09-25,132, A,38.6, A,13.8, A,0.123, A,0.04401, A
USGS,4193500, 1991-09-26,295, A,36.7, A,29, A,0.127, A,0.1008, A
USGS,4193500, 1991-09-27,209, A,31, A,18.2, A,0.124, A,0.0706, A
USGS,4193500, 1991-09-28,113, A,25.1, A,7.69, A,0.126, A,0.0385, A
USGS,4193500, 1991-09-29,131, A,20.4, A,7.13, A,0.125, A,0.04415, A
USGS,4193500, 1991-09-30,204, A,19.7, A,10.9, A,0.115, A,0.0631, A
USGS,4193500, 1991-10-01,245, A,15.7, A,10.3, A,0.152, A,0.0999, A
USGS,4193500, 1991-10-02,207, A,16.7, A,9.38, A,0.158, A,0.0886, A
USGS,4193500, 1991-10-03,176, A,18.9, A,9.07, A,0.147, A,0.0724, A
USGS,4193500, 1991-10-04,269, A,22.5, A,16.9, A,0.15, A,0.1109, A
USGS,4193500, 1991-10-05,496, A,49.2, A,69.7, A,0.155, A,0.2081, A
USGS,4193500, 1991-10-06,397, A,50.2, A,53.3, A,0.154, A,0.1652, A
USGS,4193500, 1991-10-07,699, A,39, A,73.2, A,0.146, A,0.2762, A
USGS,4193500, 1991-10-08,1080, A,39.7, A,116, A,0.145, A,0.4227, A
USGS,4193500, 1991-10-09,1020, A,38.7, A,107, A,0.183, A,0.505, A
USGS,4193500, 1991-10-10,845, A,32.2, A,73.5, A,0.181, A,0.4123, A
USGS,4193500, 1991-10-11,592, A,27.2, A,43.5, A,0.164, A,0.2631, A
USGS,4193500, 1991-10-12,522, A,28.5, A,40.3, A,0.159, A,0.2245, A
USGS,4193500, 1991-10-13,429, A,23, A,26.9, A,0.152, A,0.177, A
USGS,4193500, 1991-10-14,318, A,20.4, A,17.6, A,0.146, A,0.1256, A
USGS,4193500, 1991-10-15,391, A,23.3, A,24.7, A,0.147, A,0.1561, A
USGS,4193500, 1991-10-16,375, A,22.9, A,23.2, A,0.144, A,0.1452, A
USGS,4193500, 1991-10-17,647, A,23.3, A,40.7, A,0.141, A,0.247, A
USGS,4193500, 1991-10-18,534, A,21.1, A,30.6, A,0.136, A,0.1963, A
USGS,4193500, 1991-10-19,477, A,19.8, A,25.5, A,0.138, A,0.1773, A
USGS,4193500, 1991-10-20,375, A,15.6, A,16, A,0.134, A,0.1356, A
USGS,4193500, 1991-10-21,290, A,12.5, A,9.84, A,0.121, A,0.0952, A
USGS,4193500, 1991-10-22,236, A,9.9, A,6.35, A,0.116, A,0.0742, A
USGS,4193500, 1991-10-23,210, A,9.1, A,5.13, A,0.113, A,0.0641, A
USGS,4193500, 1991-10-24,239, A,11.5, A,7.65, A,0.108, A,0.0698, A
USGS,4193500, 1991-10-25,539, A,55.5, A,88.4, A,0.109, A,0.1595, A
USGS,4193500, 1991-10-26,7670, A,94.3, A,2400, A,0.304, A,8.13, A
USGS,4193500, 1991-10-27,23300, A,496, A,32200, A,0.486, A,30.97, A
USGS,4193500, 1991-10-28,26400, A,576, A,41200, A,0.589, A,41.96, A
USGS,4193500, 1991-10-29,19500, A,245, A,13400, A,0.518, A,27.38, A
USGS,4193500, 1991-10-30,11800, A,150, A,4830, A,0.394, A,12.73, A
USGS,4193500, 1991-10-31,7520, A,97.8, A,2020, A,0.31, A,6.34, A
USGS,4193500, 1991-11-01,4940, A,87.2, A,1160, A,0.293, A,3.917, A
USGS,4193500, 1991-11-02,3760, A,53.5, A,559, A,0.262, A,2.676, A
USGS,4193500, 1991-11-03,2460, A,42.6, A,284, A,0.229, A,1.523, A
USGS,4193500, 1991-11-04,2200, A,36.3, A,216, A,0.203, A,1.207, A
USGS,4193500, 1991-11-05,2020, A,35.2, A,192, A,0.192, A,1.043, A
USGS,4193500, 1991-11-06,1680, A,31.3, A,143, A,0.188, A,0.855, A
USGS,4193500, 1991-11-07,1070, A,28.3, A,81.8, A,0.182, A,0.525, A
USGS,4193500, 1991-11-08,1010, A,24.8, A,67.4, A,0.174, A,0.4737, A
USGS,4193500, 1991-11-09,982, A,23.6, A,62.8, A,0.171, A,0.4526, A
USGS,4193500, 1991-11-10,798, A,18.6, A,40.3, A,0.169, A,0.3634, A
USGS,4193500, 1991-11-11,763, A,18.4, A,37.9, A,0.161, A,0.3312, A
USGS,4193500, 1991-11-12,847, A,18.2, A,41.5, A,0.157, A,0.3592, A
USGS,4193500, 1991-11-13,730, A,17.2, A,34, A,0.159, A,0.3128, A
USGS,4193500, 1991-11-14,736, A,17.1, A,33.9, A,0.157, A,0.3128, A
USGS,4193500, 1991-11-15,708, A,18, A,34.3, A,0.172, A,0.329, A
USGS,4193500, 1991-11-16,739, A,22.2, A,44.4, A,0.167, A,0.3332, A
USGS,4193500, 1991-11-17,620, A,21.5, A,36.2, A,0.153, A,0.257, A
USGS,4193500, 1991-11-18,681, A,18.2, A,33.4, A,0.144, A,0.2647, A
USGS,4193500, 1991-11-19,929, A,25.4, A,64.7, A,0.149, A,0.3754, A
USGS,4193500, 1991-11-20,1880, A,135, A,783, A,0.176, A,0.961, A
USGS,4193500, 1991-11-21,15900, A,191, A,8260, A,0.374, A,16.63, A
USGS,4193500, 1991-11-22,20400, A,382, A,20900, A,0.538, A,29.59, A
USGS,4193500, 1991-11-23,15300, A,320, A,13400, A,0.506, A,21.04, A
USGS,4193500, 1991-11-24,10300, A,223, A,6280, A,0.423, A,11.82, A
USGS,4193500, 1991-11-25,7150, A,106, A,2080, A,0.337, A,6.55, A
USGS,4193500, 1991-11-26,5030, A,94.4, A,1280, A,0.293, A,3.995, A
USGS,4193500, 1991-11-27,3200, A,92.3, A,803, A,0.282, A,2.444, A
USGS,4193500, 1991-11-28,2330, A,59.2, A,372, A,0.253, A,1.595, A
USGS,4193500, 1991-11-29,2210, A,51.8, A,309, A,0.229, A,1.37, A
USGS,4193500, 1991-11-30,2590, A,92.4, A,655, A,0.246, A,1.729, A
USGS,4193500, 1991-12-01,2170, A,64.7, A,373, A,0.222, A,1.289, A
USGS,4193500, 1991-12-02,2240, A,47.6, A,289, A,0.198, A,1.201, A
USGS,4193500, 1991-12-03,5760, A,77.3, A,1380, A,0.229, A,3.679, A
USGS,4193500, 1991-12-04,9320, A,381, A,9650, A,0.27, A,6.81, A
USGS,4193500, 1991-12-05,7210, A,229, A,4530, A,0.245, A,4.787, A
USGS,4193500, 1991-12-06,5100, A,117, A,1660, A,0.215, A,2.981, A
USGS,4193500, 1991-12-07,3970, A,61.4, A,667, A,0.189, A,2.035, A
USGS,4193500, 1991-12-08,2710, A,42.3, A,310, A,0.166, A,1.218, A
USGS,4193500, 1991-12-09,2260, A,40.9, A,249, A,0.147, A,0.895, A
USGS,4193500, 1991-12-10,2030, A,32.5, A,179, A,0.143, A,0.781, A
USGS,4193500, 1991-12-11,2120, A,33.5, A,191, A,0.142, A,0.812, A
USGS,4193500, 1991-12-12,1850, A,34.7, A,174, A,0.141, A,0.703, A
USGS,4193500, 1991-12-13,4500, A,56.5, A,719, A,0.16, A,1.969, A
USGS,4193500, 1991-12-14,6980, A,69.7, A,1310, A,0.19, A,3.579, A
USGS,4193500, 1991-12-15,5830, A,91.9, A,1440, A,0.192, A,3.018, A
USGS,4193500, 1991-12-16,4030, A,88.7, A,970, A,0.204, A,2.215, A
USGS,4193500, 1991-12-17,3770, A,44.4, A,455, A,0.202, A,2.062, A
USGS,4193500, 1991-12-18,2450, A,37, A,245, A,0.198, A,1.313, A
USGS,4193500, 1991-12-19,1730, A,32.6, A,155, A,0.189, A,0.884, A
USGS,4193500, 1991-12-20,1470, A,6.6, A,27.2, A,0.179, A,0.71, A
USGS,4193500, 1991-12-21,1960, A,22.8, A,123, A,0.171, A,0.907, A
USGS,4193500, 1991-12-22,1430, A,25, A,97.2, A,0.169, A,0.65, A
USGS,4193500, 1991-12-23,1160, A,22.6, A,70.6, A,0.166, A,0.52, A
USGS,4193500, 1991-12-24,1330, A,20.6, A,74.1, A,0.162, A,0.582, A
USGS,4193500, 1991-12-25,1220, A,20.5, A,67.6, A,0.153, A,0.502, A
USGS,4193500, 1991-12-26,1260, A,17.9, A,60.7, A,0.146, A,0.4941, A
USGS,4193500, 1991-12-27,1430, A,16.9, A,65, A,0.142, A,0.547, A
USGS,4193500, 1991-12-28,1260, A,16.1, A,54.7, A,0.136, A,0.4624, A
USGS,4193500, 1991-12-29,1200, A,15, A,48.6, A,0.132, A,0.4285, A
USGS,4193500, 1991-12-30,1380, A,12.6, A,46.8, A,0.125, A,0.4656, A
USGS,4193500, 1991-12-31,1460, A,11.8, A,46.8, A,0.115, A,0.4541, A
USGS,4193500, 1992-01-01,1390, A,9.7, A,36.5, A,0.112, A,0.4195, A
USGS,4193500, 1992-01-02,1290, A,9, A,31.3, A,0.11, A,0.3844, A
USGS,4193500, 1992-01-03,1450, A,8.2, A,32.3, A,0.11, A,0.4326, A
USGS,4193500, 1992-01-04,2400, A,7.9, A,51.2, A,0.113, A,0.735, A
USGS,4193500, 1992-01-05,2530, A,7.5, A,51.6, A,0.108, A,0.742, A
USGS,4193500, 1992-01-06,3330, A,10.8, A,96.9, A,0.109, A,0.978, A
USGS,4193500, 1992-01-07,2900, A,12, A,94.1, A,0.111, A,0.869, A
USGS,4193500, 1992-01-08,2270, A,12.3, A,75.3, A,0.103, A,0.631, A
USGS,4193500, 1992-01-09,2470, A,17.2, A,114, A,0.104, A,0.691, A
USGS,4193500, 1992-01-10,2080, A,18.2, A,102, A,0.112, A,0.631, A
USGS,4193500, 1992-01-11,1890, A,17.2, A,88, A,0.116, A,0.594, A
USGS,4193500, 1992-01-12,1800, A,16.9, A,82.3, A,0.115, A,0.56, A
USGS,4193500, 1992-01-13,1410, A,15.4, A,59, A,0.108, A,0.4114, A
USGS,4193500, 1992-01-14,2790, A,50.1, A,458, A,0.123, A,0.972, A
USGS,4193500, 1992-01-15,5840, A,73.8, A,1150, A,0.194, A,3.105, A
USGS,4193500, 1992-01-16,5620, A,44.6, A,691, A,0.177, A,2.747, A
USGS,4193500, 1992-01-17,4770, A,27.3, A,351, A,0.126, A,1.619, A
USGS,4193500, 1992-01-18,3960, A,22.2, A,239, A,0.118, A,1.261, A
USGS,4193500, 1992-01-19,2730, A,20.2, A,150, A,0.112, A,0.828, A
USGS,4193500, 1992-01-20,2490, A,18.2, A,122, A,0.105, A,0.708, A
USGS,4193500, 1992-01-21,3020, A,14.8, A,107, A,0.103, A,0.724, A
USGS,4193500, 1992-01-22,3060, A,12.6, A,78.8, A,0.106, A,0.659, A
USGS,4193500, 1992-01-23,2820, A,15.5, A,88.2, A,0.127, A,0.718, A
USGS,4193500, 1992-01-24,6610, A,27.4, A,421, A,0.137, A,2.062, A
USGS,4193500, 1992-01-25,9910, A,30.8, A,722, A,0.141, A,3.296, A
USGS,4193500, 1992-01-26,10100, A,36.5, A,855, A,0.141, A,3.374, A
USGS,4193500, 1992-01-27,7460, A,45.6, A,777, A,0.144, A,2.462, A
USGS,4193500, 1992-01-28,4870, A,40.1, A,434, A,0.158, A,1.705, A
USGS,4193500, 1992-01-29,4140, A,31.7, A,287, A,0.161, A,1.451, A
USGS,4193500, 1992-01-30,3370, A,22.4, A,161, A,0.154, A,1.099, A
USGS,4193500, 1992-01-31,3120, A,23, A,150, A,0.149, A,0.972, A
USGS,4193500, 1992-02-01,3350, A,24, A,171, A,0.145, A,1.034, A
USGS,4193500, 1992-02-02,3100, A,16.3, A,108, A,0.139, A,0.907, A
USGS,4193500, 1992-02-03,3120, A,14.8, A,98, A,0.133, A,0.877, A
USGS,4193500, 1992-02-04,3660, A,17.2, A,136, A,0.126, A,0.998, A
USGS,4193500, 1992-02-05,5650, A,18.1, A,232, A,0.151, A,1.961, A
USGS,4193500, 1992-02-06,6460, A,19.7, A,294, A,0.163, A,2.435, A
USGS,4193500, 1992-02-07,6220, A,23, A,329, A,0.148, A,2.13, A
USGS,4193500, 1992-02-08,5030, A,24.4, A,277, A,0.137, A,1.553, A
USGS,4193500, 1992-02-09,3940, A,20.1, A,175, A,0.131, A,1.141, A
USGS,4193500, 1992-02-10,2500, A,18, A,122, A,0.126, A,0.849, A
USGS,4193500, 1992-02-11,2200, A,14, A,82.9, A,0.111, A,0.661, A
USGS,4193500, 1992-02-12,2000, A,13.5, A,72.9, A,0.106, A,0.57, A
USGS,4193500, 1992-02-13,1600, A,10.1, A,28, A,0.0994, A,0.2776, A
USGS,4193500, 1992-02-14,2060, A,9.7, A,36, A,0.0977, A,0.3621, A
USGS,4193500, 1992-02-15,2870, A,12.8, A,86.9, A,0.223, A,1.645, A
USGS,4193500, 1992-02-16,14000, A,135, A,5290, A,0.612, A,21.11, A
USGS,4193500, 1992-02-17,18900, A,441, A,20100, A,0.629, A,29.17, A
USGS,4193500, 1992-02-18,14900, A,454, A,16400, A,0.464, A,16.79, A
USGS,4193500, 1992-02-19,15900, A,308, A,11800, A,0.448, A,17.38, A
USGS,4193500, 1992-02-20,15700, A,267, A,10200, A,0.428, A,16.36, A
USGS,4193500, 1992-02-21,12100, A,272, A,7900, A,0.382, A,11.13, A
USGS,4193500, 1992-02-22,9600, A,176, A,4050, A,0.335, A,7.63, A
USGS,4193500, 1992-02-23,7320, A,100, A,1710, A,0.294, A,4.994, A
USGS,4193500, 1992-02-24,6090, A,69.4, A,971, A,0.258, A,3.598, A
USGS,4193500, 1992-02-25,4970, A,44, A,495, A,0.218, A,2.437, A
USGS,4193500, 1992-02-26,4200, A,34.7, A,323, A,0.194, A,1.803, A
USGS,4193500, 1992-02-27,3810, A,32.8, A,273, A,0.189, A,1.574, A
USGS,4193500, 1992-02-28,3190, A,44.9, A,307, A,0.186, A,1.27, A
USGS,4193500, 1992-02-29,2980, A,39.4, A,250, A,0.178, A,1.124, A
USGS,4193500, 1992-03-01,2640, A,37.7, A,206, A,0.168, A,0.921, A
USGS,4193500, 1992-03-02,2080, A,32.2, A,133, A,0.16, A,0.658, A
USGS,4193500, 1992-03-03,1960, A,33.4, A,128, A,0.151, A,0.579, A
USGS,4193500, 1992-03-04,1900, A,32.1, A,119, A,0.142, A,0.525, A
USGS,4193500, 1992-03-05,1780, A,32.4, A,110, A,0.142, A,0.4835, A
USGS,4193500, 1992-03-06,1760, A,30.7, A,103, A,0.134, A,0.452, A
USGS,4193500, 1992-03-07,2820, A,31.6, A,197, A,0.177, A,1.135, A
USGS,4193500, 1992-03-08,8030, A,65.7, A,1300, A,0.327, A,6.29, A
USGS,4193500, 1992-03-09,9800, A,93.1, A,2190, A,0.264, A,6.27, A
USGS,4193500, 1992-03-10,9300, A,235, A,5400, A,0.294, A,6.87, A
USGS,4193500, 1992-03-11,15500, A,305, A,11600, A,0.471, A,17.91, A
USGS,4193500, 1992-03-12,13900, A,245, A,8330, A,0.409, A,13.89, A
USGS,4193500, 1992-03-13,10900, A,225, A,5880, A,0.354, A,9.25, A
USGS,4193500, 1992-03-14,8280, A,151, A,2940, A,0.306, A,5.91, A
USGS,4193500, 1992-03-15,6410, A,126, A,1840, A,0.264, A,3.849, A
USGS,4193500, 1992-03-16,4750, A,85.5, A,897, A,0.228, A,2.371, A
USGS,4193500, 1992-03-17,3810, A,57.1, A,463, A,0.199, A,1.607, A
USGS,4193500, 1992-03-18,3630, A,44.9, A,340, A,0.188, A,1.426, A
USGS,4193500, 1992-03-19,3980, A,50.6, A,429, A,0.17, A,1.445, A
USGS,4193500, 1992-03-20,6550, A,63.8, A,967, A,0.181, A,2.735, A
USGS,4193500, 1992-03-21,11800, A,73.9, A,2110, A,0.217, A,6.17, A
USGS,4193500, 1992-03-22,12700, A,157, A,4800, A,0.247, A,7.59, A
USGS,4193500, 1992-03-23,14500, A,188, A,6670, A,0.31, A,11.02, A
USGS,4193500, 1992-03-24,13900, A,226, A,7680, A,0.506, A,17.07, A
USGS,4193500, 1992-03-25,11400, A,203, A,5680, A,0.382, A,10.75, A
USGS,4193500, 1992-03-26,10000, A,141, A,3420, A,0.276, A,6.67, A
USGS,4193500, 1992-03-27,9220, A,112, A,2460, A,0.243, A,5.36, A
USGS,4193500, 1992-03-28,8620, A,106, A,2170, A,0.219, A,4.497, A
USGS,4193500, 1992-03-29,7610, A,78.9, A,1420, A,0.201, A,3.606, A
USGS,4193500, 1992-03-30,6980, A,72.3, A,1170, A,0.174, A,2.829, A
USGS,4193500, 1992-03-31,6870, A,62.1, A,993, A,0.172, A,2.748, A
USGS,4193500, 1992-04-01,6630, A,57.8, A,887, A,0.156, A,2.388, A
USGS,4193500, 1992-04-02,6960, A,54.2, A,874, A,0.149, A,2.406, A
USGS,4193500, 1992-04-03,6570, A,45.8, A,694, A,0.136, A,2.053, A
USGS,4193500, 1992-04-04,5820, A,40.2, A,533, A,0.122, A,1.621, A
USGS,4193500, 1992-04-05,4960, A,38.8, A,429, A,0.119, A,1.311, A
USGS,4193500, 1992-04-06,3930, A,37.7, A,320, A,0.115, A,0.976, A
USGS,4193500, 1992-04-07,3380, A,42.7, A,305, A,0.127, A,0.91, A
USGS,4193500, 1992-04-08,3000, A,40.9, A,254, A,0.135, A,0.834, A
USGS,4193500, 1992-04-09,2740, A,38.4, A,211, A,0.131, A,0.718, A
USGS,4193500, 1992-04-10,2650, A,36.6, A,193, A,0.122, A,0.645, A
USGS,4193500, 1992-04-11,2750, A,37.8, A,208, A,0.166, A,0.914, A
USGS,4193500, 1992-04-12,2520, A,42, A,205, A,0.159, A,0.776, A
USGS,4193500, 1992-04-13,2440, A,52.4, A,246, A,0.143, A,0.687, A
USGS,4193500, 1992-04-14,2790, A,51.2, A,286, A,0.173, A,0.984, A
USGS,4193500, 1992-04-15,2530, A,48, A,233, A,0.119, A,0.577, A
USGS,4193500, 1992-04-16,2590, A,46.1, A,230, A,0.139, A,0.698, A
USGS,4193500, 1992-04-17,5350, A,74, A,1040, A,0.178, A,2.275, A
USGS,4193500, 1992-04-18,21600, A,475, A,29300, A,0.657, A,37.84, A
USGS,4193500, 1992-04-19,36700, A,998, A,92300, A,0.56, A,51.4, A
USGS,4193500, 1992-04-20,32700, A,568, A,47000, A,0.873, A,70.9, A
USGS,4193500, 1992-04-21,30100, A,476, A,35600, A,0.902, A,67.4, A
USGS,4193500, 1992-04-22,29100, A,493, A,35300, A,0.746, A,53.5, A
USGS,4193500, 1992-04-23,23100, A,436, A,24300, A,0.639, A,35.59, A
USGS,4193500, 1992-04-24,19100, A,337, A,15300, A,0.577, A,26.28, A
USGS,4193500, 1992-04-25,17900, A,299, A,12700, A,0.502, A,21.36, A
USGS,4193500, 1992-04-26,12900, A,240, A,7210, A,0.417, A,12.5, A
USGS,4193500, 1992-04-27,10400, A,155, A,3640, A,0.305, A,7.18, A
USGS,4193500, 1992-04-28,9430, A,98.8, A,2110, A,0.285, A,6.06, A
USGS,4193500, 1992-04-29,8340, A,85.6, A,1590, A,0.246, A,4.576, A
USGS,4193500, 1992-04-30,7200, A,74.6, A,1180, A,0.197, A,3.11, A
USGS,4193500, 1992-05-01,6440, A,67.8, A,946, A,0.195, A,2.721, A
USGS,4193500, 1992-05-02,5550, A,63, A,746, A,0.194, A,2.297, A
USGS,4193500, 1992-05-03,4840, A,52.2, A,527, A,0.18, A,1.822, A
USGS,4193500, 1992-05-04,4160, A,50, A,424, A,0.166, A,1.414, A
USGS,4193500, 1992-05-05,3540, A,49.9, A,353, A,0.159, A,1.125, A
USGS,4193500, 1992-05-06,3010, A,47.8, A,277, A,0.176, A,1.014, A
USGS,4193500, 1992-05-07,2800, A,49.3, A,260, A,0.155, A,0.825, A
USGS,4193500, 1992-05-08,2290, A,50.7, A,206, A,0.146, A,0.594, A
USGS,4193500, 1992-05-09,2390, A,51.7, A,223, A,0.147, A,0.637, A
USGS,4193500, 1992-05-10,2160, A,53.4, A,203, A,0.136, A,0.515, A
USGS,4193500, 1992-05-11,2120, A,62, A,230, A,0.138, A,0.51, A
USGS,4193500, 1992-05-12,1910, A,39.6, A,128, A,0.124, A,0.4005, A
USGS,4193500, 1992-05-13,1550, A,27.2, A,67.2, A,0.108, A,0.2652, A
USGS,4193500, 1992-05-14,1510, A,24.8, A,59.4, A,0.107, A,0.2554, A
USGS,4193500, 1992-05-15,1520, A,22.9, A,62, A,0.117, A,0.3177, A
USGS,4193500, 1992-05-16,1490, A,29.9, A,83.9, A,0.117, A,0.3313, A
USGS,4193500, 1992-05-17,1440, A,26.3, A,68.1, A,0.109, A,0.2863, A
USGS,4193500, 1992-05-18,1380, A,25, A,59.7, A,0.135, A,0.3208, A
USGS,4193500, 1992-05-19,1770, A,25.1, A,80.3, A,0.139, A,0.4444, A
USGS,4193500, 1992-05-20,1900, A,24.2, A,104, A,0.116, A,0.499, A
USGS,4193500, 1992-05-21,1960, A,24.4, A,134, A,0.113, A,0.619, A
USGS,4193500, 1992-05-22,1630, A,24.7, A,113, A,0.106, A,0.4849, A
USGS,4193500, 1992-05-23,1480, A,25.5, A,106, A,0.158, A,0.695, A
USGS,4193500, 1992-05-24,2750, A,32.2, A,251, A,0.695, A,5.14, A
USGS,4193500, 1992-05-25,4670, A,42.5, A,545, A,0.638, A,8.05, A
USGS,4193500, 1992-05-26,4080, A,49.3, A,555, A,1.19, A,13.44, A
USGS,4193500, 1992-05-27,3200, A,46.4, A,401, A,0.753, A,6.51, A
USGS,4193500, 1992-05-28,1800, A,45.4, A,221, A,0.398, A,1.934, A
USGS,4193500, 1992-05-29,1350, A,46.5, A,169, A,0.222, A,0.81, A
USGS,4193500, 1992-05-30,2500, A,62.4, A,421, A,0.229, A,1.549, A
USGS,4193500, 1992-05-31,9000, A,123, A,2990, A,0.263, A,6.38, A
USGS,4193500, 1992-06-01,10800, A,154, A,4490, A,0.286, A,8.33, A
USGS,4193500, 1992-06-02,8600, A,152, A,3540, A,0.264, A,6.12, A
USGS,4193500, 1992-06-03,5000, A,120, A,1610, A,0.25, A,3.372, A
USGS,4193500, 1992-06-04,4250, A,90.4, A,1060, A,0.221, A,2.608, A
USGS,4193500, 1992-06-05,2990, A,84.7, A,701, A,0.207, A,1.709, A
USGS,4193500, 1992-06-06,3420, A,89.5, A,848, A,0.227, A,2.15, A
USGS,4193500, 1992-06-07,3580, A,101, A,1000, A,0.239, A,2.365, A
USGS,4193500, 1992-06-08,3620, A,107, A,1070, A,0.266, A,2.654, A
USGS,4193500, 1992-06-09,3000, A,105, A,876, A,0.261, A,2.174, A
USGS,4193500, 1992-06-10,2520, A,75.2, A,532, A,0.217, A,1.53, A
USGS,4193500, 1992-06-11,1930, A,70.7, A,382, A,0.188, A,1.02, A
USGS,4193500, 1992-06-12,1720, A,63.2, A,306, A,0.172, A,0.83, A
USGS,4193500, 1992-06-13,1440, A,54.2, A,220, A,0.153, A,0.62, A
USGS,4193500, 1992-06-14,1310, A,46.6, A,173, A,0.143, A,0.529, A
USGS,4193500, 1992-06-15,1000, A,38.2, A,110, A,0.129, A,0.3733, A
USGS,4193500, 1992-06-16,1150, A,40.7, A,132, A,0.105, A,0.3426, A
USGS,4193500, 1992-06-17,1330, A,57.8, A,218, A,0.128, A,0.4809, A
USGS,4193500, 1992-06-18,2680, A,65.1, A,491, A,0.212, A,1.677, A
USGS,4193500, 1992-06-19,8200, A,120, A,2800, A,0.367, A,8.41, A
USGS,4193500, 1992-06-20,8900, A,162, A,3930, A,0.368, A,8.98, A
USGS,4193500, 1992-06-21,6330, A,197, A,3400, A,0.332, A,5.78, A
USGS,4193500, 1992-06-22,4510, A,216, A,2680, A,0.3, A,3.738, A
USGS,4193500, 1992-06-23,2880, A,186, A,1490, A,0.277, A,2.216, A
USGS,4193500, 1992-06-24,2130, A,190, A,1130, A,0.242, A,1.445, A
USGS,4193500, 1992-06-25,3860, A,204, A,2180, A,0.306, A,3.294, A
USGS,4193500, 1992-06-26,5120, A,179, A,2520, A,0.311, A,4.377, A
